0,1950.0,1968.0,1523.0,960.0,1950.0,1950.0,1950.0,1950.0,1950.0,2241.0,1950.0,1950.0,10.0,1035.0,1950.0,2652.0,2086.0,1297.0,2086.0,2696.0,2289.0,2256.0,460.0,1904.0,1904.0,1904.0,618.0,618.0,1869.0,1869.0,1869.0,1869.0,26.0,26.0,26.0,1950.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,1813.0,0.0,2207.0,2774.0,2207.0,1904.0,0.0,1904.0,0.0,1316.0,1381.0,1381.0,2481.0,2102.0,1914.0,1914.0,501.0,501.0,651.0,1182.0,1182.0,1182.0,608.0,608.0,1190.0,1190.0,1190.0,2952.0,2952.0,1950.0,979.0,882.0,0.0,2073.0,1950.0,1950.0,174.0,0.0,0.0,0.0,0.0,998.0,998.0,1710.0,1467.0,1467.0,730.0,730.0,1736.0,1135.0,1736.0,563.0,563.0,2952.0,2952.0,2911.0,100.0,1950.0,607.0,1742.0,1950.0,784.0,2.0,0.0,0.0,1381.0,1381.0,815.0,1467.0,1467.0,1985.0,0.0,1950.0,1950.0,1950.0,2440.0,2440.0
1,1950.0,1968.0,1523.0,1950.0,1950.0,1823.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,10.0,1950.0,402.0,1950.0,2086.0,2086.0,186.0,2696.0,2696.0,2256.0,472.0,1949.0,338.0,1904.0,827.0,618.0,1869.0,1869.0,1869.0,1869.0,26.0,26.0,26.0,1950.0,1950.0,2952.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,2064.0,0.0,2207.0,2207.0,2275.0,1904.0,0.0,1904.0,1545.0,1545.0,1746.0,0.0,321.0,148.0,1914.0,1914.0,501.0,501.0,501.0,0.0,1182.0,1182.0,608.0,608.0,1190.0,1190.0,1190.0,2952.0,2952.0,1950.0,1950.0,1950.0,10.0,128.0,1950.0,10.0,957.0,0.0,22.0,1503.0,1503.0,998.0,0.0,0.0,1467.0,1467.0,730.0,692.0,1736.0,1736.0,1736.0,563.0,563.0,2952.0,2952.0,2952.0,0.0,1950.0,633.0,1742.0,1950.0,1950.0,1950.0,10.0,0.0,1381.0,1381.0,1381.0,1467.0,1079.0,612.0,2952.0,1950.0,1950.0,1950.0,2440.0,2440.0
2,1950.0,1968.0,1523.0,1950.0,1950.0,1503.0,1950.0,2177.0,1950.0,1950.0,1950.0,808.0,10.0,1950.0,1950.0,1620.0,140.0,2086.0,2086.0,2696.0,2696.0,2256.0,963.0,1904.0,355.0,1778.0,274.0,618.0,1869.0,1869.0,1869.0,713.0,26.0,26.0,26.0,1950.0,1950.0,2952.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,1950.0,0.0,2207.0,2207.0,2207.0,1904.0,0.0,1904.0,1545.0,1545.0,575.0,2102.0,2102.0,2102.0,1914.0,1914.0,501.0,501.0,10.0,1182.0,1689.0,1182.0,608.0,608.0,614.0,1594.0,1190.0,2952.0,2952.0,669.0,1950.0,1950.0,811.0,10.0,1950.0,1950.0,1950.0,1950.0,53.0,1503.0,309.0,998.0,734.0,1467.0,1211.0,1467.0,730.0,1951.0,1736.0,1736.0,1736.0,294.0,563.0,2952.0,2952.0,1956.0,2.0,1749.0,572.0,1742.0,1950.0,1950.0,1950.0,0.0,0.0,1381.0,1.0,1381.0,1131.0,1467.0,612.0,0.0,1950.0,1950.0,1950.0,2440.0,2440.0
3,1950.0,1968.0,1523.0,1950.0,1950.0,1503.0,1950.0,2214.0,1950.0,1950.0,1950.0,1378.0,10.0,1950.0,1932.0,1950.0,2086.0,2134.0,2086.0,2696.0,34.0,2256.0,963.0,1904.0,1904.0,1904.0,618.0,618.0,1869.0,1869.0,1869.0,1869.0,26.0,26.0,26.0,1950.0,1950.0,2952.0,1690.0,861.0,0.0,0.0,0.0,1950.0,1950.0,0.0,2207.0,2207.0,2207.0,1904.0,0.0,1904.0,1545.0,1545.0,1381.0,0.0,2102.0,2102.0,1914.0,1914.0,501.0,501.0,1.0,1182.0,1182.0,1182.0,608.0,897.0,1370.0,1190.0,1190.0,1.0,548.0,802.0,1287.0,1950.0,2073.0,375.0,1950.0,1950.0,1950.0,1950.0,0.0,0.0,1503.0,998.0,998.0,1467.0,1467.0,286.0,730.0,730.0,1736.0,1736.0,1736.0,563.0,563.0,2952.0,2952.0,2952.0,726.0,1950.0,1.0,0.0,1950.0,0.0,311.0,0.0,0.0,1381.0,1381.0,1862.0,1467.0,0.0,612.0,2817.0,696.0,1950.0,1950.0,2440.0,2440.0
4,1950.0,1968.0,1523.0,1950.0,1950.0,1503.0,2325.0,1950.0,1950.0,1950.0,2371.0,1950.0,10.0,3373.0,1950.0,555.0,2086.0,2086.0,2086.0,2696.0,2696.0,2256.0,963.0,1904.0,1691.0,1320.0,618.0,593.0,1869.0,1869.0,1869.0,1869.0,26.0,456.0,26.0,1950.0,1950.0,2952.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,1950.0,1950.0,1344.0,1608.0,0.0,1904.0,10.0,1904.0,0.0,1545.0,1381.0,984.0,2102.0,1207.0,1914.0,1914.0,501.0,501.0,0.0,1182.0,1182.0,1182.0,608.0,608.0,1190.0,1190.0,1190.0,736.0,2952.0,1950.0,1950.0,429.0,2073.0,2073.0,0.0,650.0,1950.0,1950.0,22.0,1503.0,1503.0,0.0,998.0,1467.0,1467.0,2588.0,730.0,730.0,1736.0,1736.0,1736.0,0.0,563.0,838.0,3120.0,2952.0,15.0,1570.0,2.0,0.0,1950.0,1057.0,1950.0,0.0,0.0,1222.0,1381.0,1468.0,1467.0,0.0,612.0,2952.0,1950.0,1950.0,1950.0,0.0,2440.0
5,1950.0,1968.0,1523.0,1950.0,1950.0,1503.0,1950.0,1950.0,854.0,1950.0,1950.0,0.0,10.0,1950.0,1950.0,2403.0,2086.0,332.0,2086.0,2696.0,3247.0,2256.0,963.0,2645.0,1904.0,1904.0,618.0,618.0,1869.0,1869.0,1869.0,1869.0,26.0,26.0,26.0,1950.0,1950.0,2952.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,1950.0,1950.0,2207.0,10.0,2402.0,1409.0,0.0,1904.0,1545.0,1545.0,1381.0,2102.0,1957.0,2102.0,1914.0,1914.0,501.0,501.0,6.0,1182.0,1182.0,1641.0,608.0,975.0,1190.0,2588.0,1190.0,0.0,2952.0,372.0,1950.0,10.0,2073.0,1806.0,1394.0,1950.0,1950.0,1950.0,0.0,1503.0,1503.0,998.0,998.0,420.0,1467.0,1467.0,730.0,730.0,1736.0,923.0,1736.0,563.0,563.0,3175.0,2952.0,10.0,726.0,1950.0,0.0,1648.0,1950.0,315.0,1950.0,0.0,0.0,1381.0,1381.0,1381.0,1467.0,1467.0,612.0,2952.0,1950.0,373.0,0.0,2440.0,947.0
6,1950.0,1968.0,1523.0,1950.0,1950.0,1503.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,10.0,1950.0,1950.0,1477.0,2086.0,2086.0,1699.0,2696.0,2696.0,1182.0,963.0,1904.0,1904.0,1904.0,618.0,618.0,1470.0,1869.0,1869.0,1869.0,26.0,744.0,708.0,1950.0,1950.0,2952.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,1950.0,1950.0,543.0,2207.0,2207.0,1904.0,0.0,1904.0,1545.0,1545.0,1381.0,0.0,2102.0,1408.0,0.0,1914.0,501.0,1238.0,501.0,1182.0,1182.0,1182.0,608.0,608.0,1287.0,1190.0,1190.0,29.0,1290.0,1950.0,1950.0,1793.0,2073.0,2073.0,1950.0,1950.0,2629.0,1950.0,0.0,1503.0,1503.0,998.0,998.0,1467.0,1467.0,1467.0,730.0,730.0,1736.0,1736.0,1736.0,563.0,563.0,2952.0,2952.0,1451.0,6.0,1950.0,47.0,18.0,810.0,1334.0,1950.0,0.0,879.0,1381.0,391.0,1381.0,1057.0,1135.0,612.0,2952.0,956.0,1950.0,1104.0,2440.0,2538.0
7,1950.0,1968.0,1523.0,1950.0,1545.0,1503.0,1950.0,1542.0,1950.0,1950.0,1558.0,1950.0,1950.0,1950.0,1950.0,277.0,2086.0,2086.0,2086.0,2696.0,2696.0,2256.0,254.0,1904.0,1904.0,1904.0,618.0,618.0,1869.0,1869.0,1320.0,1869.0,26.0,26.0,26.0,1950.0,1586.0,2952.0,1950.0,1950.0,0.0,525.0,0.0,1950.0,0.0,1950.0,2207.0,2207.0,7.0,1199.0,1.0,3147.0,1665.0,1545.0,1381.0,2035.0,2102.0,2102.0,1914.0,10.0,501.0,501.0,501.0,107.0,1182.0,1182.0,0.0,608.0,1190.0,150.0,1180.0,1.0,0.0,1950.0,1950.0,1950.0,2052.0,2073.0,1950.0,1950.0,2053.0,1950.0,0.0,1503.0,1503.0,998.0,998.0,1467.0,0.0,1467.0,730.0,730.0,1736.0,1736.0,1736.0,563.0,563.0,2952.0,2952.0,0.0,726.0,1505.0,10.0,0.0,1950.0,669.0,1117.0,0.0,0.0,75.0,1381.0,1381.0,1467.0,1467.0,612.0,2952.0,1950.0,1950.0,1104.0,653.0,2440.0
8,1950.0,1968.0,1523.0,1950.0,1545.0,1503.0,1950.0,1950.0,1950.0,1950.0,3525.0,1950.0,1950.0,1950.0,1189.0,1950.0,2086.0,2086.0,2086.0,2763.0,2696.0,436.0,963.0,1904.0,1904.0,1904.0,618.0,618.0,1869.0,1869.0,1869.0,1869.0,26.0,26.0,26.0,1950.0,1950.0,2952.0,1950.0,1950.0,0.0,0.0,0.0,1950.0,1950.0,1950.0,2207.0,2207.0,293.0,1904.0,1.0,1545.0,1545.0,1545.0,0.0,0.0,2102.0,2102.0,1914.0,0.0,501.0,236.0,501.0,913.0,1182.0,1182.0,608.0,608.0,1190.0,230.0,1190.0,0.0,0.0,1950.0,1950.0,2262.0,1518.0,2073.0,1487.0,1950.0,1950.0,1950.0,0.0,1503.0,2079.0,998.0,998.0,1467.0,1467.0,1195.0,730.0,730.0,1546.0,1736.0,1726.0,563.0,1343.0,2952.0,2952.0,0.0,726.0,1505.0,0.0,20.0,1950.0,1950.0,1950.0,0.0,0.0,1381.0,3.0,493.0,0.0,1467.0,1640.0,2212.0,1950.0,1950.0,1104.0,1077.0,2440.0
9,1950.0,1968.0,1523.0,1950.0,1545.0,1503.0,1915.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,2086.0,2086.0,2086.0,2696.0,2492.0,963.0,963.0,1904.0,1904.0,1904.0,618.0,618.0,1869.0,1869.0,1869.0,1869.0,26.0,26.0,26.0,1950.0,2283.0,2952.0,1950.0,1950.0,0.0,210.0,0.0,677.0,1950.0,1254.0,2207.0,2207.0,2207.0,9.0,1.0,1545.0,1545.0,1545.0,1381.0,2102.0,2102.0,2102.0,2106.0,3218.0,501.0,0.0,268.0,785.0,1182.0,967.0,608.0,608.0,1190.0,1190.0,543.0,1.0,0.0,2040.0,1950.0,580.0,2073.0,2073.0,1950.0,1950.0,1950.0,1950.0,1503.0,1503.0,808.0,998.0,998.0,1467.0,2031.0,1467.0,730.0,730.0,538.0,1736.0,2927.0,563.0,563.0,2952.0,3349.0,0.0,1898.0,1505.0,154.0,0.0,1950.0,1950.0,2.0,978.0,0.0,1381.0,1381.0,1381.0,1467.0,1467.0,544.0,2952.0,1209.0,2431.0,1585.0,198.0,2440.0
