0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,56.0,56.0,84.0,0.0,84.0,0.0,34.0,34.0,28.0,28.0,28.0,8.0,8.0,8.0,112.0,112.0,112.0,48.0,48.0,98.0,98.0,5.0,14.0,25.0,14.0,84.0,12.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,84.0,84.0,8.0,8.0,8.0,21.0,21.0,21.0,7.0,7.0,96.0,96.0,96.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,84.0,84.0,34.0,0.0,0.0,0.0,28.0,8.0,8.0,8.0,112.0,112.0,112.0,48.0,0.0,98.0,98.0,98.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,84.0,84.0,84.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,56.0,56.0,84.0,84.0,84.0,34.0,90.0,34.0,28.0,28.0,0.0,8.0,0.0,0.0,112.0,0.0,112.0,0.0,48.0,0.0,0.0,0.0,0.0,25.0,14.0,7.0,12.0,12.0,1.0,2.0,1.0,24.0,0.0,0.0,84.0,84.0,8.0,8.0,8.0,21.0,0.0,21.0,7.0,7.0,96.0,96.0,96.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,35.0,84.0,34.0,34.0,34.0,28.0,28.0,8.0,8.0,8.0,112.0,112.0,112.0,84.0,48.0,98.0,98.0,98.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,56.0,0.0,84.0,0.0,84.0,34.0,34.0,34.0,28.0,28.0,28.0,8.0,8.0,1.0,0.0,112.0,112.0,48.0,48.0,98.0,98.0,98.0,14.0,25.0,14.0,12.0,12.0,12.0,1.0,2.0,1.0,0.0,0.0,0.0,84.0,84.0,0.0,8.0,8.0,21.0,21.0,21.0,7.0,7.0,96.0,96.0,0.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,84.0,84.0,0.0,34.0,34.0,34.0,28.0,28.0,8.0,8.0,8.0,112.0,112.0,112.0,48.0,48.0,98.0,98.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,84.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,56.0,56.0,84.0,0.0,84.0,34.0,34.0,34.0,0.0,28.0,28.0,0.0,8.0,0.0,112.0,0.0,112.0,48.0,48.0,98.0,98.0,98.0,14.0,25.0,0.0,12.0,12.0,12.0,0.0,2.0,1.0,0.0,0.0,91.0,0.0,84.0,8.0,8.0,8.0,0.0,21.0,21.0,7.0,7.0,96.0,96.0,96.0,11.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,84.0,0.0,0.0,5.0,90.0,34.0,28.0,0.0,8.0,14.0,8.0,21.0,112.0,112.0,48.0,48.0,98.0,98.0,98.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,56.0,0.0,84.0,84.0,34.0,34.0,34.0,28.0,28.0,0.0,8.0,8.0,6.0,0.0,112.0,15.0,48.0,48.0,98.0,98.0,98.0,21.0,25.0,14.0,12.0,12.0,12.0,1.0,2.0,1.0,0.0,0.0,84.0,84.0,84.0,8.0,8.0,0.0,21.0,21.0,21.0,7.0,7.0,96.0,96.0,96.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,84.0,84.0,34.0,34.0,34.0,0.0,28.0,0.0,8.0,8.0,12.0,112.0,112.0,48.0,48.0,98.0,98.0,98.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,84.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,56.0,56.0,56.0,72.0,84.0,84.0,34.0,34.0,34.0,28.0,28.0,0.0,0.0,8.0,8.0,0.0,112.0,0.0,48.0,84.0,98.0,98.0,98.0,14.0,25.0,14.0,12.0,12.0,12.0,1.0,2.0,1.0,0.0,0.0,84.0,84.0,0.0,2.0,8.0,0.0,21.0,21.0,21.0,7.0,7.0,96.0,96.0,96.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,84.0,84.0,84.0,0.0,34.0,0.0,28.0,28.0,8.0,0.0,8.0,112.0,112.0,112.0,48.0,48.0,98.0,98.0,98.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,84.0,84.0,84.0,84.0,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,56.0,56.0,56.0,84.0,84.0,84.0,34.0,34.0,34.0,28.0,28.0,8.0,0.0,14.0,8.0,0.0,112.0,112.0,29.0,48.0,98.0,0.0,98.0,14.0,25.0,14.0,12.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,84.0,0.0,0.0,8.0,8.0,8.0,21.0,21.0,21.0,0.0,7.0,96.0,96.0,96.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,13.0,84.0,84.0,0.0,34.0,34.0,34.0,0.0,28.0,8.0,8.0,8.0,112.0,112.0,119.0,48.0,48.0,98.0,98.0,98.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,84.0,84.0,84.0,63.0,84.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,56.0,0.0,56.0,0.0,84.0,0.0,34.0,34.0,34.0,28.0,28.0,8.0,8.0,50.0,8.0,112.0,112.0,112.0,48.0,48.0,98.0,98.0,98.0,14.0,25.0,14.0,12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,84.0,84.0,84.0,8.0,8.0,8.0,21.0,21.0,21.0,7.0,0.0,96.0,0.0,96.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,84.0,84.0,35.0,34.0,34.0,34.0,28.0,28.0,8.0,0.0,8.0,112.0,112.0,0.0,0.0,48.0,98.0,98.0,98.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,28.0,0.0,84.0,84.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,56.0,0.0,56.0,84.0,84.0,0.0,34.0,34.0,34.0,28.0,28.0,8.0,8.0,8.0,8.0,112.0,112.0,112.0,48.0,48.0,98.0,98.0,0.0,14.0,25.0,14.0,12.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,84.0,84.0,84.0,8.0,8.0,8.0,21.0,21.0,21.0,7.0,7.0,96.0,96.0,96.0,16.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,84.0,84.0,84.0,26.0,34.0,34.0,28.0,28.0,8.0,8.0,8.0,0.0,112.0,112.0,48.0,48.0,98.0,98.0,98.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,28.0,84.0,84.0,84.0,42.0,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,56.0,0.0,56.0,84.0,0.0,34.0,34.0,32.0,13.0,0.0,28.0,8.0,0.0,8.0,8.0,112.0,112.0,112.0,48.0,0.0,98.0,98.0,98.0,14.0,14.0,14.0,0.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,84.0,84.0,84.0,8.0,8.0,8.0,0.0,21.0,24.0,7.0,7.0,0.0,96.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,84.0,84.0,84.0,0.0,34.0,34.0,28.0,28.0,8.0,8.0,8.0,112.0,112.0,112.0,48.0,1.0,98.0,84.0,14.0
