0,5.0,5.0,15.0,5.0,5.0,5.0,14.0,6.0,5.0,5.0,0.0,1.0,1.0,19.0,15.0,15.0,5.0,5.0,5.0,20.0,12.0,9.0,13.0,10.0,20.0,20.0,9.0,2.0,2.0,15.0,15.0,21.0,15.0,20.0,11.0,18.0,29.0,4.0,6.0,4.0,5.0,0.0,7.0,5.0,11.0,1.0,1.0,1.0,10.0,15.0,0.0,5.0,5.0,11.0,12.0,12.0,6.0,9.0,13.0,20.0,21.0,2.0,2.0,10.0,0.0,9.0,15.0,5.0,15.0,1.0,18.0,19.0,1.0,4.0,4.0,0.0,10.0,15.0,21.0,10.0,31.0,35.0,35.0,15.0,5.0,4.0,7.0,3.0,5.0,5.0,0.0,10.0,5.0,5.0,0.0,1.0,15.0,15.0,5.0,5.0,0.0,0.0,12.0,9.0,9.0,4.0,0.0,10.0,0.0,0.0,2.0,10.0,1.0,15.0,10.0,15.0,18.0,18.0,6.0,11.0,20.0,1.0,0.0,2.0,1.0,52.0,5.0,5.0,1.0,1.0,0.0,5.0,1.0
1,5.0,5.0,5.0,10.0,5.0,5.0,10.0,5.0,5.0,5.0,1.0,1.0,1.0,15.0,15.0,15.0,9.0,5.0,5.0,12.0,10.0,4.0,9.0,9.0,20.0,20.0,2.0,2.0,2.0,15.0,10.0,15.0,15.0,15.0,15.0,18.0,30.0,4.0,14.0,9.0,4.0,20.0,0.0,10.0,5.0,1.0,1.0,1.0,15.0,15.0,15.0,5.0,5.0,5.0,0.0,1.0,9.0,20.0,9.0,11.0,20.0,2.0,2.0,4.0,15.0,0.0,17.0,5.0,10.0,15.0,18.0,18.0,4.0,3.0,4.0,0.0,0.0,27.0,27.0,39.0,35.0,35.0,35.0,4.0,4.0,14.0,6.0,1.0,0.0,5.0,6.0,10.0,5.0,1.0,10.0,0.0,15.0,15.0,20.0,5.0,5.0,12.0,12.0,4.0,9.0,9.0,5.0,20.0,2.0,2.0,2.0,14.0,10.0,15.0,15.0,0.0,6.0,41.0,6.0,4.0,1.0,0.0,0.0,1.0,25.0,52.0,5.0,5.0,1.0,1.0,1.0,15.0,4.0
2,5.0,5.0,5.0,5.0,10.0,5.0,5.0,6.0,5.0,0.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,5.0,5.0,11.0,12.0,5.0,9.0,0.0,20.0,20.0,1.0,2.0,2.0,16.0,2.0,0.0,15.0,15.0,20.0,10.0,18.0,0.0,4.0,4.0,0.0,6.0,0.0,10.0,5.0,1.0,1.0,1.0,15.0,15.0,15.0,5.0,5.0,12.0,29.0,6.0,9.0,9.0,9.0,11.0,10.0,2.0,2.0,2.0,10.0,15.0,6.0,5.0,5.0,9.0,18.0,18.0,1.0,1.0,4.0,0.0,10.0,21.0,27.0,27.0,25.0,35.0,5.0,15.0,4.0,21.0,20.0,7.0,5.0,0.0,0.0,20.0,5.0,1.0,26.0,1.0,1.0,15.0,5.0,5.0,5.0,12.0,12.0,4.0,8.0,9.0,20.0,10.0,2.0,10.0,6.0,40.0,15.0,15.0,0.0,10.0,18.0,15.0,1.0,1.0,0.0,0.0,5.0,1.0,10.0,52.0,5.0,5.0,0.0,1.0,1.0,15.0,4.0
3,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,10.0,1.0,1.0,1.0,15.0,15.0,15.0,5.0,5.0,5.0,12.0,12.0,9.0,9.0,20.0,20.0,20.0,1.0,0.0,1.0,15.0,15.0,5.0,15.0,15.0,9.0,18.0,18.0,3.0,4.0,4.0,6.0,0.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,15.0,15.0,6.0,5.0,12.0,12.0,9.0,9.0,9.0,4.0,20.0,20.0,5.0,0.0,9.0,15.0,15.0,15.0,5.0,15.0,10.0,18.0,18.0,40.0,4.0,4.0,0.0,0.0,27.0,27.0,27.0,35.0,31.0,39.0,4.0,4.0,4.0,7.0,7.0,5.0,5.0,0.0,15.0,0.0,1.0,10.0,1.0,8.0,15.0,5.0,5.0,36.0,1.0,12.0,9.0,10.0,9.0,20.0,0.0,2.0,1.0,2.0,10.0,0.0,15.0,15.0,15.0,0.0,5.0,6.0,20.0,0.0,0.0,2.0,1.0,20.0,52.0,5.0,0.0,1.0,0.0,1.0,15.0,4.0
4,5.0,5.0,5.0,10.0,5.0,5.0,5.0,4.0,21.0,5.0,1.0,1.0,0.0,5.0,14.0,15.0,5.0,5.0,4.0,15.0,12.0,9.0,1.0,16.0,10.0,20.0,2.0,9.0,1.0,5.0,15.0,15.0,15.0,15.0,2.0,18.0,6.0,4.0,4.0,4.0,4.0,6.0,5.0,10.0,5.0,0.0,1.0,1.0,14.0,6.0,5.0,5.0,10.0,10.0,6.0,12.0,9.0,9.0,10.0,10.0,20.0,2.0,1.0,2.0,15.0,24.0,0.0,5.0,15.0,6.0,18.0,18.0,4.0,4.0,4.0,11.0,0.0,27.0,26.0,32.0,35.0,35.0,35.0,16.0,4.0,2.0,7.0,6.0,0.0,5.0,0.0,0.0,5.0,1.0,10.0,5.0,15.0,15.0,5.0,5.0,5.0,30.0,12.0,9.0,9.0,9.0,20.0,20.0,2.0,2.0,1.0,0.0,5.0,15.0,21.0,0.0,18.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,1.0,52.0,5.0,0.0,1.0,19.0,0.0,5.0,4.0
5,5.0,5.0,5.0,10.0,5.0,5.0,10.0,5.0,5.0,11.0,1.0,1.0,0.0,15.0,5.0,15.0,20.0,5.0,5.0,6.0,9.0,8.0,0.0,20.0,20.0,1.0,2.0,4.0,1.0,15.0,15.0,15.0,15.0,15.0,15.0,18.0,18.0,4.0,4.0,4.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,0.0,16.0,0.0,15.0,10.0,10.0,12.0,12.0,12.0,20.0,9.0,3.0,20.0,20.0,2.0,2.0,1.0,5.0,11.0,14.0,5.0,14.0,0.0,18.0,18.0,4.0,5.0,4.0,0.0,1.0,27.0,27.0,27.0,35.0,35.0,35.0,4.0,4.0,7.0,7.0,4.0,0.0,5.0,0.0,5.0,5.0,21.0,10.0,1.0,10.0,6.0,5.0,5.0,5.0,6.0,16.0,1.0,9.0,12.0,20.0,16.0,2.0,5.0,2.0,15.0,11.0,26.0,15.0,15.0,11.0,18.0,6.0,4.0,11.0,4.0,0.0,4.0,2.0,52.0,5.0,5.0,1.0,1.0,0.0,19.0,4.0
6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,15.0,15.0,25.0,5.0,5.0,5.0,16.0,12.0,1.0,9.0,20.0,20.0,8.0,2.0,6.0,2.0,15.0,15.0,15.0,11.0,15.0,11.0,18.0,18.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,15.0,1.0,1.0,10.0,15.0,15.0,15.0,5.0,5.0,12.0,1.0,12.0,9.0,0.0,12.0,20.0,20.0,2.0,1.0,2.0,0.0,15.0,15.0,5.0,11.0,18.0,18.0,19.0,4.0,4.0,2.0,0.0,0.0,27.0,32.0,22.0,5.0,35.0,35.0,4.0,4.0,7.0,7.0,7.0,1.0,0.0,0.0,10.0,5.0,1.0,20.0,1.0,15.0,15.0,6.0,5.0,5.0,12.0,12.0,14.0,9.0,20.0,20.0,20.0,5.0,2.0,2.0,9.0,15.0,15.0,15.0,15.0,3.0,18.0,26.0,4.0,0.0,2.0,4.0,2.0,1.0,52.0,5.0,0.0,5.0,1.0,1.0,0.0,4.0
7,5.0,13.0,10.0,5.0,5.0,5.0,11.0,5.0,5.0,0.0,1.0,1.0,1.0,4.0,20.0,16.0,15.0,5.0,5.0,20.0,16.0,9.0,17.0,20.0,20.0,20.0,2.0,0.0,2.0,15.0,15.0,20.0,15.0,11.0,15.0,18.0,18.0,6.0,4.0,4.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,1.0,15.0,19.0,15.0,5.0,1.0,12.0,25.0,1.0,5.0,9.0,0.0,20.0,20.0,2.0,1.0,2.0,3.0,25.0,15.0,20.0,15.0,18.0,18.0,18.0,1.0,4.0,4.0,0.0,0.0,31.0,27.0,27.0,35.0,35.0,34.0,1.0,4.0,5.0,7.0,3.0,5.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,15.0,5.0,5.0,5.0,12.0,12.0,9.0,10.0,0.0,1.0,1.0,2.0,2.0,2.0,15.0,10.0,15.0,10.0,15.0,18.0,18.0,9.0,38.0,0.0,0.0,0.0,13.0,1.0,52.0,5.0,5.0,1.0,1.0,0.0,6.0,1.0
8,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,6.0,15.0,0.0,5.0,5.0,1.0,6.0,12.0,9.0,9.0,19.0,20.0,20.0,2.0,2.0,1.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,18.0,4.0,35.0,4.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,1.0,11.0,5.0,15.0,11.0,5.0,10.0,12.0,11.0,8.0,6.0,10.0,1.0,16.0,0.0,2.0,0.0,15.0,15.0,15.0,20.0,15.0,18.0,18.0,4.0,4.0,5.0,1.0,1.0,0.0,31.0,27.0,1.0,1.0,25.0,35.0,12.0,0.0,7.0,7.0,7.0,5.0,5.0,0.0,10.0,6.0,1.0,1.0,1.0,15.0,15.0,5.0,21.0,5.0,12.0,12.0,9.0,0.0,9.0,20.0,20.0,0.0,2.0,15.0,15.0,15.0,15.0,15.0,15.0,35.0,18.0,6.0,4.0,0.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,4.0
9,5.0,5.0,5.0,15.0,5.0,0.0,5.0,10.0,0.0,5.0,1.0,1.0,1.0,15.0,15.0,15.0,10.0,5.0,12.0,12.0,12.0,9.0,9.0,15.0,20.0,20.0,0.0,2.0,2.0,10.0,15.0,15.0,15.0,15.0,10.0,18.0,18.0,2.0,4.0,4.0,0.0,0.0,0.0,5.0,10.0,1.0,11.0,1.0,15.0,15.0,10.0,5.0,5.0,12.0,12.0,11.0,9.0,9.0,21.0,10.0,10.0,2.0,2.0,11.0,15.0,20.0,10.0,10.0,15.0,6.0,18.0,18.0,11.0,1.0,4.0,6.0,5.0,27.0,27.0,27.0,30.0,35.0,30.0,4.0,10.0,7.0,17.0,7.0,14.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,15.0,15.0,5.0,5.0,0.0,12.0,31.0,9.0,0.0,9.0,20.0,5.0,1.0,2.0,15.0,0.0,15.0,15.0,1.0,15.0,1.0,18.0,6.0,12.0,5.0,11.0,0.0,5.0,1.0,1.0,5.0,5.0,1.0,0.0,1.0,5.0,4.0
