0,348.0,348.0,348.0,327.0,348.0,348.0,348.0,570.0,267.0,348.0,348.0,348.0,696.0,348.0,348.0,345.0,345.0,345.0,345.0,476.0,468.0,342.0,342.0,342.0,327.0,327.0,0.0,464.0,348.0,348.0,1140.0,1140.0,1276.0,696.0,1276.0,115.0,115.0,115.0,95.0,95.0,95.0,102.0,99.0,102.0,102.0,18.0,102.0,102.0,102.0,102.0,102.0,102.0,0.0,348.0,348.0,116.0,116.0,0.0,115.0,0.0,6.0,231.0,231.0,464.0,464.0,464.0,102.0,0.0,102.0,25.0,17.0,555.0,55.0,0.0,231.0,356.0,309.0,303.0,348.0,348.0,348.0,348.0,348.0,0.0,0.0,570.0,570.0,570.0,116.0,116.0,324.0,324.0,6.0,555.0,555.0,384.0,96.0,96.0,101.0,101.0,101.0,0.0,0.0,0.0,0.0,330.0,116.0,348.0,348.0,1140.0,1140.0,590.0,118.0,1276.0,28.0,1276.0,0.0,0.0,440.0,55.0,55.0,114.0
1,348.0,348.0,348.0,327.0,348.0,464.0,348.0,570.0,348.0,348.0,348.0,220.0,348.0,348.0,348.0,345.0,345.0,345.0,0.0,468.0,468.0,456.0,342.0,342.0,216.0,327.0,327.0,464.0,348.0,348.0,1140.0,1026.0,1392.0,696.0,1276.0,115.0,115.0,115.0,0.0,95.0,95.0,102.0,102.0,102.0,102.0,102.0,102.0,17.0,102.0,102.0,102.0,102.0,32.0,348.0,44.0,1416.0,116.0,0.0,714.0,0.0,0.0,944.0,231.0,464.0,464.0,0.0,102.0,102.0,102.0,20.0,0.0,52.0,55.0,0.0,231.0,356.0,309.0,707.0,0.0,460.0,348.0,348.0,464.0,0.0,672.0,105.0,570.0,0.0,116.0,116.0,324.0,324.0,324.0,555.0,888.0,96.0,96.0,192.0,101.0,101.0,101.0,0.0,0.0,0.0,110.0,330.0,826.0,348.0,348.0,339.0,1026.0,354.0,0.0,1276.0,1276.0,812.0,585.0,585.0,55.0,55.0,55.0,0.0
2,348.0,348.0,348.0,327.0,348.0,348.0,812.0,570.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,345.0,345.0,345.0,468.0,468.0,468.0,342.0,342.0,342.0,327.0,327.0,327.0,464.0,348.0,348.0,1140.0,1140.0,1276.0,696.0,1276.0,115.0,1610.0,115.0,475.0,95.0,95.0,102.0,102.0,102.0,102.0,102.0,102.0,17.0,102.0,102.0,102.0,102.0,348.0,348.0,0.0,116.0,116.0,0.0,30.0,0.0,0.0,231.0,231.0,464.0,464.0,464.0,102.0,306.0,102.0,0.0,17.0,555.0,55.0,6.0,231.0,356.0,309.0,0.0,348.0,348.0,348.0,348.0,348.0,0.0,0.0,570.0,570.0,570.0,116.0,327.0,324.0,324.0,324.0,555.0,555.0,96.0,96.0,96.0,101.0,202.0,303.0,0.0,0.0,0.0,204.0,330.0,0.0,0.0,0.0,1140.0,13.0,118.0,118.0,1160.0,1856.0,1276.0,585.0,585.0,55.0,55.0,55.0,114.0
3,348.0,348.0,348.0,327.0,351.0,348.0,348.0,348.0,348.0,348.0,232.0,348.0,348.0,348.0,327.0,345.0,345.0,345.0,468.0,468.0,468.0,318.0,342.0,342.0,327.0,327.0,708.0,464.0,348.0,113.0,1140.0,1140.0,116.0,696.0,1276.0,575.0,115.0,115.0,95.0,95.0,95.0,102.0,102.0,102.0,102.0,103.0,82.0,17.0,102.0,102.0,102.0,102.0,348.0,348.0,0.0,116.0,116.0,0.0,0.0,0.0,0.0,231.0,231.0,464.0,464.0,0.0,102.0,102.0,31.0,0.0,0.0,555.0,291.0,0.0,231.0,356.0,309.0,707.0,348.0,348.0,348.0,348.0,106.0,0.0,0.0,228.0,570.0,570.0,116.0,116.0,324.0,324.0,0.0,555.0,555.0,96.0,192.0,96.0,101.0,101.0,101.0,0.0,103.0,0.0,550.0,330.0,171.0,348.0,348.0,1140.0,1140.0,118.0,0.0,1276.0,1276.0,1276.0,585.0,280.0,55.0,55.0,84.0,114.0
4,348.0,348.0,348.0,327.0,348.0,348.0,348.0,348.0,348.0,348.0,580.0,348.0,348.0,452.0,348.0,345.0,345.0,345.0,468.0,702.0,912.0,342.0,342.0,342.0,327.0,327.0,327.0,464.0,348.0,348.0,1140.0,1140.0,1276.0,696.0,1276.0,115.0,115.0,115.0,95.0,95.0,95.0,102.0,102.0,102.0,204.0,102.0,102.0,17.0,102.0,102.0,102.0,102.0,348.0,464.0,104.0,116.0,116.0,0.0,106.0,327.0,142.0,79.0,154.0,0.0,0.0,464.0,102.0,102.0,102.0,0.0,6.0,333.0,291.0,0.0,231.0,534.0,428.0,707.0,348.0,348.0,348.0,230.0,224.0,0.0,0.0,570.0,570.0,570.0,116.0,116.0,324.0,324.0,324.0,267.0,555.0,96.0,0.0,96.0,101.0,101.0,101.0,0.0,0.0,0.0,550.0,330.0,348.0,348.0,464.0,1140.0,1140.0,118.0,118.0,180.0,1243.0,1276.0,354.0,585.0,0.0,55.0,55.0,115.0
5,348.0,348.0,348.0,327.0,230.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,345.0,345.0,575.0,468.0,468.0,468.0,342.0,342.0,228.0,218.0,327.0,327.0,464.0,348.0,348.0,1140.0,1140.0,1276.0,696.0,1276.0,115.0,115.0,115.0,95.0,95.0,95.0,102.0,408.0,102.0,102.0,102.0,102.0,17.0,102.0,102.0,102.0,102.0,348.0,0.0,116.0,116.0,116.0,0.0,0.0,0.0,231.0,231.0,231.0,464.0,464.0,452.0,102.0,6.0,408.0,0.0,0.0,555.0,291.0,222.0,395.0,348.0,206.0,707.0,116.0,0.0,0.0,0.0,348.0,0.0,0.0,570.0,53.0,570.0,116.0,116.0,324.0,324.0,324.0,565.0,555.0,96.0,96.0,288.0,101.0,0.0,101.0,0.0,0.0,0.0,660.0,330.0,348.0,177.0,342.0,696.0,1140.0,0.0,118.0,1276.0,1276.0,1276.0,585.0,585.0,55.0,165.0,18.0,114.0
6,348.0,348.0,390.0,327.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,345.0,345.0,345.0,468.0,456.0,468.0,342.0,342.0,342.0,327.0,327.0,327.0,464.0,348.0,348.0,1140.0,1140.0,1276.0,696.0,1276.0,0.0,1380.0,115.0,95.0,95.0,95.0,204.0,102.0,114.0,102.0,102.0,204.0,17.0,102.0,102.0,102.0,102.0,348.0,348.0,0.0,116.0,116.0,1495.0,336.0,116.0,231.0,231.0,231.0,464.0,812.0,0.0,107.0,0.0,102.0,348.0,0.0,555.0,291.0,255.0,395.0,356.0,468.0,707.0,348.0,0.0,348.0,1392.0,348.0,0.0,0.0,570.0,570.0,570.0,580.0,116.0,324.0,324.0,324.0,222.0,0.0,1080.0,96.0,192.0,101.0,101.0,101.0,204.0,102.0,0.0,550.0,330.0,116.0,348.0,348.0,212.0,1140.0,118.0,0.0,1276.0,119.0,1276.0,585.0,585.0,55.0,55.0,0.0,114.0
7,348.0,348.0,345.0,327.0,348.0,339.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,345.0,345.0,345.0,468.0,468.0,468.0,342.0,342.0,570.0,327.0,327.0,327.0,464.0,348.0,348.0,1140.0,1140.0,1276.0,696.0,1276.0,115.0,115.0,115.0,95.0,95.0,105.0,102.0,102.0,102.0,102.0,102.0,102.0,17.0,102.0,102.0,102.0,102.0,0.0,348.0,116.0,116.0,214.0,0.0,104.0,115.0,231.0,231.0,231.0,464.0,464.0,224.0,102.0,0.0,102.0,25.0,0.0,555.0,291.0,6.0,395.0,356.0,585.0,707.0,348.0,348.0,348.0,348.0,30.0,0.0,0.0,452.0,0.0,570.0,464.0,116.0,339.0,324.0,324.0,0.0,6.0,96.0,96.0,96.0,101.0,101.0,101.0,0.0,0.0,0.0,550.0,330.0,348.0,348.0,0.0,1140.0,1140.0,118.0,118.0,1276.0,90.0,1276.0,485.0,585.0,232.0,55.0,1130.0,114.0
8,348.0,348.0,348.0,327.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,232.0,348.0,348.0,345.0,345.0,345.0,468.0,468.0,468.0,348.0,342.0,342.0,327.0,327.0,327.0,464.0,348.0,348.0,1140.0,1140.0,1276.0,696.0,1276.0,115.0,115.0,115.0,95.0,95.0,95.0,102.0,472.0,102.0,102.0,102.0,109.0,17.0,1177.0,0.0,102.0,110.0,452.0,58.0,116.0,116.0,0.0,0.0,115.0,0.0,231.0,231.0,231.0,464.0,464.0,102.0,612.0,0.0,102.0,0.0,0.0,555.0,291.0,88.0,395.0,356.0,585.0,707.0,113.0,348.0,354.0,348.0,22.0,224.0,0.0,456.0,0.0,339.0,116.0,116.0,324.0,324.0,324.0,555.0,840.0,96.0,96.0,0.0,101.0,101.0,101.0,0.0,0.0,0.0,550.0,330.0,348.0,348.0,464.0,1140.0,1140.0,118.0,122.0,1276.0,1276.0,1276.0,0.0,585.0,55.0,55.0,6.0,114.0
9,348.0,348.0,348.0,327.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,345.0,345.0,345.0,702.0,468.0,468.0,342.0,228.0,342.0,327.0,327.0,327.0,348.0,333.0,348.0,1140.0,1140.0,1276.0,696.0,89.0,115.0,115.0,115.0,94.0,96.0,190.0,102.0,102.0,102.0,102.0,102.0,102.0,17.0,102.0,102.0,102.0,102.0,348.0,348.0,116.0,116.0,114.0,0.0,0.0,0.0,231.0,231.0,231.0,464.0,348.0,102.0,102.0,0.0,0.0,0.0,0.0,555.0,582.0,0.0,395.0,356.0,234.0,707.0,348.0,812.0,348.0,348.0,339.0,0.0,0.0,570.0,570.0,333.0,116.0,360.0,436.0,324.0,324.0,555.0,0.0,96.0,96.0,96.0,101.0,101.0,0.0,0.0,306.0,0.0,550.0,330.0,348.0,348.0,348.0,1140.0,1140.0,118.0,118.0,1276.0,1276.0,1276.0,585.0,585.0,55.0,59.0,6.0,224.0
