0,0.0,0.0,0.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,192.0,9.0,30.0,48.0,0.0,0.0,30.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,72.0,0.0,3.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,54.0
1,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,51.0,0.0,15.0,0.0,9.0,9.0,18.0,0.0,30.0,165.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,192.0,87.0,6.0,0.0,0.0,0.0,192.0,111.0,0.0,0.0,192.0,24.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,192.0,72.0,3.0,0.0,3.0,0.0,81.0,0.0,0.0,45.0,0.0,9.0,36.0
2,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,24.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,105.0,0.0,0.0,6.0,0.0,12.0,0.0,51.0,0.0,72.0,0.0,0.0,39.0,3.0,0.0,168.0,0.0,117.0,165.0,0.0,48.0
3,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,96.0,192.0,18.0,18.0,12.0,54.0,0.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,192.0,0.0,48.0,72.0,0.0,0.0,192.0,162.0,48.0,0.0,0.0,15.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,174.0,0.0,156.0,165.0,6.0,96.0
4,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,192.0,9.0,42.0,0.0,90.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,192.0,165.0,96.0,63.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,192.0,75.0,0.0,0.0,9.0,3.0,0.0,165.0,0.0,111.0,0.0,9.0,48.0
5,0.0,0.0,0.0,192.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,192.0,141.0,48.0,9.0,126.0,0.0,3.0,0.0,30.0,36.0,192.0,0.0,0.0,0.0,132.0,48.0,15.0,0.0,0.0,192.0,0.0,0.0,3.0,0.0,0.0,0.0,192.0,12.0,0.0,45.0,0.0,0.0
6,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,192.0,192.0,192.0,0.0,18.0,0.0,0.0,60.0,0.0,105.0,0.0,0.0,0.0,84.0,0.0,0.0,87.0,192.0,165.0,9.0,72.0,0.0,0.0,192.0,0.0,15.0,36.0,192.0,51.0,0.0,9.0,69.0,0.0,12.0,0.0,48.0,0.0,72.0,0.0,0.0,192.0,0.0,66.0,93.0,12.0,0.0,0.0,9.0,48.0
7,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,192.0,192.0,0.0,6.0,0.0,0.0,30.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,165.0,72.0,0.0,87.0,0.0,192.0,21.0,30.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,72.0,0.0,69.0,3.0,3.0,0.0,54.0,0.0,51.0,165.0,18.0,42.0
8,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,192.0,192.0,192.0,0.0,45.0,9.0,0.0,0.0,30.0,165.0,0.0,0.0,0.0,0.0,0.0,9.0,87.0,0.0,0.0,0.0,72.0,87.0,0.0,192.0,165.0,0.0,0.0,0.0,48.0,0.0,0.0,72.0,24.0,12.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,12.0,63.0,165.0,0.0,0.0
9,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,192.0,192.0,192.0,0.0,30.0,147.0,30.0,48.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,45.0,72.0,72.0,9.0,0.0,75.0,3.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,15.0,0.0,51.0,120.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0
