0,1950.0,1950.0,1565.0,1950.0,1950.0,1950.0,1950.0,1950.0,1911.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1190.0,1190.0,1647.0,1768.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,633.0,1472.0,1684.0,1472.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,336.0,336.0,336.0,2876.0,3633.0,3633.0,745.0,745.0,1950.0,1950.0,1950.0,2298.0,2298.0,2298.0,2714.0,2714.0,25.0,1274.0,1274.0,4.0,4.0,4.0,25.0,169.0,25.0,4778.0,4778.0,459.0,459.0,459.0,1518.0,1518.0,1518.0,1505.0,1940.0,4.0,0.0,35.0,35.0,2303.0,240.0,1936.0,1936.0,1689.0,1664.0,363.0,363.0,363.0,10.0,1.0,563.0,1950.0,1950.0,4590.0,4590.0,4590.0,6130.0,6130.0,1228.0,84.0,2249.0,2249.0,1166.0,1445.0,1409.0,2102.0,2307.0,2102.0,213.0,10.0,1950.0,0.0,1950.0,2.0,2011.0,459.0,459.0,459.0,1704.0,4.0,4.0,1950.0,1950.0,2288.0,2288.0,2288.0,1770.0,1770.0,1950.0,1950.0,725.0,213.0,213.0,4.0,4.0,4.0
1,1950.0,1950.0,1565.0,2249.0,1950.0,2027.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1110.0,1950.0,1950.0,1950.0,1950.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1207.0,1472.0,1684.0,1472.0,1950.0,1950.0,1950.0,1234.0,1950.0,1950.0,15.0,336.0,336.0,1735.0,3388.0,3633.0,411.0,745.0,745.0,2073.0,1950.0,1950.0,1875.0,2298.0,2298.0,2714.0,2714.0,1274.0,1274.0,1274.0,4.0,3131.0,4.0,25.0,169.0,25.0,4778.0,2705.0,459.0,459.0,459.0,1518.0,1518.0,1518.0,240.0,1019.0,4.0,0.0,35.0,35.0,2030.0,1950.0,1936.0,1936.0,1689.0,2667.0,363.0,363.0,549.0,10.0,1.0,10.0,1950.0,1514.0,4590.0,4590.0,4590.0,6130.0,6130.0,1419.0,1228.0,2249.0,2138.0,2249.0,1445.0,0.0,2102.0,976.0,65.0,213.0,213.0,1950.0,1950.0,1950.0,2011.0,2011.0,459.0,459.0,459.0,4.0,4.0,4.0,1950.0,2152.0,2288.0,2288.0,2288.0,296.0,1770.0,1950.0,1950.0,1950.0,213.0,213.0,4.0,4.0,4.0
2,1950.0,1950.0,1565.0,2249.0,1547.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1666.0,1950.0,1950.0,1950.0,461.0,1950.0,194.0,508.0,1190.0,1190.0,1190.0,1190.0,1190.0,212.0,1190.0,1190.0,1190.0,1861.0,1684.0,1729.0,1950.0,1950.0,1950.0,1950.0,2213.0,399.0,1950.0,336.0,395.0,336.0,3633.0,3633.0,3633.0,745.0,594.0,1950.0,1950.0,1950.0,2298.0,2298.0,2298.0,2714.0,2714.0,2805.0,1274.0,1274.0,4.0,4.0,1289.0,2871.0,169.0,25.0,4778.0,4778.0,459.0,459.0,459.0,1224.0,1518.0,1518.0,1019.0,1019.0,4.0,0.0,35.0,35.0,1775.0,1657.0,1936.0,1289.0,1689.0,1689.0,1110.0,315.0,363.0,1031.0,1.0,10.0,1950.0,0.0,842.0,4590.0,4590.0,6130.0,6568.0,3.0,1228.0,3.0,2249.0,2249.0,1445.0,1445.0,2102.0,2102.0,2102.0,213.0,213.0,1950.0,171.0,1950.0,2011.0,2011.0,459.0,459.0,0.0,4.0,4.0,4.0,1950.0,1950.0,2288.0,2288.0,312.0,1891.0,1770.0,1950.0,70.0,1950.0,8028.0,213.0,4.0,4.0,4.0
3,1950.0,1950.0,1565.0,2249.0,1950.0,1763.0,2513.0,1950.0,1950.0,1950.0,1178.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1190.0,1193.0,1190.0,1190.0,1190.0,1190.0,1190.0,1973.0,1190.0,2022.0,1190.0,1472.0,1684.0,1472.0,1950.0,2279.0,1950.0,1950.0,916.0,1950.0,1950.0,336.0,311.0,336.0,3633.0,3633.0,3422.0,745.0,745.0,1950.0,1950.0,807.0,2298.0,2298.0,2298.0,2714.0,2714.0,1274.0,1558.0,305.0,4.0,3413.0,4.0,25.0,169.0,25.0,4778.0,4778.0,459.0,459.0,459.0,1518.0,1518.0,1518.0,1019.0,1019.0,139.0,0.0,4.0,35.0,1950.0,1950.0,1936.0,315.0,1689.0,1349.0,363.0,363.0,1822.0,10.0,1.0,10.0,1950.0,1950.0,6145.0,4590.0,4590.0,1.0,6130.0,1228.0,1228.0,2249.0,2249.0,111.0,1445.0,1445.0,2102.0,2102.0,2102.0,213.0,213.0,1950.0,1950.0,904.0,2011.0,2011.0,159.0,0.0,2453.0,4.0,4.0,0.0,1950.0,1950.0,2288.0,2288.0,2288.0,410.0,1770.0,1950.0,1950.0,1463.0,213.0,0.0,4.0,4.0,4.0
4,1950.0,1936.0,1565.0,2249.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,2303.0,1950.0,1950.0,853.0,1950.0,1190.0,1190.0,1359.0,1190.0,1190.0,1157.0,1190.0,1190.0,1190.0,1190.0,2792.0,1472.0,1684.0,1472.0,1950.0,1950.0,1593.0,1950.0,1977.0,1950.0,1057.0,336.0,1552.0,336.0,3633.0,3633.0,4039.0,745.0,745.0,1950.0,1950.0,1950.0,2298.0,2298.0,2298.0,2714.0,2714.0,1274.0,1274.0,1274.0,4.0,4.0,4.0,25.0,169.0,25.0,4778.0,4778.0,401.0,459.0,628.0,1518.0,1518.0,1659.0,1019.0,1019.0,35.0,0.0,35.0,35.0,2403.0,0.0,1936.0,1936.0,1689.0,1689.0,1515.0,363.0,1637.0,10.0,1.0,10.0,1950.0,1950.0,0.0,4590.0,4590.0,0.0,6130.0,1228.0,1228.0,2249.0,2249.0,1440.0,1445.0,1445.0,2102.0,2102.0,2102.0,10.0,213.0,1950.0,1950.0,1950.0,2011.0,2011.0,361.0,459.0,4.0,4.0,4.0,4.0,1914.0,1950.0,2288.0,2288.0,2288.0,1770.0,1770.0,1950.0,1950.0,111.0,230.0,213.0,4.0,0.0,4.0
5,1950.0,1936.0,1565.0,2249.0,1950.0,1950.0,1950.0,1950.0,3903.0,1950.0,1950.0,1950.0,2255.0,1950.0,1950.0,1950.0,1950.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1435.0,2067.0,1472.0,1472.0,1631.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,336.0,336.0,336.0,3633.0,3633.0,3633.0,745.0,745.0,1950.0,2233.0,1950.0,2298.0,27.0,2298.0,2714.0,2714.0,1274.0,1274.0,1274.0,4.0,4.0,1680.0,55.0,169.0,25.0,4343.0,4778.0,507.0,459.0,1431.0,1518.0,1518.0,1518.0,1019.0,607.0,35.0,0.0,35.0,35.0,1790.0,1363.0,1936.0,1936.0,1689.0,1689.0,363.0,363.0,829.0,10.0,10.0,10.0,1950.0,1950.0,4590.0,4590.0,0.0,656.0,6130.0,1228.0,1228.0,2249.0,544.0,2249.0,1445.0,1445.0,2102.0,2102.0,2102.0,10.0,213.0,1950.0,1950.0,893.0,2011.0,1979.0,459.0,459.0,4.0,4.0,4.0,0.0,1950.0,1950.0,2288.0,2288.0,2288.0,2129.0,1770.0,1950.0,3.0,213.0,213.0,213.0,4.0,1354.0,867.0
6,1950.0,1936.0,1565.0,2249.0,1799.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1190.0,1190.0,1190.0,1190.0,1190.0,2218.0,1973.0,1193.0,1948.0,1190.0,1190.0,1472.0,1472.0,1472.0,1950.0,1950.0,3269.0,1950.0,1950.0,1950.0,1950.0,336.0,336.0,336.0,3633.0,3633.0,3633.0,803.0,745.0,1950.0,1950.0,1950.0,2298.0,2298.0,1811.0,2714.0,2714.0,1511.0,1274.0,1274.0,4.0,4.0,4.0,25.0,0.0,25.0,4778.0,4778.0,459.0,459.0,459.0,1518.0,1518.0,1518.0,1019.0,1019.0,35.0,0.0,35.0,35.0,1950.0,1950.0,1936.0,1655.0,1689.0,1689.0,774.0,363.0,638.0,10.0,734.0,10.0,1950.0,1950.0,4590.0,1054.0,6130.0,0.0,6130.0,1228.0,1228.0,2249.0,2249.0,2249.0,1445.0,1265.0,2102.0,2102.0,2102.0,213.0,213.0,1950.0,1950.0,183.0,2011.0,2011.0,459.0,459.0,4.0,859.0,4.0,4.0,1950.0,1950.0,2370.0,2288.0,2288.0,1494.0,1770.0,1950.0,0.0,213.0,213.0,213.0,4.0,4.0,4.0
7,1950.0,1936.0,1565.0,2249.0,1799.0,1950.0,1950.0,1950.0,1950.0,4550.0,1950.0,1179.0,1950.0,1950.0,1950.0,1950.0,1950.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,681.0,1055.0,1190.0,1190.0,2163.0,1472.0,1472.0,1472.0,1950.0,1950.0,1950.0,1206.0,1950.0,1950.0,1950.0,336.0,443.0,336.0,3633.0,3633.0,3633.0,745.0,745.0,1950.0,1530.0,1950.0,2298.0,2298.0,2298.0,2714.0,2714.0,1274.0,1274.0,3319.0,3.0,4.0,4.0,25.0,25.0,25.0,4778.0,4092.0,459.0,533.0,471.0,1518.0,1518.0,695.0,1019.0,1019.0,35.0,0.0,35.0,35.0,1950.0,1950.0,1936.0,1936.0,1689.0,1689.0,113.0,363.0,276.0,710.0,625.0,571.0,1950.0,1950.0,4590.0,4590.0,6130.0,0.0,6130.0,1690.0,1228.0,0.0,2249.0,1696.0,1445.0,0.0,0.0,0.0,2089.0,213.0,0.0,1950.0,1419.0,1950.0,2316.0,0.0,459.0,89.0,4.0,4.0,4.0,4.0,1950.0,1950.0,2288.0,0.0,2288.0,1770.0,1770.0,2251.0,658.0,215.0,213.0,2.0,8.0,3.0,4141.0
8,1950.0,1936.0,1565.0,2249.0,1799.0,213.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1354.0,1950.0,1950.0,1950.0,1950.0,2189.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,334.0,1190.0,1190.0,1190.0,1472.0,1472.0,1472.0,1950.0,1950.0,1950.0,1950.0,858.0,1950.0,1950.0,336.0,336.0,336.0,3965.0,3166.0,3756.0,745.0,745.0,1950.0,1950.0,1950.0,2298.0,2298.0,3701.0,2714.0,2714.0,1428.0,1210.0,1274.0,4.0,4.0,4.0,25.0,112.0,25.0,4778.0,4778.0,459.0,459.0,459.0,1518.0,248.0,1518.0,1019.0,1019.0,35.0,35.0,3.0,35.0,1628.0,2559.0,1936.0,1936.0,1689.0,1689.0,363.0,0.0,993.0,10.0,10.0,10.0,1950.0,1950.0,952.0,4590.0,6130.0,1.0,6130.0,959.0,1228.0,2249.0,2249.0,2249.0,1478.0,1445.0,2102.0,2102.0,2102.0,124.0,213.0,1950.0,1950.0,1950.0,2011.0,2011.0,909.0,459.0,4.0,4.0,0.0,4.0,1950.0,1557.0,2288.0,2288.0,2288.0,1770.0,1770.0,1950.0,1950.0,213.0,427.0,213.0,4.0,4.0,169.0
9,1950.0,1936.0,1565.0,2249.0,1799.0,213.0,1950.0,1950.0,1950.0,1553.0,1950.0,1950.0,1614.0,1950.0,1950.0,1950.0,1950.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1472.0,1472.0,5388.0,1950.0,1950.0,1950.0,1950.0,1950.0,877.0,1950.0,336.0,336.0,423.0,3633.0,3633.0,3633.0,745.0,745.0,1950.0,1950.0,1950.0,2298.0,2298.0,2714.0,2714.0,2714.0,1274.0,1274.0,1274.0,1366.0,4.0,4.0,25.0,25.0,25.0,4778.0,4778.0,634.0,459.0,459.0,1518.0,1518.0,1518.0,1019.0,1019.0,35.0,613.0,35.0,35.0,2663.0,1950.0,1936.0,1936.0,3291.0,391.0,363.0,363.0,363.0,10.0,10.0,10.0,1950.0,1950.0,4590.0,4590.0,6130.0,0.0,6407.0,1228.0,1228.0,2249.0,2249.0,2249.0,1445.0,1445.0,2102.0,2102.0,2102.0,213.0,1030.0,1950.0,106.0,1950.0,2011.0,2011.0,459.0,459.0,4.0,4.0,4.0,241.0,1950.0,1950.0,2619.0,2288.0,2288.0,2665.0,1770.0,1950.0,1950.0,10.0,213.0,820.0,4.0,681.0,169.0
10,1950.0,1936.0,1565.0,1950.0,1799.0,213.0,1950.0,1950.0,1950.0,2241.0,1950.0,1950.0,2411.0,1081.0,1950.0,1776.0,1950.0,459.0,1190.0,1561.0,1190.0,1263.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1472.0,1472.0,1950.0,354.0,2040.0,1950.0,1950.0,1950.0,1950.0,1312.0,336.0,336.0,336.0,3633.0,3633.0,3633.0,206.0,438.0,1950.0,1950.0,1950.0,2298.0,2298.0,2714.0,3115.0,2714.0,1274.0,1443.0,1274.0,4.0,4.0,4.0,25.0,25.0,25.0,4778.0,4778.0,459.0,459.0,459.0,1518.0,1518.0,1518.0,1019.0,1019.0,3476.0,35.0,35.0,35.0,2066.0,1950.0,1936.0,1936.0,1689.0,1689.0,363.0,363.0,601.0,65.0,10.0,10.0,1950.0,10.0,4344.0,4590.0,1392.0,16.0,6130.0,1228.0,1228.0,2627.0,2249.0,2249.0,1445.0,10.0,2102.0,2102.0,2102.0,1713.0,213.0,1950.0,1950.0,540.0,2011.0,940.0,459.0,459.0,4.0,555.0,4.0,4.0,1950.0,1950.0,2288.0,2288.0,112.0,1613.0,0.0,1950.0,1950.0,213.0,213.0,213.0,4.0,11.0,10.0
