0,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,211.0,244.0,281.0,286.0,281.0,246.0,281.0,307.0,206.0,281.0,281.0,281.0,281.0,244.0,281.0,281.0,281.0,10.0,10.0,10.0,10.0,10.0,31.0,32.0,32.0,32.0,32.0,27.0,32.0,32.0,32.0,134.0,65.0,32.0,30.0,32.0,32.0,32.0,32.0,2.0,139.0,139.0,139.0,67.0,307.0,67.0,67.0,67.0,67.0,70.0,246.0,211.0,246.0,246.0,246.0,246.0,316.0,316.0,289.0,289.0,289.0,289.0,39.0,239.0
1,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,211.0,244.0,281.0,281.0,321.0,246.0,281.0,307.0,281.0,281.0,281.0,281.0,281.0,244.0,281.0,281.0,281.0,10.0,10.0,10.0,10.0,10.0,31.0,32.0,115.0,32.0,32.0,27.0,32.0,4.0,32.0,32.0,31.0,32.0,32.0,30.0,32.0,32.0,32.0,32.0,139.0,139.0,139.0,67.0,67.0,67.0,66.0,67.0,67.0,70.0,211.0,211.0,246.0,246.0,246.0,246.0,316.0,316.0,289.0,289.0,217.0,289.0,244.0,244.0
2,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,211.0,244.0,281.0,281.0,281.0,246.0,281.0,307.0,278.0,307.0,281.0,281.0,281.0,244.0,281.0,281.0,283.0,10.0,10.0,10.0,10.0,10.0,31.0,32.0,32.0,32.0,32.0,27.0,32.0,4.0,32.0,32.0,32.0,74.0,32.0,32.0,32.0,32.0,32.0,32.0,139.0,105.0,139.0,67.0,67.0,34.0,105.0,67.0,67.0,70.0,211.0,211.0,246.0,246.0,246.0,246.0,316.0,316.0,289.0,289.0,289.0,289.0,244.0,244.0
3,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,281.0,281.0,281.0,281.0,281.0,246.0,281.0,307.0,281.0,281.0,281.0,281.0,211.0,244.0,281.0,281.0,281.0,10.0,10.0,10.0,10.0,10.0,31.0,6.0,32.0,32.0,143.0,27.0,32.0,4.0,32.0,32.0,38.0,32.0,32.0,32.0,32.0,32.0,30.0,32.0,139.0,139.0,139.0,67.0,67.0,67.0,67.0,104.0,67.0,70.0,211.0,211.0,246.0,246.0,246.0,246.0,316.0,316.0,289.0,289.0,289.0,289.0,244.0,244.0
4,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,281.0,281.0,281.0,281.0,281.0,246.0,281.0,307.0,243.0,281.0,281.0,281.0,281.0,244.0,281.0,281.0,281.0,10.0,10.0,10.0,10.0,10.0,31.0,32.0,66.0,32.0,32.0,32.0,73.0,4.0,30.0,32.0,32.0,66.0,32.0,32.0,32.0,32.0,32.0,32.0,139.0,139.0,139.0,67.0,67.0,67.0,67.0,67.0,67.0,70.0,211.0,211.0,245.0,246.0,246.0,246.0,316.0,316.0,289.0,144.0,289.0,289.0,244.0,114.0
5,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,281.0,281.0,281.0,281.0,281.0,246.0,281.0,307.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,102.0,10.0,10.0,10.0,10.0,32.0,32.0,30.0,32.0,32.0,32.0,32.0,4.0,30.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,139.0,139.0,139.0,67.0,67.0,67.0,67.0,67.0,67.0,70.0,211.0,211.0,281.0,246.0,246.0,103.0,353.0,316.0,289.0,289.0,289.0,289.0,244.0,244.0
6,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,256.0,281.0,281.0,286.0,281.0,246.0,281.0,307.0,142.0,281.0,281.0,281.0,281.0,281.0,247.0,281.0,281.0,102.0,10.0,10.0,10.0,10.0,32.0,32.0,32.0,32.0,4.0,32.0,32.0,4.0,30.0,32.0,32.0,32.0,32.0,32.0,30.0,32.0,133.0,32.0,139.0,139.0,139.0,67.0,138.0,67.0,67.0,67.0,67.0,70.0,211.0,211.0,246.0,281.0,246.0,212.0,316.0,316.0,252.0,289.0,215.0,289.0,244.0,244.0
7,0.0,0.0,0.0,0.0,0.0,281.0,315.0,323.0,256.0,281.0,281.0,281.0,281.0,246.0,281.0,307.0,281.0,281.0,281.0,281.0,281.0,75.0,281.0,281.0,281.0,102.0,10.0,10.0,10.0,10.0,32.0,32.0,3.0,32.0,32.0,6.0,32.0,4.0,30.0,32.0,32.0,32.0,32.0,32.0,32.0,70.0,32.0,31.0,115.0,139.0,211.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,211.0,211.0,246.0,246.0,246.0,246.0,316.0,316.0,289.0,255.0,215.0,289.0,244.0,244.0
8,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,256.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,245.0,281.0,281.0,281.0,281.0,281.0,281.0,102.0,10.0,10.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,70.0,32.0,4.0,30.0,32.0,32.0,32.0,32.0,32.0,32.0,70.0,32.0,32.0,213.0,139.0,101.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,211.0,211.0,242.0,246.0,246.0,204.0,316.0,316.0,289.0,289.0,215.0,289.0,244.0,244.0
9,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,256.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,280.0,281.0,102.0,10.0,10.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,4.0,30.0,32.0,32.0,32.0,32.0,32.0,32.0,70.0,32.0,32.0,139.0,139.0,139.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,211.0,211.0,246.0,246.0,283.0,316.0,316.0,316.0,184.0,289.0,215.0,289.0,244.0,244.0
10,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,256.0,245.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,282.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,102.0,10.0,10.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,30.0,32.0,32.0,38.0,32.0,6.0,32.0,70.0,32.0,32.0,237.0,139.0,139.0,67.0,67.0,67.0,67.0,105.0,67.0,76.0,211.0,211.0,246.0,246.0,246.0,316.0,316.0,316.0,289.0,289.0,215.0,289.0,244.0,244.0
11,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,256.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,282.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,102.0,10.0,10.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,30.0,32.0,32.0,38.0,36.0,32.0,32.0,70.0,32.0,32.0,139.0,139.0,139.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,211.0,173.0,246.0,246.0,246.0,316.0,316.0,316.0,183.0,289.0,215.0,289.0,244.0,244.0
12,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,256.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,282.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,102.0,10.0,10.0,10.0,10.0,31.0,32.0,32.0,32.0,144.0,32.0,32.0,32.0,30.0,32.0,32.0,38.0,32.0,32.0,32.0,70.0,32.0,32.0,139.0,139.0,32.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,211.0,211.0,246.0,246.0,246.0,316.0,316.0,316.0,289.0,289.0,215.0,289.0,244.0,244.0
13,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,256.0,281.0,281.0,281.0,280.0,281.0,281.0,281.0,281.0,282.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,102.0,10.0,10.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,6.0,32.0,32.0,32.0,38.0,32.0,32.0,32.0,70.0,32.0,77.0,139.0,139.0,139.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,211.0,211.0,246.0,246.0,246.0,316.0,316.0,316.0,289.0,253.0,215.0,289.0,244.0,244.0
14,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,256.0,281.0,281.0,281.0,280.0,281.0,281.0,281.0,281.0,282.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,10.0,10.0,10.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,38.0,32.0,32.0,32.0,70.0,32.0,32.0,105.0,139.0,139.0,67.0,30.0,67.0,303.0,67.0,67.0,67.0,211.0,211.0,246.0,246.0,246.0,316.0,278.0,316.0,289.0,289.0,215.0,289.0,244.0,244.0
15,0.0,0.0,0.0,0.0,0.0,281.0,315.0,281.0,281.0,281.0,281.0,281.0,280.0,281.0,281.0,281.0,281.0,282.0,281.0,281.0,281.0,282.0,281.0,281.0,281.0,10.0,10.0,10.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,38.0,32.0,32.0,32.0,70.0,32.0,32.0,139.0,139.0,139.0,67.0,67.0,67.0,29.0,67.0,67.0,67.0,211.0,211.0,246.0,246.0,246.0,316.0,316.0,316.0,289.0,289.0,289.0,289.0,244.0,37.0
16,0.0,0.0,0.0,0.0,0.0,44.0,315.0,281.0,281.0,281.0,281.0,281.0,280.0,281.0,281.0,281.0,281.0,282.0,281.0,281.0,281.0,248.0,281.0,281.0,281.0,10.0,10.0,10.0,10.0,10.0,66.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,3.0,32.0,38.0,32.0,32.0,32.0,32.0,66.0,31.0,139.0,139.0,139.0,100.0,67.0,67.0,137.0,67.0,67.0,67.0,211.0,213.0,246.0,246.0,79.0,316.0,316.0,316.0,289.0,257.0,289.0,289.0,244.0,244.0
