0,833.0,508.0,833.0,813.0,833.0,848.0,882.0,695.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,1944.0,2286.0,2286.0,796.0,796.0,796.0,622.0,230.0,230.0,0.0,0.0,0.0,523.0,396.0,396.0,833.0,833.0,836.0,833.0,833.0,230.0,230.0,230.0,813.0,813.0,813.0,1533.0,1533.0,1533.0,963.0,963.0,963.0,0.0,0.0,640.0,646.0,646.0,1545.0,833.0,833.0,810.0,810.0,9.0,9.0,149.0,125.0,125.0,1278.0,1278.0,7.0,833.0,833.0,561.0,213.0,213.0,833.0,833.0,875.0,576.0,169.0,0.0,230.0,577.0,577.0,833.0,833.0,833.0,1142.0,717.0,722.0,722.0,138.0,967.0,967.0,833.0,833.0,833.0,847.0,874.0,106.0,303.0,106.0,440.0,440.0,440.0,646.0,646.0,646.0,0.0,0.0,0.0,833.0,833.0,833.0,833.0,833.0,1317.0,833.0,351.0,833.0,833.0,315.0,315.0,1.0,1104.0,479.0,891.0,771.0,189.0,294.0,294.0,386.0,467.0,467.0,833.0,833.0
1,833.0,833.0,230.0,813.0,833.0,833.0,833.0,833.0,833.0,833.0,342.0,833.0,833.0,833.0,833.0,833.0,2286.0,2286.0,0.0,796.0,796.0,796.0,796.0,230.0,697.0,0.0,0.0,0.0,523.0,1290.0,396.0,510.0,583.0,833.0,833.0,833.0,230.0,230.0,230.0,813.0,707.0,813.0,1497.0,1533.0,1533.0,963.0,963.0,963.0,0.0,0.0,0.0,646.0,646.0,833.0,897.0,1.0,810.0,810.0,9.0,9.0,66.0,801.0,125.0,1278.0,1278.0,833.0,833.0,204.0,213.0,213.0,213.0,833.0,833.0,875.0,875.0,1842.0,230.0,230.0,546.0,577.0,833.0,833.0,833.0,1142.0,1240.0,153.0,722.0,722.0,969.0,967.0,833.0,833.0,833.0,847.0,847.0,49.0,106.0,106.0,440.0,440.0,440.0,646.0,646.0,1260.0,28.0,1925.0,0.0,833.0,186.0,833.0,833.0,833.0,318.0,833.0,833.0,833.0,833.0,315.0,315.0,206.0,534.0,1104.0,833.0,954.0,833.0,294.0,294.0,467.0,385.0,480.0,833.0,833.0
2,833.0,833.0,230.0,813.0,833.0,833.0,833.0,833.0,833.0,241.0,833.0,833.0,833.0,833.0,855.0,833.0,2286.0,2286.0,2286.0,885.0,789.0,796.0,796.0,230.0,230.0,0.0,0.0,0.0,618.0,396.0,561.0,833.0,833.0,833.0,892.0,235.0,230.0,230.0,230.0,813.0,813.0,813.0,240.0,1533.0,1533.0,963.0,1711.0,963.0,0.0,0.0,0.0,646.0,646.0,833.0,833.0,833.0,582.0,810.0,1165.0,9.0,9.0,0.0,125.0,155.0,1278.0,833.0,833.0,833.0,213.0,213.0,213.0,833.0,833.0,415.0,875.0,844.0,230.0,230.0,577.0,577.0,833.0,550.0,372.0,1142.0,1142.0,722.0,830.0,722.0,967.0,1459.0,0.0,173.0,833.0,847.0,217.0,106.0,106.0,106.0,440.0,450.0,440.0,646.0,646.0,646.0,0.0,126.0,0.0,833.0,833.0,1249.0,833.0,833.0,833.0,833.0,833.0,1836.0,833.0,315.0,315.0,315.0,1104.0,94.0,833.0,833.0,833.0,294.0,294.0,467.0,467.0,0.0,182.0,833.0
3,833.0,833.0,230.0,813.0,833.0,833.0,833.0,220.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,2286.0,2286.0,2396.0,796.0,796.0,2189.0,796.0,230.0,300.0,0.0,0.0,0.0,523.0,501.0,396.0,833.0,833.0,833.0,833.0,833.0,230.0,452.0,230.0,813.0,813.0,813.0,1533.0,378.0,1533.0,963.0,963.0,963.0,0.0,0.0,0.0,0.0,646.0,833.0,833.0,833.0,810.0,825.0,9.0,9.0,9.0,125.0,125.0,1278.0,73.0,833.0,0.0,833.0,213.0,213.0,213.0,833.0,833.0,875.0,875.0,875.0,230.0,230.0,577.0,577.0,0.0,833.0,25.0,1142.0,1142.0,722.0,722.0,722.0,967.0,967.0,833.0,833.0,833.0,847.0,847.0,106.0,106.0,106.0,0.0,440.0,17.0,646.0,646.0,646.0,86.0,0.0,0.0,833.0,221.0,798.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,315.0,315.0,315.0,1104.0,1104.0,833.0,833.0,833.0,1628.0,294.0,467.0,467.0,467.0,833.0,833.0
4,833.0,833.0,230.0,813.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,504.0,121.0,2593.0,2286.0,2286.0,796.0,796.0,796.0,796.0,230.0,263.0,0.0,0.0,0.0,523.0,396.0,396.0,833.0,833.0,833.0,833.0,833.0,230.0,396.0,230.0,813.0,813.0,846.0,1533.0,1533.0,1533.0,963.0,963.0,963.0,0.0,0.0,0.0,646.0,646.0,833.0,833.0,833.0,1995.0,819.0,9.0,734.0,9.0,489.0,125.0,1219.0,1278.0,372.0,0.0,718.0,213.0,213.0,213.0,102.0,27.0,783.0,875.0,875.0,227.0,230.0,0.0,577.0,833.0,833.0,696.0,1142.0,1142.0,722.0,722.0,678.0,967.0,967.0,833.0,833.0,833.0,847.0,847.0,106.0,106.0,106.0,419.0,440.0,626.0,646.0,646.0,646.0,0.0,139.0,0.0,833.0,142.0,833.0,0.0,833.0,819.0,855.0,833.0,833.0,833.0,315.0,1673.0,89.0,1104.0,1104.0,773.0,416.0,833.0,352.0,570.0,467.0,453.0,467.0,833.0,184.0
5,833.0,833.0,230.0,813.0,833.0,833.0,833.0,833.0,1278.0,1076.0,512.0,833.0,1074.0,833.0,833.0,833.0,2286.0,2286.0,2286.0,796.0,796.0,796.0,796.0,230.0,230.0,0.0,0.0,0.0,523.0,635.0,396.0,833.0,751.0,833.0,833.0,833.0,230.0,230.0,230.0,750.0,813.0,813.0,1533.0,1533.0,1533.0,963.0,963.0,963.0,0.0,791.0,0.0,646.0,646.0,833.0,833.0,833.0,519.0,181.0,9.0,1291.0,0.0,125.0,125.0,208.0,1252.0,896.0,833.0,833.0,213.0,213.0,145.0,833.0,833.0,497.0,875.0,875.0,230.0,1059.0,577.0,577.0,959.0,833.0,833.0,1142.0,1142.0,722.0,0.0,722.0,1381.0,967.0,481.0,471.0,833.0,847.0,847.0,106.0,160.0,106.0,440.0,440.0,440.0,646.0,646.0,0.0,0.0,0.0,210.0,833.0,833.0,833.0,833.0,1011.0,608.0,833.0,833.0,0.0,833.0,315.0,315.0,315.0,1104.0,835.0,833.0,833.0,263.0,294.0,294.0,467.0,467.0,115.0,833.0,154.0
6,833.0,833.0,230.0,813.0,833.0,833.0,833.0,833.0,1278.0,833.0,833.0,833.0,833.0,204.0,375.0,833.0,2286.0,2286.0,569.0,796.0,796.0,796.0,796.0,314.0,230.0,0.0,193.0,0.0,523.0,396.0,606.0,833.0,833.0,833.0,833.0,833.0,230.0,230.0,230.0,813.0,813.0,813.0,1495.0,1533.0,1533.0,1633.0,208.0,963.0,0.0,0.0,0.0,0.0,646.0,833.0,833.0,833.0,810.0,810.0,9.0,9.0,125.0,125.0,125.0,1278.0,1278.0,833.0,833.0,833.0,213.0,213.0,213.0,833.0,833.0,875.0,875.0,875.0,230.0,355.0,577.0,725.0,833.0,833.0,833.0,1142.0,1142.0,85.0,722.0,722.0,967.0,967.0,833.0,833.0,29.0,847.0,847.0,106.0,106.0,106.0,440.0,440.0,969.0,646.0,646.0,0.0,0.0,0.0,0.0,833.0,406.0,833.0,833.0,833.0,84.0,833.0,833.0,833.0,589.0,575.0,214.0,315.0,1104.0,1541.0,588.0,833.0,833.0,294.0,294.0,756.0,467.0,471.0,833.0,833.0
7,833.0,833.0,230.0,833.0,833.0,1094.0,833.0,833.0,1278.0,833.0,833.0,643.0,833.0,833.0,833.0,833.0,2286.0,2286.0,2286.0,796.0,796.0,175.0,796.0,230.0,230.0,0.0,0.0,0.0,523.0,492.0,396.0,833.0,833.0,833.0,620.0,834.0,230.0,230.0,715.0,890.0,813.0,813.0,1533.0,1533.0,1533.0,963.0,963.0,963.0,0.0,0.0,0.0,866.0,646.0,833.0,833.0,297.0,810.0,810.0,9.0,9.0,125.0,125.0,125.0,0.0,1278.0,833.0,0.0,833.0,452.0,213.0,213.0,45.0,833.0,875.0,875.0,875.0,230.0,230.0,577.0,577.0,905.0,833.0,833.0,1142.0,648.0,722.0,0.0,26.0,611.0,967.0,833.0,833.0,833.0,847.0,847.0,124.0,106.0,414.0,440.0,440.0,440.0,646.0,646.0,646.0,0.0,0.0,0.0,393.0,330.0,833.0,833.0,833.0,833.0,833.0,833.0,1241.0,833.0,315.0,315.0,315.0,1028.0,1104.0,833.0,957.0,833.0,294.0,294.0,467.0,146.0,467.0,833.0,833.0
8,833.0,833.0,230.0,1084.0,833.0,833.0,833.0,833.0,1278.0,833.0,833.0,833.0,833.0,833.0,833.0,87.0,2286.0,2286.0,3007.0,239.0,796.0,796.0,796.0,230.0,230.0,0.0,0.0,0.0,106.0,396.0,438.0,833.0,829.0,833.0,833.0,833.0,662.0,230.0,230.0,503.0,813.0,813.0,1533.0,1533.0,1533.0,1264.0,963.0,963.0,0.0,0.0,0.0,646.0,646.0,833.0,603.0,833.0,810.0,810.0,9.0,9.0,125.0,125.0,125.0,1278.0,1129.0,833.0,1476.0,833.0,213.0,213.0,213.0,833.0,833.0,875.0,875.0,310.0,230.0,373.0,577.0,577.0,833.0,904.0,890.0,239.0,1142.0,722.0,722.0,722.0,964.0,967.0,114.0,2576.0,833.0,824.0,76.0,106.0,466.0,133.0,440.0,440.0,421.0,646.0,646.0,646.0,0.0,1175.0,0.0,833.0,833.0,23.0,718.0,833.0,833.0,833.0,833.0,833.0,2650.0,929.0,315.0,315.0,1104.0,276.0,833.0,734.0,0.0,294.0,242.0,467.0,467.0,467.0,833.0,833.0
9,833.0,833.0,230.0,833.0,833.0,833.0,833.0,730.0,1278.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,2286.0,2239.0,2286.0,796.0,796.0,796.0,796.0,230.0,230.0,0.0,0.0,0.0,106.0,396.0,396.0,833.0,833.0,778.0,833.0,833.0,230.0,329.0,304.0,813.0,813.0,625.0,1533.0,2.0,1407.0,963.0,963.0,963.0,0.0,0.0,0.0,655.0,0.0,833.0,833.0,833.0,810.0,682.0,9.0,9.0,125.0,125.0,125.0,1278.0,1278.0,833.0,1014.0,833.0,213.0,213.0,1045.0,833.0,788.0,875.0,875.0,875.0,885.0,230.0,577.0,2389.0,0.0,3190.0,833.0,1027.0,1142.0,1259.0,479.0,722.0,967.0,967.0,0.0,833.0,833.0,847.0,847.0,0.0,106.0,147.0,440.0,440.0,440.0,646.0,646.0,646.0,0.0,0.0,454.0,833.0,833.0,728.0,292.0,318.0,833.0,620.0,833.0,833.0,833.0,315.0,315.0,315.0,1104.0,0.0,75.0,833.0,833.0,294.0,294.0,467.0,18.0,711.0,833.0,833.0
