0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,26.0,12.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,2.0,12.0,12.0,6.0,4.0,6.0,6.0,0.0,2.0,2.0,4.0,4.0,4.0,12.0,12.0,12.0,8.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,12.0,10.0,12.0,31.0,4.0,31.0,8.0,0.0,31.0,22.0,31.0,0.0,12.0,0.0,27.0,0.0,26.0,0.0,28.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,2.0,4.0,4.0,4.0,12.0,0.0,31.0,31.0,0.0,0.0,31.0,0.0,10.0,0.0,0.0,0.0,0.0,26.0,8.0,0.0,0.0,0.0,12.0,2.0,0.0,6.0,6.0,2.0,0.0,2.0,4.0,4.0,12.0,14.0,12.0,31.0,31.0,12.0,12.0,12.0,0.0,12.0
1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,4.0,0.0,0.0,8.0,26.0,26.0,0.0,0.0,0.0,0.0,8.0,12.0,12.0,6.0,6.0,6.0,6.0,0.0,2.0,2.0,4.0,0.0,4.0,12.0,0.0,14.0,12.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,12.0,12.0,31.0,31.0,0.0,31.0,31.0,31.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,28.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,2.0,4.0,4.0,4.0,12.0,4.0,31.0,22.0,31.0,0.0,31.0,0.0,10.0,0.0,0.0,0.0,0.0,26.0,26.0,16.0,0.0,0.0,2.0,12.0,12.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,12.0,0.0,12.0,31.0,31.0,0.0,12.0,12.0,10.0,12.0
2,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,22.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,4.0,4.0,12.0,12.0,26.0,12.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,12.0,12.0,31.0,31.0,31.0,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,12.0,6.0,6.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,12.0,0.0,31.0,8.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,26.0,26.0,8.0,0.0,0.0,0.0,12.0,12.0,2.0,6.0,2.0,0.0,2.0,4.0,0.0,12.0,14.0,12.0,31.0,31.0,12.0,0.0,12.0,0.0,12.0
3,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,20.0,26.0,26.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,6.0,6.0,6.0,6.0,0.0,2.0,2.0,4.0,4.0,4.0,12.0,12.0,12.0,2.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,12.0,12.0,12.0,31.0,31.0,31.0,31.0,2.0,31.0,31.0,31.0,0.0,0.0,0.0,23.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,12.0,0.0,4.0,6.0,6.0,0.0,2.0,4.0,4.0,4.0,12.0,14.0,31.0,31.0,0.0,0.0,31.0,6.0,10.0,0.0,0.0,0.0,0.0,26.0,26.0,16.0,0.0,0.0,12.0,12.0,12.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,8.0,14.0,12.0,31.0,31.0,12.0,12.0,12.0,4.0,12.0
4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,26.0,26.0,26.0,26.0,2.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,12.0,12.0,12.0,31.0,22.0,31.0,31.0,31.0,31.0,12.0,31.0,0.0,3.0,0.0,27.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,6.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,10.0,31.0,0.0,0.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,16.0,0.0,0.0,12.0,0.0,0.0,2.0,6.0,2.0,2.0,2.0,4.0,4.0,12.0,14.0,12.0,0.0,2.0,12.0,12.0,12.0,2.0,2.0
5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,26.0,26.0,26.0,26.0,26.0,26.0,2.0,26.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,2.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,12.0,0.0,12.0,12.0,0.0,0.0,16.0,26.0,26.0,0.0,0.0,0.0,12.0,12.0,12.0,31.0,28.0,12.0,22.0,31.0,6.0,31.0,31.0,12.0,2.0,0.0,27.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,12.0,26.0,16.0,0.0,0.0,12.0,12.0,12.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,0.0,14.0,0.0,31.0,10.0,12.0,12.0,12.0,2.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,31.0,31.0,31.0,31.0,31.0,31.0,6.0,4.0,3.0,4.0,0.0,0.0,17.0,0.0,28.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,10.0,12.0,6.0,6.0,6.0,2.0,2.0,4.0,4.0,4.0,12.0,4.0,31.0,31.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,26.0,26.0,16.0,0.0,0.0,12.0,12.0,2.0,6.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,14.0,12.0,31.0,2.0,12.0,12.0,12.0,12.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,26.0,26.0,26.0,14.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,12.0,12.0,12.0,31.0,31.0,31.0,31.0,31.0,16.0,31.0,2.0,0.0,14.0,0.0,5.0,4.0,17.0,0.0,28.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,12.0,12.0,6.0,6.0,6.0,2.0,2.0,4.0,4.0,4.0,12.0,14.0,31.0,31.0,0.0,0.0,31.0,4.0,10.0,0.0,0.0,0.0,0.0,12.0,26.0,16.0,0.0,0.0,12.0,12.0,12.0,6.0,6.0,2.0,2.0,2.0,4.0,8.0,0.0,14.0,12.0,31.0,31.0,12.0,12.0,12.0,12.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,26.0,26.0,26.0,24.0,26.0,20.0,26.0,26.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,6.0,6.0,6.0,6.0,2.0,0.0,2.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,12.0,12.0,12.0,31.0,31.0,31.0,31.0,31.0,18.0,26.0,31.0,0.0,6.0,0.0,0.0,27.0,4.0,0.0,28.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,12.0,12.0,6.0,6.0,6.0,2.0,0.0,4.0,0.0,4.0,12.0,0.0,31.0,31.0,0.0,0.0,31.0,30.0,10.0,0.0,0.0,0.0,0.0,26.0,26.0,16.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,6.0,2.0,2.0,4.0,4.0,0.0,12.0,0.0,31.0,16.0,8.0,12.0,0.0,12.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,26.0,18.0,26.0,26.0,26.0,26.0,2.0,26.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,12.0,12.0,12.0,31.0,31.0,31.0,31.0,31.0,0.0,31.0,31.0,20.0,0.0,5.0,17.0,19.0,17.0,0.0,28.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,12.0,12.0,6.0,6.0,6.0,2.0,2.0,4.0,4.0,4.0,12.0,0.0,2.0,31.0,0.0,10.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,26.0,26.0,16.0,0.0,0.0,12.0,12.0,12.0,6.0,6.0,2.0,2.0,2.0,16.0,4.0,0.0,0.0,14.0,31.0,6.0,12.0,12.0,12.0,0.0,0.0
