0,348.0,348.0,580.0,348.0,1044.0,324.0,348.0,321.0,348.0,348.0,348.0,348.0,348.0,116.0,348.0,348.0,348.0,348.0,580.0,580.0,0.0,696.0,696.0,448.0,448.0,448.0,348.0,348.0,342.0,1044.0,1044.0,1044.0,1484.0,324.0,324.0,333.0,333.0,333.0,464.0,107.0,928.0,1534.0,1534.0,1534.0,0.0,0.0,0.0,348.0,348.0,348.0,928.0,928.0,928.0,696.0,696.0,348.0,464.0,348.0,348.0,348.0,678.0,345.0,345.0,321.0,321.0,690.0,690.0,690.0,348.0,348.0,0.0,351.0,348.0,1392.0,1392.0,198.0,6.0,198.0,258.0,448.0,0.0,116.0,116.0,116.0,309.0,0.0,234.0,234.0,560.0,348.0,348.0,348.0,351.0,981.0,981.0,116.0,116.0,464.0,232.0,226.0,444.0,19.0,348.0,230.0,812.0,812.0,0.0,0.0,113.0,0.0,0.0,348.0,348.0,348.0,678.0,678.0,324.0,336.0,981.0,981.0,981.0,0.0,18.0,0.0,132.0
1,348.0,348.0,580.0,348.0,348.0,324.0,348.0,321.0,348.0,348.0,348.0,348.0,1276.0,348.0,464.0,348.0,0.0,348.0,580.0,580.0,0.0,696.0,696.0,448.0,448.0,448.0,348.0,348.0,348.0,1044.0,0.0,1044.0,324.0,324.0,216.0,666.0,333.0,222.0,464.0,464.0,464.0,1534.0,2242.0,1534.0,0.0,0.0,0.0,232.0,348.0,348.0,928.0,0.0,928.0,0.0,696.0,348.0,348.0,0.0,348.0,348.0,345.0,460.0,345.0,321.0,12.0,0.0,690.0,690.0,348.0,690.0,348.0,348.0,348.0,1392.0,1392.0,198.0,0.0,198.0,0.0,0.0,220.0,116.0,116.0,0.0,309.0,348.0,327.0,234.0,348.0,348.0,348.0,348.0,348.0,981.0,981.0,32.0,119.0,116.0,116.0,1160.0,0.0,0.0,348.0,232.0,812.0,742.0,0.0,33.0,0.0,116.0,0.0,348.0,348.0,348.0,226.0,0.0,324.0,324.0,109.0,981.0,436.0,1044.0,0.0,345.0,236.0
2,348.0,348.0,348.0,348.0,348.0,324.0,348.0,321.0,696.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,580.0,580.0,0.0,696.0,696.0,448.0,448.0,448.0,116.0,348.0,348.0,1044.0,1044.0,1044.0,324.0,324.0,324.0,333.0,333.0,333.0,464.0,464.0,464.0,1534.0,1534.0,1534.0,0.0,0.0,0.0,348.0,116.0,348.0,928.0,238.0,928.0,696.0,696.0,348.0,348.0,348.0,348.0,348.0,345.0,345.0,345.0,321.0,321.0,690.0,690.0,690.0,348.0,348.0,348.0,348.0,348.0,928.0,1392.0,198.0,6.0,198.0,198.0,448.0,448.0,116.0,116.0,17.0,309.0,348.0,0.0,234.0,348.0,348.0,0.0,348.0,348.0,0.0,981.0,1674.0,116.0,636.0,116.0,0.0,0.0,0.0,345.0,348.0,0.0,812.0,113.0,57.0,0.0,0.0,0.0,348.0,348.0,348.0,678.0,678.0,324.0,324.0,981.0,805.0,981.0,0.0,0.0,348.0,348.0
3,348.0,348.0,348.0,348.0,348.0,324.0,348.0,348.0,0.0,348.0,348.0,348.0,348.0,116.0,348.0,348.0,348.0,348.0,580.0,580.0,0.0,696.0,696.0,448.0,448.0,448.0,348.0,348.0,348.0,1044.0,1044.0,1044.0,324.0,324.0,324.0,666.0,333.0,444.0,464.0,232.0,464.0,339.0,1534.0,1534.0,464.0,0.0,0.0,348.0,348.0,109.0,928.0,928.0,484.0,696.0,696.0,348.0,348.0,351.0,348.0,351.0,345.0,345.0,345.0,321.0,17.0,690.0,690.0,690.0,348.0,348.0,0.0,348.0,696.0,1392.0,1392.0,198.0,198.0,198.0,198.0,33.0,448.0,116.0,116.0,126.0,309.0,348.0,0.0,690.0,348.0,464.0,348.0,348.0,348.0,0.0,160.0,116.0,116.0,116.0,464.0,0.0,0.0,0.0,348.0,348.0,812.0,812.0,0.0,33.0,0.0,0.0,0.0,348.0,348.0,348.0,678.0,0.0,324.0,324.0,981.0,981.0,981.0,0.0,66.0,348.0,348.0
4,348.0,348.0,696.0,348.0,348.0,324.0,348.0,348.0,348.0,0.0,348.0,348.0,348.0,348.0,342.0,232.0,348.0,348.0,580.0,580.0,696.0,696.0,696.0,440.0,448.0,448.0,348.0,348.0,348.0,1044.0,0.0,1044.0,324.0,324.0,324.0,333.0,333.0,333.0,464.0,464.0,464.0,1534.0,1534.0,1534.0,0.0,0.0,0.0,348.0,348.0,348.0,812.0,928.0,696.0,812.0,0.0,348.0,348.0,348.0,1254.0,348.0,345.0,460.0,345.0,0.0,321.0,690.0,88.0,690.0,348.0,232.0,348.0,348.0,580.0,1392.0,1392.0,198.0,132.0,198.0,198.0,448.0,112.0,116.0,116.0,6.0,6.0,348.0,34.0,234.0,348.0,339.0,348.0,348.0,348.0,0.0,981.0,116.0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,812.0,812.0,0.0,31.0,0.0,0.0,0.0,464.0,348.0,348.0,678.0,678.0,324.0,222.0,120.0,981.0,981.0,0.0,20.0,0.0,348.0
5,348.0,348.0,696.0,348.0,228.0,324.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,580.0,580.0,696.0,696.0,696.0,448.0,336.0,448.0,348.0,348.0,348.0,1044.0,1044.0,1160.0,540.0,324.0,324.0,333.0,333.0,333.0,464.0,464.0,464.0,1521.0,1534.0,1534.0,0.0,0.0,0.0,348.0,348.0,348.0,1276.0,928.0,928.0,696.0,696.0,348.0,348.0,348.0,348.0,348.0,345.0,58.0,345.0,321.0,321.0,690.0,60.0,690.0,339.0,348.0,348.0,348.0,348.0,1392.0,348.0,198.0,198.0,171.0,174.0,448.0,448.0,116.0,116.0,20.0,309.0,348.0,238.0,234.0,348.0,348.0,348.0,348.0,348.0,0.0,981.0,116.0,116.0,113.0,116.0,0.0,0.0,0.0,580.0,348.0,812.0,812.0,0.0,0.0,0.0,0.0,0.0,38.0,348.0,348.0,678.0,678.0,324.0,324.0,981.0,981.0,330.0,0.0,0.0,348.0,936.0
6,348.0,348.0,696.0,348.0,348.0,324.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,1160.0,348.0,348.0,348.0,580.0,580.0,580.0,696.0,696.0,696.0,448.0,448.0,448.0,348.0,348.0,348.0,0.0,1044.0,1044.0,324.0,324.0,324.0,333.0,333.0,333.0,464.0,464.0,464.0,1534.0,1534.0,1508.0,0.0,0.0,0.0,348.0,348.0,348.0,928.0,928.0,928.0,234.0,696.0,0.0,348.0,348.0,0.0,348.0,345.0,345.0,0.0,321.0,0.0,690.0,333.0,690.0,348.0,348.0,464.0,861.0,116.0,1392.0,1392.0,198.0,198.0,0.0,0.0,448.0,448.0,116.0,116.0,0.0,309.0,348.0,918.0,0.0,348.0,348.0,348.0,348.0,348.0,267.0,981.0,116.0,116.0,116.0,116.0,0.0,0.0,464.0,348.0,348.0,1276.0,580.0,0.0,0.0,102.0,111.0,0.0,348.0,580.0,348.0,678.0,678.0,6.0,108.0,981.0,981.0,0.0,0.0,0.0,348.0,348.0
7,348.0,348.0,696.0,1276.0,1276.0,348.0,348.0,116.0,348.0,232.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,580.0,580.0,580.0,696.0,696.0,812.0,448.0,448.0,448.0,348.0,348.0,348.0,1044.0,1044.0,1044.0,324.0,222.0,216.0,333.0,333.0,333.0,464.0,464.0,464.0,1534.0,1534.0,1534.0,0.0,0.0,0.0,348.0,348.0,348.0,0.0,928.0,32.0,696.0,696.0,348.0,348.0,348.0,348.0,696.0,345.0,345.0,345.0,220.0,528.0,690.0,0.0,690.0,348.0,348.0,118.0,348.0,348.0,1392.0,1392.0,94.0,198.0,198.0,198.0,1026.0,448.0,0.0,116.0,0.0,309.0,348.0,18.0,234.0,348.0,348.0,460.0,348.0,348.0,0.0,436.0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,714.0,348.0,812.0,812.0,0.0,0.0,0.0,672.0,0.0,348.0,348.0,348.0,1130.0,678.0,216.0,324.0,981.0,981.0,981.0,0.0,0.0,348.0,0.0
8,348.0,348.0,696.0,348.0,348.0,348.0,348.0,0.0,580.0,348.0,348.0,348.0,348.0,580.0,348.0,585.0,348.0,580.0,580.0,580.0,696.0,696.0,696.0,448.0,448.0,448.0,348.0,348.0,348.0,1044.0,1044.0,1044.0,530.0,324.0,324.0,333.0,333.0,333.0,464.0,464.0,464.0,1534.0,1534.0,1534.0,0.0,0.0,0.0,348.0,348.0,348.0,928.0,928.0,928.0,696.0,464.0,0.0,812.0,348.0,348.0,348.0,115.0,345.0,345.0,108.0,321.0,690.0,0.0,690.0,348.0,348.0,348.0,116.0,348.0,1392.0,1392.0,234.0,132.0,198.0,132.0,448.0,448.0,696.0,116.0,56.0,309.0,0.0,0.0,234.0,348.0,348.0,348.0,348.0,348.0,28.0,981.0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,348.0,812.0,1508.0,0.0,0.0,0.0,0.0,0.0,348.0,464.0,224.0,678.0,678.0,324.0,324.0,981.0,981.0,109.0,0.0,232.0,348.0,348.0
9,348.0,348.0,696.0,1276.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,327.0,348.0,348.0,321.0,585.0,580.0,580.0,696.0,696.0,696.0,448.0,448.0,448.0,348.0,348.0,232.0,928.0,1044.0,1044.0,324.0,324.0,1080.0,333.0,333.0,333.0,464.0,464.0,464.0,1534.0,1534.0,1534.0,0.0,0.0,0.0,116.0,348.0,348.0,928.0,944.0,928.0,696.0,0.0,60.0,232.0,348.0,348.0,348.0,345.0,230.0,345.0,856.0,321.0,690.0,20.0,690.0,348.0,348.0,348.0,348.0,232.0,1392.0,1392.0,234.0,198.0,198.0,198.0,448.0,280.0,116.0,116.0,0.0,366.0,116.0,0.0,59.0,354.0,348.0,348.0,348.0,348.0,111.0,981.0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,348.0,348.0,1276.0,812.0,0.0,0.0,0.0,0.0,0.0,348.0,348.0,348.0,0.0,678.0,324.0,324.0,981.0,109.0,981.0,0.0,0.0,348.0,348.0
10,348.0,348.0,696.0,348.0,348.0,348.0,555.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,232.0,348.0,580.0,580.0,696.0,696.0,696.0,448.0,448.0,448.0,348.0,348.0,348.0,1344.0,1044.0,1044.0,324.0,324.0,324.0,333.0,333.0,333.0,464.0,0.0,464.0,1652.0,1534.0,1534.0,0.0,0.0,0.0,348.0,0.0,348.0,928.0,928.0,742.0,696.0,696.0,348.0,0.0,345.0,116.0,348.0,115.0,345.0,345.0,214.0,321.0,805.0,0.0,690.0,348.0,348.0,348.0,348.0,348.0,928.0,468.0,234.0,198.0,0.0,396.0,0.0,0.0,116.0,116.0,0.0,309.0,348.0,234.0,234.0,348.0,348.0,348.0,348.0,0.0,981.0,981.0,116.0,116.0,116.0,0.0,0.0,0.0,812.0,348.0,348.0,812.0,812.0,0.0,0.0,0.0,928.0,0.0,0.0,348.0,348.0,678.0,678.0,432.0,324.0,981.0,963.0,981.0,0.0,580.0,348.0,348.0
11,348.0,348.0,696.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,812.0,339.0,348.0,348.0,348.0,580.0,464.0,565.0,696.0,696.0,696.0,448.0,448.0,448.0,348.0,348.0,348.0,1044.0,1044.0,1044.0,216.0,324.0,324.0,333.0,333.0,333.0,116.0,0.0,464.0,0.0,1534.0,1534.0,0.0,0.0,0.0,348.0,0.0,348.0,928.0,928.0,928.0,696.0,696.0,348.0,348.0,354.0,116.0,348.0,345.0,345.0,345.0,321.0,321.0,690.0,0.0,690.0,232.0,348.0,348.0,348.0,348.0,1392.0,1392.0,234.0,132.0,198.0,198.0,448.0,448.0,116.0,116.0,30.0,312.0,594.0,234.0,0.0,348.0,348.0,348.0,348.0,348.0,0.0,981.0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,348.0,348.0,812.0,812.0,0.0,468.0,0.0,464.0,0.0,348.0,348.0,348.0,113.0,324.0,324.0,324.0,981.0,981.0,981.0,0.0,0.0,348.0,348.0
12,348.0,0.0,696.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,580.0,580.0,580.0,696.0,696.0,696.0,354.0,448.0,448.0,348.0,342.0,348.0,1044.0,1044.0,1044.0,540.0,324.0,324.0,333.0,333.0,111.0,464.0,0.0,464.0,1298.0,1534.0,1534.0,0.0,0.0,0.0,25.0,0.0,52.0,928.0,928.0,928.0,690.0,696.0,348.0,348.0,348.0,348.0,345.0,345.0,575.0,345.0,321.0,321.0,690.0,108.0,690.0,348.0,348.0,348.0,348.0,348.0,1392.0,819.0,234.0,66.0,198.0,190.0,448.0,440.0,116.0,0.0,236.0,312.0,396.0,234.0,234.0,348.0,348.0,348.0,348.0,348.0,981.0,981.0,116.0,116.0,116.0,812.0,0.0,0.0,0.0,348.0,348.0,812.0,812.0,0.0,0.0,119.0,0.0,0.0,115.0,234.0,348.0,678.0,0.0,324.0,324.0,981.0,981.0,0.0,0.0,234.0,348.0,348.0
13,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,116.0,348.0,348.0,348.0,348.0,348.0,580.0,580.0,812.0,696.0,696.0,696.0,448.0,448.0,448.0,348.0,348.0,348.0,1044.0,1044.0,928.0,324.0,920.0,324.0,333.0,333.0,333.0,464.0,0.0,464.0,1534.0,1534.0,1534.0,0.0,232.0,0.0,342.0,0.0,348.0,928.0,928.0,928.0,198.0,696.0,348.0,348.0,351.0,348.0,348.0,348.0,345.0,345.0,321.0,321.0,690.0,28.0,690.0,348.0,348.0,348.0,348.0,348.0,1392.0,1392.0,234.0,228.0,198.0,61.0,448.0,448.0,116.0,116.0,0.0,312.0,594.0,234.0,360.0,348.0,171.0,348.0,348.0,580.0,981.0,981.0,115.0,0.0,116.0,0.0,0.0,0.0,0.0,342.0,348.0,812.0,812.0,0.0,0.0,0.0,464.0,0.0,464.0,348.0,0.0,678.0,116.0,324.0,324.0,327.0,981.0,0.0,0.0,0.0,348.0,348.0
14,348.0,348.0,348.0,348.0,348.0,348.0,232.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,580.0,580.0,580.0,696.0,580.0,696.0,448.0,448.0,448.0,348.0,928.0,348.0,1044.0,1044.0,1044.0,324.0,324.0,324.0,333.0,333.0,333.0,464.0,0.0,232.0,1534.0,1534.0,1534.0,0.0,0.0,0.0,348.0,0.0,348.0,928.0,812.0,1035.0,696.0,672.0,348.0,348.0,348.0,348.0,120.0,345.0,345.0,115.0,321.0,321.0,690.0,32.0,690.0,348.0,351.0,348.0,348.0,232.0,73.0,1392.0,234.0,198.0,186.0,448.0,448.0,560.0,116.0,116.0,330.0,312.0,891.0,234.0,234.0,348.0,0.0,348.0,348.0,348.0,981.0,981.0,696.0,116.0,116.0,0.0,0.0,0.0,0.0,348.0,464.0,812.0,232.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,678.0,678.0,6.0,0.0,324.0,981.0,981.0,0.0,0.0,0.0,348.0,348.0
15,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,580.0,580.0,1044.0,696.0,696.0,696.0,448.0,448.0,248.0,348.0,1392.0,348.0,1044.0,1044.0,1017.0,216.0,324.0,324.0,333.0,333.0,333.0,464.0,0.0,464.0,1534.0,1534.0,1534.0,0.0,0.0,0.0,0.0,0.0,348.0,928.0,928.0,928.0,696.0,696.0,464.0,348.0,348.0,348.0,348.0,345.0,115.0,345.0,321.0,321.0,690.0,0.0,690.0,348.0,0.0,348.0,348.0,116.0,1392.0,1392.0,234.0,198.0,198.0,448.0,448.0,448.0,116.0,116.0,1001.0,315.0,594.0,234.0,234.0,348.0,21.0,348.0,348.0,348.0,981.0,981.0,116.0,116.0,116.0,0.0,0.0,0.0,0.0,348.0,348.0,1276.0,812.0,0.0,430.0,0.0,0.0,0.0,348.0,30.0,678.0,654.0,0.0,324.0,324.0,981.0,981.0,0.0,0.0,460.0,348.0,348.0
16,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,580.0,580.0,580.0,696.0,696.0,580.0,448.0,112.0,448.0,348.0,348.0,348.0,1044.0,1044.0,1044.0,324.0,324.0,324.0,333.0,565.0,444.0,464.0,0.0,580.0,1534.0,1534.0,1534.0,0.0,0.0,232.0,0.0,0.0,348.0,452.0,928.0,928.0,696.0,696.0,432.0,348.0,348.0,464.0,348.0,424.0,345.0,345.0,321.0,144.0,690.0,920.0,690.0,348.0,348.0,348.0,348.0,348.0,0.0,1392.0,234.0,252.0,66.0,448.0,448.0,448.0,116.0,116.0,0.0,279.0,297.0,234.0,234.0,116.0,117.0,904.0,0.0,546.0,1080.0,981.0,116.0,464.0,348.0,0.0,0.0,0.0,0.0,348.0,348.0,812.0,812.0,0.0,0.0,0.0,0.0,0.0,348.0,340.0,678.0,678.0,58.0,324.0,324.0,981.0,981.0,0.0,0.0,0.0,0.0,348.0
17,348.0,348.0,348.0,348.0,116.0,348.0,348.0,1044.0,348.0,348.0,351.0,348.0,348.0,545.0,348.0,348.0,348.0,580.0,1508.0,580.0,696.0,696.0,696.0,448.0,448.0,448.0,348.0,348.0,348.0,1044.0,1026.0,580.0,324.0,116.0,324.0,333.0,222.0,333.0,464.0,0.0,464.0,1534.0,1534.0,1534.0,472.0,0.0,0.0,348.0,0.0,348.0,0.0,232.0,928.0,696.0,696.0,116.0,114.0,348.0,348.0,117.0,345.0,345.0,345.0,321.0,321.0,690.0,690.0,315.0,348.0,348.0,580.0,348.0,348.0,116.0,1392.0,198.0,564.0,198.0,448.0,448.0,448.0,116.0,116.0,384.0,0.0,594.0,234.0,237.0,0.0,31.0,348.0,348.0,117.0,981.0,981.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,348.0,348.0,812.0,812.0,0.0,0.0,0.0,0.0,0.0,460.0,120.0,678.0,321.0,27.0,324.0,324.0,981.0,981.0,0.0,0.0,0.0,348.0,348.0
