348.0,40
1017.0,41
348.0,1
360.0,1
348.0,36
351.0,1
348.0,9
116.0,1
348.0,1
460.0,9
116.0,1
348.0,2
696.0,1
580.0,9
333.0,1
348.0,2
345.0,9
348.0,3
232.0,1
348.0,24
354.0,1
345.0,1
348.0,15
464.0,1
798.0,1
348.0,3
339.0,41
348.0,4
812.0,1
348.0,9
315.0,1
348.0,1
116.0,1
348.0,9
116.0,1
348.0,9
580.0,1
232.0,1
348.0,15
0.0,1
348.0,2
464.0,1
348.0,17
1044.0,9
464.0,1
348.0,1
354.0,1
348.0,5
464.0,1
116.0,1
348.0,1
0.0,9
348.0,4
0.0,1
348.0,5
0.0,1
348.0,2
345.0,1
348.0,10
580.0,1
348.0,2
116.0,1
348.0,3
116.0,1
348.0,4
116.0,1
348.0,16
232.0,1
348.0,3
232.0,1
348.0,14
339.0,1
348.0,16
232.0,1
348.0,6
0.0,1
348.0,4
116.0,1
348.0,7
1044.0,1
348.0,14
116.0,1
348.0,5
116.0,1
348.0,3
580.0,1
348.0,1
117.0,41
348.0,1
928.0,1
348.0,2
580.0,1
118.0,1
348.0,8
580.0,1
348.0,5
805.0,1
348.0,11
232.0,1
348.0,2
345.0,1
348.0,14
464.0,1
348.0,12
232.0,1
1044.0,1
348.0,1
464.0,1
348.0,18
333.0,1
348.0,13
116.0,1
348.0,10
812.0,1
348.0,4
116.0,1
348.0,9
1300.0,9
348.0,1
116.0,1
348.0,3
2088.0,9
348.0,11
116.0,1
348.0,9
327.0,1
348.0,2
0.0,1
464.0,1
348.0,5
0.0,1
348.0,3
696.0,1
348.0,9
232.0,1
348.0,8
351.0,1
348.0,2
0.0,1
348.0,4
464.0,1
348.0,7
708.0,1
348.0,2
702.0,1
348.0,1
580.0,1
348.0,11
580.0,1
348.0,12
116.0,1
570.0,1
348.0,7
1044.0,1
330.0,9
348.0,2
464.0,1
348.0,1
116.0,1
348.0,4
116.0,1
348.0,4
232.0,1
348.0,22
0.0,9
580.0,1
348.0,3
580.0,1
348.0,3
336.0,1
348.0,5
812.0,1
348.0,12
464.0,9
580.0,1
348.0,13
232.0,1
348.0,21
234.0,1
348.0,9
116.0,1
348.0,6
464.0,1
348.0,9
580.0,1
348.0,32
116.0,1
348.0,6
468.0,1
348.0,4
116.0,1
348.0,24
279.0,1
116.0,1
348.0,1
230.0,9
348.0,7
116.0,1
348.0,4
0.0,1
348.0,15
580.0,1
232.0,1
348.0,2
456.0,1
348.0,13
270.0,1
580.0,1
348.0,7
904.0,1
348.0,20
1130.0,1
348.0,1
1044.0,1
348.0,12
0.0,1
696.0,1
348.0,4
464.0,1
348.0,11
232.0,1
348.0,5
327.0,1
348.0,13
580.0,1
348.0,1
