,0,1,2,3,4,5,6,7,8,9,10,11,12,13
37,5.0,12.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,5.0,5.0,1.0
38,5.0,12.0,5.0,0.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
39,5.0,12.0,5.0,15.0,5.0,10.0,5.0,4.0,5.0,0.0,5.0,6.0,5.0,5.0
40,0.0,0.0,0.0,15.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,5.0
41,0.0,4.0,0.0,15.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0
42,0.0,0.0,0.0,15.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0
43,0.0,5.0,0.0,15.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0
44,0.0,5.0,0.0,15.0,0.0,5.0,0.0,9.0,0.0,23.0,0.0,6.0,0.0,5.0
45,0.0,5.0,0.0,7.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,5.0
46,0.0,5.0,0.0,15.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,5.0
47,0.0,5.0,0.0,15.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,5.0
48,0.0,5.0,0.0,5.0,0.0,5.0,0.0,20.0,0.0,1.0,0.0,2.0,0.0,5.0
49,15.0,0.0,15.0,15.0,15.0,0.0,15.0,9.0,15.0,5.0,15.0,6.0,15.0,0.0
50,15.0,5.0,15.0,15.0,15.0,5.0,15.0,9.0,15.0,0.0,15.0,3.0,15.0,9.0
51,15.0,5.0,15.0,15.0,15.0,5.0,15.0,9.0,15.0,0.0,15.0,6.0,15.0,5.0
52,15.0,5.0,15.0,15.0,15.0,5.0,15.0,9.0,15.0,8.0,15.0,6.0,15.0,5.0
53,15.0,5.0,15.0,15.0,15.0,0.0,15.0,9.0,15.0,1.0,15.0,6.0,15.0,5.0
54,15.0,6.0,15.0,1.0,15.0,10.0,15.0,9.0,15.0,23.0,15.0,10.0,15.0,5.0
55,15.0,10.0,15.0,15.0,15.0,5.0,15.0,10.0,15.0,0.0,15.0,1.0,15.0,5.0
56,15.0,5.0,15.0,1.0,15.0,10.0,15.0,14.0,15.0,0.0,15.0,15.0,15.0,5.0
57,15.0,1.0,15.0,15.0,15.0,5.0,15.0,9.0,15.0,0.0,15.0,11.0,15.0,5.0
58,5.0,1.0,5.0,9.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,9.0,5.0,4.0
59,5.0,5.0,5.0,15.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,1.0,5.0,8.0
60,4.0,4.0,4.0,14.0,4.0,5.0,4.0,5.0,4.0,0.0,4.0,33.0,4.0,1.0
61,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,5.0,5.0,0.0,5.0,5.0
62,5.0,9.0,5.0,10.0,5.0,4.0,5.0,4.0,5.0,1.0,5.0,9.0,5.0,9.0
63,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
64,5.0,0.0,5.0,15.0,5.0,5.0,5.0,1.0,5.0,0.0,5.0,25.0,5.0,5.0
65,5.0,5.0,5.0,0.0,5.0,5.0,5.0,11.0,5.0,2.0,5.0,4.0,5.0,25.0
66,5.0,9.0,5.0,15.0,5.0,5.0,5.0,6.0,5.0,0.0,5.0,6.0,5.0,5.0
67,5.0,0.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
68,5.0,15.0,5.0,15.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0
69,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
70,5.0,5.0,5.0,10.0,5.0,0.0,5.0,11.0,5.0,6.0,5.0,6.0,5.0,5.0
71,5.0,2.0,5.0,15.0,5.0,5.0,5.0,25.0,5.0,0.0,5.0,3.0,5.0,5.0
72,5.0,5.0,5.0,5.0,5.0,0.0,5.0,26.0,5.0,5.0,5.0,6.0,5.0,9.0
73,15.0,5.0,15.0,10.0,15.0,5.0,15.0,5.0,15.0,0.0,15.0,6.0,15.0,5.0
74,5.0,10.0,5.0,15.0,5.0,10.0,5.0,9.0,5.0,1.0,5.0,6.0,5.0,5.0
75,0.0,5.0,0.0,15.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0
76,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,1.0,5.0,5.0
77,5.0,5.0,5.0,5.0,5.0,5.0,5.0,19.0,5.0,0.0,5.0,6.0,5.0,5.0
78,0.0,5.0,0.0,15.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,5.0
79,5.0,5.0,5.0,11.0,5.0,10.0,5.0,9.0,5.0,5.0,5.0,7.0,5.0,5.0
80,5.0,0.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,33.0,5.0,6.0,5.0,5.0
81,0.0,5.0,0.0,15.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,10.0
82,5.0,8.0,5.0,9.0,5.0,10.0,5.0,9.0,5.0,0.0,5.0,0.0,5.0,5.0
83,5.0,5.0,5.0,15.0,5.0,4.0,5.0,14.0,5.0,18.0,5.0,13.0,5.0,5.0
84,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,6.0,5.0,5.0
85,5.0,5.0,5.0,10.0,5.0,5.0,5.0,6.0,5.0,0.0,5.0,12.0,5.0,10.0
86,10.0,0.0,10.0,5.0,10.0,0.0,10.0,10.0,10.0,0.0,10.0,25.0,10.0,0.0
87,5.0,4.0,5.0,15.0,5.0,10.0,5.0,14.0,5.0,0.0,5.0,6.0,5.0,5.0
88,10.0,0.0,10.0,10.0,10.0,5.0,10.0,40.0,10.0,0.0,10.0,6.0,10.0,4.0
89,5.0,5.0,5.0,15.0,5.0,11.0,5.0,5.0,5.0,0.0,5.0,6.0,5.0,5.0
90,5.0,5.0,5.0,15.0,5.0,0.0,5.0,9.0,5.0,0.0,5.0,4.0,5.0,16.0
91,10.0,5.0,10.0,19.0,10.0,5.0,10.0,11.0,10.0,0.0,10.0,6.0,10.0,5.0
92,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,1.0,5.0,10.0
93,5.0,10.0,5.0,15.0,5.0,5.0,5.0,4.0,5.0,14.0,5.0,6.0,5.0,0.0
94,5.0,5.0,5.0,10.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
95,10.0,5.0,10.0,15.0,10.0,5.0,10.0,9.0,10.0,0.0,10.0,6.0,10.0,5.0
96,10.0,9.0,10.0,15.0,10.0,5.0,10.0,5.0,10.0,0.0,10.0,6.0,10.0,5.0
97,9.0,0.0,9.0,15.0,9.0,5.0,9.0,9.0,9.0,0.0,9.0,6.0,9.0,1.0
98,9.0,0.0,9.0,15.0,9.0,0.0,9.0,9.0,9.0,0.0,9.0,6.0,9.0,11.0
99,9.0,6.0,9.0,15.0,9.0,5.0,9.0,9.0,9.0,24.0,9.0,6.0,9.0,5.0
100,9.0,0.0,9.0,15.0,9.0,5.0,9.0,9.0,9.0,0.0,9.0,6.0,9.0,5.0
101,9.0,10.0,9.0,15.0,9.0,5.0,9.0,9.0,9.0,0.0,9.0,6.0,9.0,5.0
102,9.0,5.0,9.0,15.0,9.0,6.0,9.0,16.0,9.0,0.0,9.0,6.0,9.0,10.0
103,9.0,5.0,9.0,15.0,9.0,4.0,9.0,9.0,9.0,0.0,9.0,4.0,9.0,5.0
104,9.0,5.0,9.0,20.0,9.0,4.0,9.0,1.0,9.0,0.0,9.0,0.0,9.0,5.0
105,9.0,5.0,9.0,15.0,9.0,4.0,9.0,4.0,9.0,0.0,9.0,1.0,9.0,5.0
106,9.0,5.0,9.0,10.0,9.0,4.0,9.0,14.0,9.0,0.0,9.0,6.0,9.0,10.0
107,5.0,5.0,5.0,0.0,5.0,4.0,5.0,0.0,5.0,0.0,5.0,10.0,5.0,0.0
108,10.0,5.0,10.0,15.0,10.0,4.0,10.0,9.0,10.0,29.0,10.0,5.0,10.0,0.0
109,5.0,5.0,5.0,10.0,5.0,4.0,5.0,9.0,5.0,1.0,5.0,6.0,5.0,5.0
110,5.0,5.0,5.0,15.0,5.0,4.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
111,5.0,5.0,5.0,0.0,5.0,4.0,5.0,15.0,5.0,0.0,5.0,6.0,5.0,25.0
112,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,20.0,5.0,6.0,5.0,0.0
113,5.0,5.0,5.0,15.0,5.0,5.0,5.0,28.0,5.0,0.0,5.0,9.0,5.0,5.0
114,5.0,0.0,5.0,15.0,5.0,5.0,5.0,10.0,5.0,23.0,5.0,0.0,5.0,5.0
115,20.0,6.0,20.0,15.0,20.0,15.0,20.0,9.0,20.0,20.0,20.0,5.0,20.0,10.0
116,10.0,1.0,10.0,20.0,10.0,6.0,10.0,9.0,10.0,0.0,10.0,6.0,10.0,5.0
117,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,1.0,5.0,5.0,5.0,5.0
118,0.0,5.0,0.0,15.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0
119,4.0,5.0,4.0,12.0,4.0,5.0,4.0,9.0,4.0,1.0,4.0,6.0,4.0,5.0
120,1.0,5.0,1.0,10.0,1.0,0.0,1.0,9.0,1.0,0.0,1.0,6.0,1.0,5.0
121,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,0.0,5.0,5.0
122,5.0,5.0,5.0,1.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
123,5.0,5.0,5.0,15.0,5.0,5.0,5.0,10.0,5.0,0.0,5.0,2.0,5.0,5.0
124,5.0,5.0,5.0,15.0,5.0,5.0,5.0,15.0,5.0,6.0,5.0,6.0,5.0,5.0
125,5.0,5.0,5.0,0.0,5.0,6.0,5.0,1.0,5.0,0.0,5.0,14.0,5.0,5.0
126,5.0,5.0,5.0,15.0,5.0,0.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
127,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
128,5.0,4.0,5.0,15.0,5.0,0.0,5.0,9.0,5.0,0.0,5.0,11.0,5.0,5.0
129,5.0,0.0,5.0,15.0,5.0,5.0,5.0,16.0,5.0,4.0,5.0,0.0,5.0,5.0
130,5.0,5.0,5.0,15.0,5.0,12.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
131,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
132,5.0,5.0,5.0,20.0,5.0,10.0,5.0,4.0,5.0,0.0,5.0,12.0,5.0,5.0
133,5.0,5.0,5.0,0.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,6.0,5.0,5.0
134,5.0,5.0,5.0,15.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,6.0,5.0,5.0
135,0.0,5.0,0.0,6.0,0.0,5.0,0.0,9.0,0.0,1.0,0.0,6.0,0.0,5.0
136,0.0,5.0,0.0,15.0,0.0,5.0,0.0,9.0,0.0,26.0,0.0,12.0,0.0,1.0
137,5.0,14.0,5.0,15.0,5.0,11.0,5.0,9.0,5.0,0.0,5.0,18.0,5.0,25.0
138,1.0,3.0,1.0,10.0,1.0,5.0,1.0,9.0,1.0,0.0,1.0,5.0,1.0,5.0
139,5.0,21.0,5.0,15.0,5.0,4.0,5.0,11.0,5.0,0.0,5.0,12.0,5.0,0.0
140,5.0,5.0,5.0,2.0,5.0,20.0,5.0,9.0,5.0,20.0,5.0,5.0,5.0,15.0
141,5.0,0.0,5.0,15.0,5.0,1.0,5.0,15.0,5.0,0.0,5.0,6.0,5.0,6.0
142,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,0.0,5.0,5.0
143,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,16.0,5.0,1.0,5.0,5.0
144,3.0,5.0,3.0,15.0,3.0,10.0,3.0,9.0,3.0,0.0,3.0,10.0,3.0,9.0
145,14.0,5.0,14.0,15.0,14.0,16.0,14.0,9.0,14.0,0.0,14.0,19.0,14.0,15.0
146,0.0,3.0,0.0,15.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,1.0,0.0,9.0
147,5.0,5.0,5.0,15.0,5.0,5.0,5.0,6.0,5.0,0.0,5.0,19.0,5.0,9.0
148,5.0,5.0,5.0,15.0,5.0,5.0,5.0,10.0,5.0,0.0,5.0,19.0,5.0,9.0
149,10.0,5.0,10.0,15.0,10.0,5.0,10.0,9.0,10.0,5.0,10.0,14.0,10.0,9.0
150,0.0,5.0,0.0,15.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,19.0,0.0,0.0
151,4.0,5.0,4.0,11.0,4.0,5.0,4.0,16.0,4.0,0.0,4.0,19.0,4.0,1.0
152,6.0,5.0,6.0,5.0,6.0,5.0,6.0,9.0,6.0,0.0,6.0,19.0,6.0,9.0
153,6.0,5.0,6.0,15.0,6.0,5.0,6.0,5.0,6.0,19.0,6.0,19.0,6.0,10.0
154,6.0,5.0,6.0,16.0,6.0,5.0,6.0,9.0,6.0,1.0,6.0,19.0,6.0,9.0
155,6.0,5.0,6.0,15.0,6.0,5.0,6.0,9.0,6.0,1.0,6.0,19.0,6.0,15.0
156,6.0,0.0,6.0,15.0,6.0,5.0,6.0,9.0,6.0,0.0,6.0,19.0,6.0,2.0
157,6.0,5.0,6.0,31.0,6.0,5.0,6.0,9.0,6.0,0.0,6.0,0.0,6.0,12.0
158,6.0,10.0,6.0,15.0,6.0,9.0,6.0,9.0,6.0,3.0,6.0,19.0,6.0,11.0
159,6.0,5.0,6.0,15.0,6.0,5.0,6.0,14.0,6.0,0.0,6.0,19.0,6.0,9.0
160,6.0,5.0,6.0,15.0,6.0,5.0,6.0,14.0,6.0,0.0,6.0,19.0,6.0,11.0
161,5.0,5.0,5.0,0.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,5.0,5.0,10.0
162,10.0,5.0,10.0,15.0,10.0,5.0,10.0,9.0,10.0,0.0,10.0,19.0,10.0,9.0
163,11.0,8.0,11.0,15.0,11.0,5.0,11.0,9.0,11.0,0.0,11.0,19.0,11.0,9.0
164,5.0,5.0,5.0,15.0,5.0,5.0,5.0,6.0,5.0,0.0,5.0,19.0,5.0,5.0
165,5.0,12.0,5.0,10.0,5.0,5.0,5.0,9.0,5.0,13.0,5.0,5.0,5.0,0.0
166,0.0,5.0,0.0,15.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,9.0
167,5.0,5.0,5.0,10.0,5.0,5.0,5.0,9.0,5.0,31.0,5.0,21.0,5.0,14.0
168,0.0,5.0,0.0,15.0,0.0,5.0,0.0,9.0,0.0,1.0,0.0,19.0,0.0,9.0
169,0.0,5.0,0.0,15.0,0.0,5.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,9.0
170,5.0,5.0,5.0,15.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,6.0,5.0,0.0
171,5.0,5.0,5.0,15.0,5.0,1.0,5.0,9.0,5.0,0.0,5.0,15.0,5.0,9.0
172,6.0,5.0,6.0,15.0,6.0,5.0,6.0,1.0,6.0,5.0,6.0,14.0,6.0,11.0
173,5.0,5.0,5.0,9.0,5.0,10.0,5.0,9.0,5.0,0.0,5.0,19.0,5.0,9.0
174,15.0,5.0,15.0,15.0,15.0,5.0,15.0,2.0,15.0,6.0,15.0,14.0,15.0,1.0
175,5.0,5.0,5.0,10.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,15.0,5.0,1.0
176,5.0,5.0,5.0,11.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,19.0,5.0,0.0
177,5.0,0.0,5.0,10.0,5.0,5.0,5.0,0.0,5.0,1.0,5.0,19.0,5.0,9.0
178,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,19.0,5.0,0.0
179,0.0,13.0,0.0,20.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,9.0
180,5.0,15.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,18.0,5.0,9.0
181,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,19.0,5.0,9.0
182,5.0,10.0,5.0,20.0,5.0,5.0,5.0,9.0,5.0,0.0,5.0,14.0,5.0,9.0
183,5.0,4.0,5.0,9.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,15.0,5.0,0.0
184,0.0,5.0,0.0,15.0,0.0,5.0,0.0,39.0,0.0,0.0,0.0,17.0,0.0,20.0
185,10.0,5.0,10.0,5.0,10.0,10.0,10.0,9.0,10.0,4.0,10.0,9.0,10.0,9.0
186,1.0,5.0,1.0,10.0,1.0,15.0,1.0,4.0,1.0,6.0,1.0,19.0,1.0,9.0
187,5.0,5.0,5.0,15.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,19.0,5.0,25.0
188,5.0,5.0,5.0,15.0,5.0,5.0,5.0,20.0,5.0,9.0,5.0,19.0,5.0,9.0
189,9.0,5.0,9.0,10.0,9.0,5.0,9.0,0.0,9.0,0.0,9.0,15.0,9.0,5.0
190,5.0,5.0,5.0,20.0,5.0,30.0,5.0,9.0,5.0,0.0,5.0,19.0,5.0,0.0
191,5.0,9.0,5.0,5.0,5.0,5.0,5.0,9.0,5.0,7.0,5.0,1.0,5.0,9.0
192,5.0,5.0,5.0,15.0,5.0,14.0,5.0,9.0,5.0,0.0,5.0,19.0,5.0,9.0
193,5.0,5.0,5.0,10.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,19.0,5.0,9.0
194,0.0,9.0,0.0,15.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,6.0
195,15.0,5.0,15.0,15.0,15.0,5.0,15.0,9.0,15.0,2.0,15.0,5.0,15.0,9.0
196,5.0,5.0,5.0,15.0,5.0,5.0,5.0,4.0,5.0,15.0,5.0,19.0,5.0,9.0
197,1.0,5.0,1.0,20.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0
198,5.0,5.0,5.0,15.0,5.0,14.0,5.0,0.0,5.0,0.0,5.0,19.0,5.0,9.0
199,5.0,5.0,5.0,15.0,5.0,5.0,5.0,0.0,5.0,1.0,5.0,19.0,5.0,9.0
200,5.0,10.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,1.0,5.0,9.0
201,5.0,5.0,5.0,19.0,5.0,5.0,5.0,0.0,5.0,10.0,5.0,10.0,5.0,5.0
202,5.0,14.0,5.0,19.0,5.0,11.0,5.0,0.0,5.0,2.0,5.0,4.0,5.0,8.0
203,5.0,5.0,5.0,19.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,10.0,5.0,9.0
204,5.0,0.0,5.0,21.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,19.0,5.0,9.0
205,0.0,5.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,14.0
206,5.0,5.0,5.0,19.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,5.0,9.0
207,5.0,4.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0.0,5.0,9.0
208,16.0,5.0,16.0,20.0,16.0,0.0,16.0,9.0,16.0,0.0,16.0,1.0,16.0,5.0
209,10.0,10.0,10.0,19.0,10.0,30.0,10.0,20.0,10.0,5.0,10.0,5.0,10.0,9.0
210,5.0,5.0,5.0,11.0,5.0,5.0,5.0,9.0,5.0,10.0,5.0,15.0,5.0,16.0
211,5.0,5.0,5.0,19.0,5.0,5.0,5.0,14.0,5.0,5.0,5.0,1.0,5.0,9.0
212,0.0,5.0,0.0,6.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,19.0,0.0,1.0
213,5.0,5.0,5.0,19.0,5.0,5.0,5.0,9.0,5.0,5.0,5.0,20.0,5.0,1.0
214,5.0,10.0,5.0,1.0,5.0,5.0,5.0,9.0,5.0,10.0,5.0,19.0,5.0,19.0
215,5.0,5.0,5.0,3.0,5.0,10.0,5.0,6.0,5.0,0.0,5.0,19.0,5.0,29.0
216,5.0,5.0,5.0,11.0,5.0,8.0,5.0,9.0,5.0,5.0,5.0,19.0,5.0,29.0
217,5.0,20.0,5.0,15.0,5.0,5.0,5.0,14.0,5.0,5.0,5.0,19.0,5.0,29.0
218,0.0,5.0,0.0,1.0,0.0,5.0,0.0,10.0,0.0,5.0,0.0,19.0,0.0,29.0
219,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,15.0,5.0,29.0
220,5.0,5.0,5.0,15.0,5.0,5.0,5.0,9.0,5.0,5.0,5.0,6.0,5.0,29.0
221,20.0,5.0,20.0,20.0,20.0,10.0,20.0,9.0,20.0,5.0,20.0,19.0,20.0,29.0
222,5.0,5.0,5.0,15.0,5.0,1.0,5.0,9.0,5.0,0.0,5.0,19.0,5.0,29.0
223,5.0,5.0,5.0,15.0,5.0,6.0,5.0,0.0,5.0,5.0,5.0,19.0,5.0,29.0
224,10.0,5.0,10.0,20.0,10.0,0.0,10.0,0.0,10.0,2.0,10.0,5.0,10.0,29.0
225,10.0,5.0,10.0,15.0,10.0,5.0,10.0,5.0,10.0,5.0,10.0,0.0,10.0,29.0
226,5.0,5.0,5.0,15.0,5.0,5.0,5.0,4.0,5.0,15.0,5.0,19.0,5.0,6.0
227,14.0,10.0,14.0,15.0,14.0,0.0,14.0,5.0,14.0,15.0,14.0,25.0,14.0,15.0
228,14.0,25.0,14.0,15.0,14.0,24.0,14.0,10.0,14.0,3.0,14.0,0.0,14.0,9.0
229,4.0,0.0,4.0,15.0,4.0,5.0,4.0,1.0,4.0,10.0,4.0,19.0,4.0,9.0
230,5.0,0.0,5.0,15.0,5.0,5.0,5.0,10.0,5.0,15.0,5.0,19.0,5.0,9.0
231,5.0,5.0,5.0,29.0,5.0,5.0,5.0,1.0,5.0,6.0,5.0,19.0,5.0,9.0
232,5.0,10.0,5.0,14.0,5.0,11.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,9.0
233,5.0,5.0,5.0,15.0,5.0,10.0,5.0,5.0,5.0,15.0,5.0,21.0,5.0,6.0
234,5.0,0.0,5.0,15.0,5.0,5.0,5.0,1.0,5.0,15.0,5.0,19.0,5.0,1.0
235,5.0,10.0,5.0,15.0,5.0,5.0,5.0,5.0,5.0,14.0,5.0,11.0,5.0,9.0
236,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,19.0,5.0,3.0
237,5.0,5.0,5.0,20.0,5.0,5.0,5.0,14.0,5.0,15.0,5.0,5.0,5.0,9.0
238,10.0,5.0,10.0,15.0,10.0,15.0,10.0,5.0,10.0,6.0,10.0,11.0,10.0,1.0
239,0.0,10.0,0.0,21.0,0.0,5.0,0.0,20.0,0.0,15.0,0.0,19.0,0.0,4.0
