0,348.0,348.0,348.0,342.0,452.0,348.0,348.0,354.0,348.0,348.0,348.0,348.0,348.0,342.0,342.0,342.0,348.0,232.0,348.0,224.0,112.0,324.0,324.0,324.0,0.0,108.0,672.0,348.0,348.0,1160.0,1392.0,1392.0,348.0,348.0,378.0,378.0,378.0,595.0,595.0,595.0,348.0,333.0,333.0,232.0,232.0,232.0,116.0,116.0,116.0,348.0,348.0,348.0,116.0,116.0,116.0,116.0,116.0,0.0,324.0,324.0,1440.0,0.0,30.0,595.0,0.0,963.0,192.0,192.0,714.0,0.0,174.0,6.0,348.0,348.0,116.0,116.0,116.0,345.0,345.0,595.0,0.0,236.0,472.0,472.0,348.0,348.0,880.0,110.0,309.0,309.0,309.0,1276.0,1276.0,114.0,114.0,118.0,333.0,333.0,16.0,232.0,348.0,1210.0,1210.0,580.0,580.0,378.0,378.0,864.0,273.0,273.0,345.0,580.0,428.0,0.0,428.0,0.0,108.0,0.0,594.0,306.0,348.0,348.0,348.0,345.0,345.0,348.0
1,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,342.0,342.0,342.0,1392.0,348.0,348.0,464.0,112.0,324.0,309.0,324.0,108.0,108.0,342.0,348.0,348.0,1392.0,1392.0,1392.0,348.0,348.0,378.0,378.0,378.0,515.0,595.0,595.0,333.0,690.0,0.0,232.0,1508.0,230.0,116.0,432.0,116.0,348.0,696.0,1160.0,116.0,84.0,116.0,116.0,116.0,324.0,0.0,324.0,0.0,0.0,123.0,595.0,595.0,618.0,192.0,192.0,192.0,708.0,93.0,342.0,348.0,348.0,116.0,116.0,116.0,345.0,345.0,595.0,0.0,472.0,472.0,472.0,348.0,348.0,880.0,880.0,309.0,309.0,309.0,1276.0,1276.0,114.0,114.0,114.0,333.0,333.0,16.0,348.0,348.0,770.0,1210.0,348.0,580.0,378.0,378.0,0.0,273.0,273.0,348.0,348.0,428.0,428.0,428.0,0.0,108.0,0.0,594.0,102.0,348.0,348.0,348.0,345.0,345.0,348.0
2,348.0,232.0,378.0,348.0,348.0,348.0,348.0,348.0,348.0,770.0,348.0,348.0,348.0,342.0,342.0,342.0,232.0,348.0,348.0,112.0,112.0,324.0,324.0,324.0,0.0,540.0,348.0,348.0,348.0,1392.0,1392.0,117.0,0.0,348.0,378.0,378.0,378.0,595.0,595.0,595.0,333.0,333.0,333.0,232.0,232.0,232.0,348.0,116.0,464.0,354.0,348.0,580.0,116.0,116.0,116.0,116.0,116.0,324.0,60.0,324.0,324.0,0.0,378.0,595.0,595.0,114.0,68.0,0.0,0.0,6.0,93.0,186.0,348.0,348.0,0.0,232.0,116.0,345.0,345.0,595.0,595.0,826.0,472.0,0.0,348.0,348.0,880.0,339.0,309.0,309.0,309.0,1276.0,1276.0,114.0,114.0,114.0,333.0,114.0,24.0,348.0,348.0,1210.0,880.0,580.0,580.0,378.0,378.0,273.0,273.0,273.0,348.0,348.0,428.0,312.0,428.0,0.0,108.0,0.0,594.0,306.0,348.0,348.0,348.0,345.0,345.0,214.0
3,348.0,348.0,378.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,351.0,348.0,342.0,342.0,342.0,348.0,348.0,348.0,112.0,112.0,324.0,324.0,324.0,0.0,0.0,348.0,348.0,348.0,1392.0,1392.0,1392.0,348.0,348.0,366.0,378.0,378.0,595.0,595.0,595.0,222.0,896.0,333.0,232.0,232.0,232.0,116.0,116.0,116.0,348.0,232.0,116.0,118.0,116.0,116.0,116.0,696.0,324.0,324.0,324.0,324.0,0.0,0.0,595.0,238.0,0.0,86.0,188.0,192.0,0.0,93.0,0.0,464.0,348.0,116.0,116.0,116.0,345.0,345.0,595.0,595.0,472.0,472.0,472.0,348.0,348.0,880.0,880.0,309.0,309.0,309.0,1276.0,1276.0,114.0,114.0,114.0,333.0,333.0,33.0,342.0,348.0,1210.0,770.0,580.0,580.0,378.0,378.0,273.0,273.0,273.0,348.0,348.0,428.0,428.0,428.0,0.0,108.0,0.0,594.0,306.0,348.0,348.0,348.0,345.0,345.0,348.0
4,348.0,348.0,378.0,348.0,348.0,348.0,348.0,348.0,580.0,324.0,348.0,348.0,348.0,342.0,114.0,342.0,348.0,348.0,678.0,112.0,112.0,324.0,324.0,324.0,108.0,0.0,348.0,348.0,348.0,1392.0,1392.0,1392.0,348.0,348.0,378.0,126.0,378.0,595.0,595.0,357.0,333.0,444.0,333.0,232.0,232.0,565.0,116.0,116.0,116.0,348.0,348.0,348.0,116.0,1160.0,0.0,116.0,116.0,324.0,324.0,324.0,324.0,252.0,0.0,595.0,595.0,357.0,192.0,0.0,192.0,6.0,93.0,165.0,348.0,0.0,107.0,6.0,116.0,345.0,345.0,595.0,595.0,472.0,472.0,472.0,0.0,348.0,880.0,880.0,0.0,309.0,117.0,580.0,116.0,114.0,114.0,114.0,333.0,333.0,0.0,348.0,348.0,1210.0,1210.0,580.0,580.0,378.0,240.0,273.0,273.0,273.0,348.0,0.0,1320.0,428.0,428.0,945.0,0.0,68.0,0.0,31.0,116.0,0.0,324.0,896.0,345.0,348.0
5,348.0,580.0,378.0,348.0,348.0,116.0,348.0,348.0,812.0,324.0,348.0,348.0,348.0,342.0,342.0,342.0,348.0,333.0,348.0,0.0,112.0,756.0,324.0,880.0,0.0,0.0,348.0,348.0,348.0,348.0,1392.0,928.0,348.0,348.0,378.0,378.0,378.0,595.0,0.0,595.0,333.0,336.0,333.0,232.0,232.0,0.0,116.0,116.0,116.0,348.0,22.0,696.0,116.0,116.0,116.0,116.0,115.0,324.0,324.0,324.0,324.0,0.0,0.0,595.0,595.0,0.0,192.0,192.0,192.0,62.0,162.0,93.0,168.0,348.0,116.0,116.0,116.0,115.0,345.0,595.0,1610.0,472.0,472.0,472.0,348.0,348.0,880.0,880.0,309.0,117.0,309.0,0.0,1276.0,114.0,114.0,114.0,333.0,113.0,0.0,0.0,0.0,1210.0,1210.0,580.0,580.0,378.0,0.0,435.0,273.0,0.0,348.0,348.0,428.0,428.0,428.0,0.0,108.0,6.0,520.0,306.0,348.0,0.0,348.0,345.0,345.0,348.0
6,348.0,348.0,378.0,348.0,116.0,348.0,348.0,348.0,348.0,324.0,309.0,348.0,348.0,342.0,342.0,342.0,348.0,348.0,348.0,112.0,112.0,324.0,324.0,324.0,0.0,0.0,348.0,348.0,348.0,1392.0,1392.0,1392.0,348.0,232.0,378.0,378.0,378.0,595.0,595.0,595.0,333.0,333.0,333.0,232.0,565.0,232.0,116.0,116.0,116.0,270.0,22.0,85.0,116.0,116.0,348.0,118.0,116.0,66.0,324.0,324.0,324.0,0.0,0.0,595.0,595.0,1904.0,192.0,192.0,192.0,93.0,93.0,160.0,348.0,348.0,116.0,116.0,232.0,345.0,345.0,0.0,595.0,118.0,472.0,472.0,348.0,348.0,880.0,880.0,927.0,309.0,0.0,1276.0,1276.0,114.0,114.0,0.0,224.0,333.0,30.0,348.0,1210.0,1210.0,204.0,580.0,580.0,378.0,378.0,6.0,86.0,273.0,348.0,348.0,428.0,428.0,428.0,0.0,108.0,0.0,312.0,306.0,348.0,348.0,232.0,345.0,345.0,348.0
7,348.0,348.0,378.0,348.0,348.0,348.0,348.0,348.0,348.0,324.0,309.0,348.0,0.0,342.0,342.0,342.0,348.0,348.0,348.0,112.0,112.0,540.0,324.0,354.0,0.0,0.0,348.0,348.0,348.0,1392.0,1392.0,1392.0,348.0,348.0,126.0,378.0,378.0,595.0,595.0,595.0,333.0,339.0,333.0,232.0,232.0,580.0,116.0,116.0,464.0,348.0,22.0,348.0,116.0,116.0,116.0,116.0,116.0,324.0,324.0,324.0,324.0,0.0,0.0,455.0,595.0,476.0,192.0,192.0,192.0,67.0,93.0,93.0,348.0,348.0,116.0,116.0,116.0,805.0,345.0,0.0,595.0,472.0,472.0,0.0,348.0,348.0,880.0,880.0,206.0,309.0,309.0,1276.0,1276.0,114.0,114.0,333.0,333.0,333.0,24.0,348.0,1210.0,990.0,1210.0,580.0,580.0,360.0,378.0,134.0,273.0,273.0,348.0,232.0,0.0,214.0,428.0,216.0,108.0,0.0,520.0,408.0,348.0,348.0,696.0,345.0,345.0,348.0
8,348.0,348.0,378.0,348.0,116.0,348.0,232.0,348.0,348.0,324.0,309.0,690.0,348.0,342.0,342.0,342.0,348.0,348.0,348.0,112.0,111.0,324.0,324.0,324.0,0.0,0.0,348.0,348.0,348.0,928.0,1392.0,1392.0,348.0,348.0,378.0,378.0,630.0,595.0,595.0,595.0,333.0,333.0,333.0,232.0,232.0,232.0,116.0,116.0,117.0,348.0,22.0,342.0,116.0,116.0,116.0,116.0,116.0,324.0,324.0,0.0,108.0,0.0,0.0,476.0,595.0,357.0,192.0,0.0,192.0,355.0,108.0,0.0,348.0,348.0,116.0,116.0,116.0,345.0,345.0,0.0,476.0,472.0,472.0,354.0,348.0,348.0,208.0,880.0,824.0,222.0,309.0,1276.0,1276.0,114.0,342.0,333.0,333.0,333.0,107.0,198.0,1210.0,1210.0,0.0,580.0,580.0,378.0,378.0,57.0,273.0,273.0,348.0,348.0,428.0,112.0,428.0,216.0,108.0,0.0,520.0,498.0,348.0,348.0,348.0,460.0,345.0,690.0
9,348.0,348.0,378.0,348.0,348.0,348.0,348.0,348.0,348.0,324.0,309.0,348.0,348.0,336.0,570.0,342.0,348.0,348.0,348.0,112.0,112.0,324.0,324.0,324.0,0.0,0.0,0.0,348.0,348.0,696.0,1276.0,1392.0,348.0,348.0,378.0,378.0,378.0,595.0,595.0,476.0,333.0,333.0,333.0,232.0,116.0,351.0,116.0,116.0,116.0,348.0,22.0,348.0,116.0,0.0,90.0,116.0,116.0,324.0,108.0,0.0,432.0,0.0,0.0,595.0,595.0,0.0,192.0,192.0,192.0,110.0,93.0,93.0,348.0,348.0,116.0,1160.0,116.0,345.0,345.0,0.0,595.0,472.0,472.0,0.0,348.0,348.0,880.0,880.0,309.0,309.0,412.0,1276.0,1276.0,114.0,114.0,333.0,111.0,333.0,0.0,113.0,1210.0,1210.0,1210.0,580.0,580.0,378.0,378.0,279.0,273.0,273.0,109.0,464.0,428.0,428.0,428.0,1188.0,108.0,6.0,520.0,306.0,0.0,348.0,40.0,345.0,575.0,348.0
