0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,16.0,20.0,20.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,36.0,24.0,36.0,36.0,32.0,6.0,6.0,20.0,6.0,6.0,20.0,6.0,36.0,6.0,6.0,48.0,22.0,22.0,22.0,4.0,22.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,18.0,2.0,2.0,34.0,42.0,42.0,42.0,42.0,42.0,50.0,12.0,36.0,0.0,0.0,46.0,46.0,46.0,46.0,46.0,58.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,16.0,20.0,0.0,12.0,12.0,12.0,4.0,36.0,36.0,0.0,36.0,8.0,16.0,6.0,6.0,4.0,6.0,6.0,20.0,22.0,4.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,42.0,42.0,42.0,42.0
1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,6.0,20.0,20.0,0.0,20.0,20.0,12.0,12.0,0.0,12.0,12.0,0.0,16.0,36.0,28.0,36.0,36.0,6.0,6.0,6.0,24.0,6.0,0.0,6.0,40.0,6.0,4.0,6.0,22.0,0.0,22.0,22.0,22.0,22.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,42.0,36.0,2.0,42.0,4.0,42.0,50.0,50.0,0.0,32.0,50.0,46.0,46.0,46.0,46.0,4.0,32.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,18.0,12.0,0.0,12.0,12.0,36.0,16.0,0.0,36.0,0.0,36.0,6.0,6.0,0.0,6.0,0.0,22.0,22.0,22.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,58.0,2.0,42.0,42.0,42.0,42.0
2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,4.0,6.0,4.0,20.0,20.0,20.0,20.0,8.0,12.0,12.0,12.0,12.0,12.0,36.0,4.0,36.0,36.0,8.0,6.0,6.0,6.0,0.0,60.0,12.0,6.0,6.0,12.0,6.0,6.0,0.0,12.0,20.0,40.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,58.0,42.0,42.0,42.0,42.0,4.0,50.0,50.0,12.0,0.0,0.0,20.0,16.0,16.0,16.0,0.0,46.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,20.0,20.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0,36.0,16.0,0.0,0.0,36.0,36.0,6.0,0.0,62.0,6.0,0.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,42.0,42.0,0.0,42.0
3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,6.0,20.0,0.0,12.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,36.0,40.0,6.0,6.0,12.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,22.0,22.0,22.0,22.0,0.0,20.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,8.0,2.0,0.0,0.0,42.0,0.0,42.0,0.0,50.0,50.0,0.0,32.0,50.0,46.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,12.0,20.0,12.0,12.0,12.0,12.0,12.0,0.0,28.0,0.0,36.0,36.0,36.0,6.0,0.0,6.0,40.0,6.0,22.0,48.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,2.0,42.0,42.0,20.0,42.0
4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,12.0,12.0,12.0,0.0,12.0,12.0,36.0,36.0,36.0,8.0,36.0,6.0,36.0,6.0,6.0,6.0,6.0,6.0,6.0,20.0,6.0,6.0,22.0,22.0,22.0,0.0,28.0,22.0,0.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,44.0,0.0,0.0,52.0,42.0,24.0,42.0,42.0,32.0,50.0,4.0,50.0,4.0,12.0,46.0,0.0,46.0,46.0,46.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,12.0,12.0,12.0,12.0,12.0,36.0,36.0,0.0,36.0,8.0,36.0,0.0,6.0,4.0,6.0,42.0,22.0,0.0,50.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,26.0,42.0,42.0,42.0,42.0
5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,6.0,20.0,20.0,20.0,20.0,20.0,12.0,0.0,12.0,12.0,12.0,12.0,0.0,36.0,36.0,36.0,36.0,6.0,8.0,52.0,0.0,6.0,30.0,6.0,0.0,0.0,6.0,10.0,22.0,0.0,40.0,22.0,22.0,28.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,62.0,2.0,22.0,32.0,42.0,12.0,42.0,42.0,8.0,4.0,50.0,50.0,50.0,50.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,4.0,20.0,0.0,28.0,0.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0,36.0,0.0,0.0,36.0,20.0,8.0,6.0,6.0,0.0,6.0,6.0,12.0,16.0,20.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,8.0,42.0,42.0,38.0,56.0
6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,6.0,20.0,20.0,4.0,0.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,36.0,36.0,0.0,36.0,36.0,6.0,6.0,56.0,6.0,46.0,16.0,0.0,6.0,6.0,6.0,38.0,54.0,4.0,22.0,0.0,22.0,22.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,2.0,2.0,6.0,24.0,42.0,0.0,4.0,42.0,42.0,42.0,0.0,50.0,50.0,0.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0,36.0,0.0,0.0,0.0,16.0,0.0,6.0,60.0,0.0,6.0,6.0,0.0,22.0,40.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,22.0,62.0,32.0,12.0,42.0
7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,16.0,20.0,20.0,20.0,20.0,20.0,0.0,12.0,12.0,12.0,12.0,12.0,4.0,36.0,36.0,36.0,8.0,28.0,6.0,6.0,6.0,6.0,6.0,6.0,20.0,6.0,6.0,58.0,6.0,22.0,22.0,22.0,22.0,32.0,16.0,46.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,56.0,2.0,0.0,4.0,0.0,0.0,42.0,42.0,42.0,0.0,50.0,50.0,12.0,50.0,12.0,46.0,46.0,46.0,0.0,12.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,28.0,20.0,20.0,8.0,12.0,20.0,12.0,0.0,12.0,12.0,12.0,36.0,0.0,0.0,32.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,58.0,50.0,16.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,18.0,42.0,2.0,12.0,20.0
8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,20.0,16.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,4.0,36.0,36.0,36.0,0.0,4.0,6.0,32.0,6.0,6.0,12.0,0.0,6.0,20.0,0.0,6.0,22.0,40.0,50.0,22.0,22.0,22.0,22.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,56.0,0.0,8.0,42.0,42.0,4.0,42.0,42.0,0.0,0.0,50.0,44.0,0.0,50.0,4.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,4.0,12.0,12.0,12.0,12.0,4.0,36.0,0.0,36.0,36.0,32.0,0.0,0.0,6.0,6.0,30.0,4.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,48.0,2.0,0.0,42.0,4.0,0.0,42.0
9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,4.0,20.0,0.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0,12.0,20.0,36.0,36.0,24.0,36.0,54.0,6.0,6.0,6.0,0.0,6.0,6.0,52.0,28.0,10.0,6.0,22.0,32.0,4.0,22.0,22.0,22.0,22.0,26.0,0.0,0.0,0.0,4.0,0.0,36.0,0.0,24.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,42.0,42.0,42.0,50.0,50.0,50.0,50.0,34.0,12.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,12.0,12.0,12.0,0.0,12.0,0.0,24.0,0.0,36.0,4.0,36.0,6.0,32.0,44.0,16.0,6.0,22.0,8.0,22.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,62.0,4.0,0.0,42.0
