0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,10.0,10.0,10.0,2.0,0.0,19.0,12.0,11.0,5.0,10.0,4.0,5.0,20.0,20.0,5.0,10.0,13.0,3.0,8.0,5.0,0.0,5.0,0.0,0.0,0.0,10.0,5.0,2.0,2.0,1.0,10.0,1.0,10.0,2.0,2.0,12.0,11.0,11.0,14.0,15.0,20.0,20.0,20.0,5.0,5.0,5.0,13.0,13.0,0.0,0.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,14.0,5.0,5.0,6.0,42.0,38.0,42.0,44.0,44.0,48.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,15.0,2.0,6.0,0.0,1.0,10.0,2.0,5.0,12.0,12.0,4.0,5.0,0.0,20.0,20.0,20.0,5.0,5.0,13.0,13.0,0.0,6.0,18.0,5.0,5.0,10.0,1.0,5.0,47.0,6.0,5.0,5.0,1.0,0.0,5.0,5.0,15.0,0.0,2.0,1.0,10.0
1,5.0,5.0,5.0,5.0,5.0,16.0,5.0,15.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,2.0,10.0,10.0,10.0,0.0,2.0,5.0,12.0,12.0,5.0,5.0,1.0,5.0,20.0,25.0,5.0,5.0,13.0,13.0,16.0,0.0,10.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,2.0,2.0,10.0,10.0,1.0,2.0,2.0,6.0,12.0,12.0,10.0,0.0,20.0,6.0,20.0,5.0,4.0,5.0,5.0,13.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,3.0,1.0,21.0,5.0,2.0,5.0,42.0,1.0,42.0,38.0,44.0,44.0,5.0,1.0,5.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,0.0,6.0,10.0,0.0,5.0,12.0,10.0,12.0,6.0,5.0,20.0,0.0,0.0,5.0,5.0,13.0,8.0,10.0,17.0,18.0,15.0,0.0,6.0,7.0,1.0,47.0,47.0,5.0,0.0,4.0,0.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0
2,5.0,6.0,5.0,5.0,5.0,5.0,0.0,5.0,6.0,0.0,6.0,0.0,1.0,0.0,5.0,5.0,5.0,2.0,6.0,10.0,10.0,10.0,2.0,3.0,0.0,12.0,12.0,5.0,5.0,5.0,25.0,20.0,15.0,1.0,5.0,20.0,13.0,13.0,5.0,4.0,5.0,0.0,0.0,0.0,5.0,5.0,2.0,6.0,7.0,6.0,2.0,5.0,26.0,2.0,12.0,21.0,4.0,5.0,5.0,20.0,10.0,20.0,5.0,0.0,5.0,14.0,26.0,6.0,0.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,16.0,5.0,5.0,15.0,41.0,1.0,3.0,39.0,44.0,45.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,2.0,15.0,10.0,2.0,12.0,12.0,12.0,12.0,5.0,5.0,20.0,20.0,7.0,0.0,5.0,13.0,2.0,18.0,18.0,18.0,1.0,0.0,6.0,0.0,6.0,21.0,47.0,5.0,5.0,5.0,0.0,5.0,20.0,10.0,1.0,2.0,2.0,10.0
3,5.0,5.0,5.0,10.0,5.0,5.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,10.0,15.0,15.0,1.0,2.0,2.0,1.0,12.0,9.0,8.0,5.0,5.0,20.0,20.0,10.0,5.0,13.0,13.0,13.0,5.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,10.0,10.0,32.0,2.0,0.0,12.0,12.0,10.0,5.0,12.0,20.0,20.0,20.0,40.0,5.0,5.0,5.0,11.0,0.0,0.0,1.0,6.0,0.0,5.0,1.0,3.0,10.0,21.0,9.0,5.0,5.0,42.0,24.0,42.0,29.0,44.0,44.0,1.0,15.0,6.0,4.0,0.0,0.0,5.0,5.0,11.0,2.0,0.0,3.0,6.0,2.0,0.0,5.0,12.0,0.0,5.0,5.0,15.0,20.0,20.0,10.0,2.0,13.0,25.0,18.0,35.0,5.0,10.0,5.0,13.0,5.0,6.0,47.0,1.0,5.0,5.0,0.0,0.0,3.0,25.0,0.0,5.0,2.0,0.0,10.0
4,5.0,5.0,0.0,5.0,5.0,1.0,6.0,10.0,5.0,5.0,15.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,10.0,2.0,10.0,2.0,10.0,2.0,12.0,12.0,12.0,5.0,4.0,5.0,20.0,20.0,5.0,6.0,18.0,13.0,13.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,1.0,7.0,2.0,10.0,10.0,0.0,2.0,10.0,12.0,12.0,11.0,5.0,5.0,21.0,20.0,25.0,16.0,0.0,10.0,13.0,13.0,45.0,1.0,1.0,5.0,10.0,15.0,36.0,1.0,1.0,21.0,5.0,5.0,14.0,42.0,1.0,29.0,44.0,44.0,15.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,10.0,0.0,10.0,2.0,0.0,12.0,1.0,11.0,5.0,10.0,20.0,20.0,0.0,10.0,5.0,0.0,13.0,11.0,13.0,18.0,0.0,5.0,2.0,6.0,6.0,47.0,47.0,4.0,5.0,5.0,0.0,0.0,5.0,1.0,6.0,2.0,2.0,10.0
5,5.0,5.0,24.0,5.0,5.0,15.0,5.0,16.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,10.0,1.0,2.0,10.0,10.0,10.0,2.0,10.0,2.0,12.0,12.0,5.0,5.0,2.0,5.0,20.0,20.0,5.0,2.0,15.0,13.0,14.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,11.0,2.0,1.0,10.0,0.0,2.0,0.0,2.0,12.0,21.0,5.0,5.0,19.0,25.0,20.0,20.0,0.0,5.0,5.0,13.0,13.0,0.0,0.0,1.0,5.0,5.0,5.0,29.0,3.0,4.0,21.0,21.0,5.0,5.0,42.0,33.0,43.0,9.0,44.0,44.0,5.0,5.0,5.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,15.0,10.0,10.0,2.0,5.0,12.0,12.0,6.0,5.0,5.0,0.0,20.0,1.0,5.0,0.0,17.0,7.0,6.0,18.0,10.0,5.0,19.0,6.0,24.0,6.0,16.0,47.0,1.0,5.0,5.0,11.0,0.0,5.0,1.0,0.0,2.0,0.0,10.0
6,5.0,5.0,5.0,5.0,10.0,10.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,20.0,1.0,2.0,15.0,15.0,15.0,2.0,16.0,7.0,12.0,17.0,5.0,5.0,5.0,3.0,20.0,16.0,5.0,5.0,13.0,13.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,2.0,2.0,2.0,10.0,10.0,2.0,4.0,1.0,12.0,12.0,12.0,3.0,5.0,20.0,5.0,20.0,5.0,5.0,5.0,13.0,13.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,21.0,1.0,5.0,5.0,8.0,0.0,42.0,39.0,44.0,44.0,0.0,5.0,20.0,1.0,0.0,0.0,10.0,10.0,0.0,1.0,4.0,5.0,10.0,6.0,3.0,12.0,12.0,45.0,1.0,0.0,20.0,20.0,0.0,5.0,5.0,8.0,13.0,0.0,18.0,23.0,8.0,0.0,3.0,5.0,6.0,14.0,47.0,10.0,5.0,5.0,0.0,0.0,1.0,5.0,16.0,2.0,2.0,9.0
7,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0,2.0,10.0,10.0,2.0,2.0,2.0,12.0,6.0,5.0,5.0,5.0,5.0,25.0,20.0,0.0,5.0,13.0,13.0,8.0,20.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,2.0,1.0,2.0,10.0,1.0,2.0,2.0,2.0,6.0,5.0,12.0,5.0,5.0,25.0,1.0,20.0,5.0,5.0,5.0,13.0,5.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,19.0,20.0,5.0,34.0,43.0,2.0,42.0,44.0,44.0,44.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,5.0,10.0,10.0,10.0,2.0,0.0,6.0,12.0,5.0,5.0,5.0,15.0,20.0,15.0,23.0,10.0,0.0,13.0,5.0,21.0,6.0,19.0,15.0,6.0,0.0,3.0,46.0,52.0,5.0,5.0,5.0,0.0,0.0,3.0,5.0,5.0,2.0,2.0,10.0
8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,20.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,6.0,10.0,10.0,2.0,2.0,2.0,1.0,12.0,5.0,10.0,5.0,5.0,15.0,20.0,5.0,5.0,8.0,13.0,13.0,5.0,5.0,5.0,0.0,1.0,5.0,5.0,5.0,2.0,2.0,1.0,4.0,10.0,2.0,6.0,15.0,12.0,20.0,12.0,5.0,5.0,21.0,16.0,35.0,20.0,5.0,5.0,14.0,13.0,20.0,6.0,2.0,0.0,10.0,1.0,1.0,0.0,1.0,21.0,21.0,5.0,5.0,27.0,0.0,11.0,44.0,44.0,40.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,10.0,5.0,25.0,2.0,6.0,12.0,12.0,12.0,20.0,12.0,20.0,20.0,20.0,9.0,5.0,13.0,1.0,1.0,18.0,18.0,30.0,1.0,1.0,6.0,6.0,47.0,47.0,0.0,10.0,10.0,0.0,0.0,5.0,0.0,5.0,6.0,2.0,20.0
9,5.0,5.0,5.0,5.0,5.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,5.0,5.0,5.0,2.0,2.0,11.0,0.0,15.0,6.0,5.0,21.0,5.0,12.0,5.0,5.0,12.0,5.0,20.0,20.0,5.0,2.0,14.0,13.0,13.0,10.0,5.0,4.0,0.0,0.0,5.0,5.0,5.0,4.0,6.0,9.0,10.0,6.0,29.0,5.0,15.0,12.0,12.0,12.0,5.0,5.0,9.0,20.0,21.0,5.0,5.0,30.0,10.0,13.0,1.0,0.0,0.0,5.0,5.0,10.0,0.0,1.0,1.0,21.0,5.0,5.0,5.0,41.0,0.0,38.0,44.0,34.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,1.0,10.0,10.0,10.0,0.0,5.0,0.0,7.0,13.0,15.0,5.0,20.0,20.0,10.0,5.0,5.0,8.0,13.0,18.0,0.0,18.0,0.0,25.0,6.0,6.0,18.0,47.0,47.0,5.0,6.0,5.0,0.0,0.0,5.0,0.0,10.0,2.0,2.0,16.0
