,0,1,2,3,4,5,6,7,8,9,10,11,12,13
39,5.0,12.0,5.0,7.0,5.0,9.0,5.0,7.0,5.0,0.0,5.0,5.0,5.0,0.0
40,0.0,16.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,31.0,0.0,5.0,0.0,5.0
41,0.0,5.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,6.0,0.0,10.0,0.0,0.0
42,0.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0
43,0.0,5.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,45.0,0.0,10.0
44,0.0,5.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,16.0
45,0.0,5.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,
46,0.0,1.0,0.0,7.0,0.0,1.0,0.0,17.0,0.0,10.0,0.0,0.0,0.0,
47,0.0,5.0,0.0,7.0,0.0,5.0,0.0,17.0,0.0,5.0,0.0,5.0,0.0,
48,0.0,5.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,9.0,0.0,
49,5.0,5.0,5.0,7.0,5.0,0.0,5.0,16.0,5.0,5.0,5.0,29.0,5.0,
50,5.0,5.0,5.0,7.0,5.0,10.0,5.0,17.0,5.0,5.0,5.0,5.0,5.0,
51,7.0,5.0,7.0,2.0,7.0,0.0,7.0,17.0,7.0,5.0,7.0,5.0,7.0,
52,7.0,5.0,7.0,7.0,7.0,0.0,7.0,17.0,7.0,0.0,7.0,5.0,7.0,
53,7.0,0.0,7.0,11.0,7.0,10.0,7.0,30.0,7.0,0.0,7.0,5.0,7.0,
54,7.0,5.0,7.0,7.0,7.0,0.0,7.0,3.0,7.0,0.0,7.0,5.0,7.0,
55,7.0,5.0,7.0,7.0,7.0,0.0,7.0,14.0,7.0,30.0,7.0,5.0,7.0,
56,7.0,5.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,7.0,10.0,7.0,
57,7.0,5.0,7.0,6.0,7.0,1.0,7.0,16.0,7.0,0.0,7.0,5.0,7.0,
58,7.0,5.0,7.0,11.0,7.0,0.0,7.0,17.0,7.0,0.0,7.0,0.0,7.0,
59,7.0,6.0,7.0,0.0,7.0,0.0,7.0,17.0,7.0,0.0,7.0,5.0,7.0,
60,5.0,5.0,5.0,7.0,5.0,0.0,5.0,17.0,5.0,0.0,5.0,5.0,5.0,
61,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,0.0,5.0,5.0,5.0,
62,5.0,5.0,5.0,1.0,5.0,0.0,5.0,12.0,5.0,10.0,5.0,1.0,5.0,
63,5.0,5.0,5.0,2.0,5.0,0.0,5.0,17.0,5.0,0.0,5.0,5.0,5.0,
64,5.0,5.0,5.0,7.0,5.0,1.0,5.0,17.0,5.0,0.0,5.0,5.0,5.0,
65,5.0,10.0,5.0,0.0,5.0,0.0,5.0,18.0,5.0,20.0,5.0,5.0,5.0,
66,5.0,5.0,5.0,7.0,5.0,0.0,5.0,12.0,5.0,0.0,5.0,0.0,5.0,
67,5.0,5.0,5.0,0.0,5.0,1.0,5.0,18.0,5.0,1.0,5.0,10.0,5.0,
68,0.0,5.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,34.0,0.0,5.0,0.0,
69,5.0,5.0,5.0,2.0,5.0,0.0,5.0,17.0,5.0,30.0,5.0,14.0,5.0,
70,15.0,5.0,15.0,20.0,15.0,6.0,15.0,17.0,15.0,30.0,15.0,5.0,15.0,
71,15.0,5.0,15.0,7.0,15.0,0.0,15.0,21.0,15.0,36.0,15.0,5.0,15.0,
72,15.0,5.0,15.0,7.0,15.0,0.0,15.0,17.0,15.0,30.0,15.0,5.0,15.0,
73,15.0,0.0,15.0,7.0,15.0,0.0,15.0,17.0,15.0,35.0,15.0,5.0,15.0,
74,15.0,5.0,15.0,2.0,15.0,0.0,15.0,5.0,15.0,1.0,15.0,5.0,15.0,
75,15.0,5.0,15.0,3.0,15.0,0.0,15.0,17.0,15.0,35.0,15.0,5.0,15.0,
76,15.0,5.0,15.0,7.0,15.0,1.0,15.0,17.0,15.0,35.0,15.0,0.0,15.0,
77,15.0,5.0,15.0,1.0,15.0,11.0,15.0,28.0,15.0,34.0,15.0,5.0,15.0,
78,15.0,1.0,15.0,7.0,15.0,10.0,15.0,17.0,15.0,35.0,15.0,5.0,15.0,
79,5.0,5.0,5.0,3.0,5.0,5.0,5.0,7.0,5.0,35.0,5.0,5.0,5.0,
80,5.0,0.0,5.0,7.0,5.0,10.0,5.0,17.0,5.0,35.0,5.0,5.0,5.0,
81,5.0,5.0,5.0,1.0,5.0,11.0,5.0,13.0,5.0,35.0,5.0,5.0,5.0,
82,5.0,5.0,5.0,7.0,5.0,0.0,5.0,12.0,5.0,11.0,5.0,15.0,5.0,
83,15.0,5.0,15.0,7.0,15.0,5.0,15.0,30.0,15.0,25.0,15.0,7.0,15.0,
84,15.0,0.0,15.0,10.0,15.0,5.0,15.0,0.0,15.0,0.0,15.0,5.0,15.0,
85,15.0,5.0,15.0,7.0,15.0,1.0,15.0,6.0,15.0,21.0,15.0,5.0,15.0,
86,15.0,0.0,15.0,7.0,15.0,11.0,15.0,12.0,15.0,35.0,15.0,5.0,15.0,
87,15.0,5.0,15.0,11.0,15.0,6.0,15.0,12.0,15.0,20.0,15.0,15.0,15.0,
88,15.0,15.0,15.0,1.0,15.0,11.0,15.0,12.0,15.0,22.0,15.0,15.0,15.0,
89,15.0,5.0,15.0,7.0,15.0,1.0,15.0,12.0,15.0,35.0,15.0,5.0,15.0,
90,15.0,0.0,15.0,11.0,15.0,1.0,15.0,10.0,15.0,35.0,15.0,5.0,15.0,
91,15.0,7.0,15.0,7.0,15.0,1.0,15.0,12.0,15.0,35.0,15.0,15.0,15.0,
92,5.0,5.0,5.0,7.0,5.0,12.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
93,10.0,5.0,10.0,7.0,10.0,0.0,10.0,12.0,10.0,30.0,10.0,0.0,10.0,
94,5.0,5.0,5.0,7.0,5.0,0.0,5.0,0.0,5.0,35.0,5.0,0.0,5.0,
95,5.0,10.0,5.0,6.0,5.0,0.0,5.0,12.0,5.0,1.0,5.0,5.0,5.0,
96,5.0,5.0,5.0,1.0,5.0,10.0,5.0,18.0,5.0,30.0,5.0,5.0,5.0,
97,5.0,5.0,5.0,7.0,5.0,0.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
98,5.0,5.0,5.0,20.0,5.0,0.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
99,4.0,5.0,4.0,1.0,4.0,0.0,4.0,12.0,4.0,35.0,4.0,9.0,4.0,
100,10.0,5.0,10.0,7.0,10.0,0.0,10.0,0.0,10.0,5.0,10.0,5.0,10.0,
101,10.0,16.0,10.0,5.0,10.0,0.0,10.0,12.0,10.0,35.0,10.0,5.0,10.0,
102,5.0,5.0,5.0,7.0,5.0,0.0,5.0,2.0,5.0,30.0,5.0,5.0,5.0,
103,5.0,10.0,5.0,7.0,5.0,0.0,5.0,7.0,5.0,0.0,5.0,5.0,5.0,
104,0.0,10.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,35.0,0.0,5.0,0.0,
105,6.0,1.0,6.0,5.0,6.0,5.0,6.0,12.0,6.0,31.0,6.0,4.0,6.0,
106,5.0,5.0,5.0,0.0,5.0,5.0,5.0,12.0,5.0,36.0,5.0,6.0,5.0,
107,5.0,5.0,5.0,7.0,5.0,0.0,5.0,16.0,5.0,35.0,5.0,0.0,5.0,
108,10.0,5.0,10.0,7.0,10.0,0.0,10.0,2.0,10.0,31.0,10.0,5.0,10.0,
109,6.0,5.0,6.0,7.0,6.0,16.0,6.0,12.0,6.0,35.0,6.0,14.0,6.0,
110,5.0,5.0,5.0,16.0,5.0,16.0,5.0,1.0,5.0,35.0,5.0,0.0,5.0,
111,5.0,5.0,5.0,0.0,5.0,16.0,5.0,12.0,5.0,6.0,5.0,5.0,5.0,
112,5.0,5.0,5.0,0.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
113,4.0,5.0,4.0,7.0,4.0,16.0,4.0,6.0,4.0,35.0,4.0,1.0,4.0,
114,0.0,5.0,0.0,5.0,0.0,16.0,0.0,12.0,0.0,4.0,0.0,5.0,0.0,
115,0.0,0.0,0.0,7.0,0.0,16.0,0.0,12.0,0.0,35.0,0.0,5.0,0.0,
116,5.0,5.0,5.0,7.0,5.0,21.0,5.0,12.0,5.0,35.0,5.0,0.0,5.0,
117,5.0,10.0,5.0,7.0,5.0,0.0,5.0,12.0,5.0,10.0,5.0,5.0,5.0,
118,5.0,5.0,5.0,1.0,5.0,11.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
119,5.0,10.0,5.0,11.0,5.0,16.0,5.0,17.0,5.0,19.0,5.0,5.0,5.0,
120,5.0,5.0,5.0,7.0,5.0,6.0,5.0,19.0,5.0,1.0,5.0,10.0,5.0,
121,5.0,5.0,5.0,1.0,5.0,16.0,5.0,12.0,5.0,30.0,5.0,5.0,5.0,
122,5.0,15.0,5.0,7.0,5.0,16.0,5.0,6.0,5.0,35.0,5.0,2.0,5.0,
123,5.0,5.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,36.0,5.0,5.0,5.0,
124,5.0,5.0,5.0,6.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
125,0.0,5.0,0.0,11.0,0.0,16.0,0.0,12.0,0.0,35.0,0.0,36.0,0.0,
126,5.0,5.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,0.0,5.0,15.0,5.0,
127,5.0,5.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
128,20.0,15.0,20.0,7.0,20.0,21.0,20.0,12.0,20.0,26.0,20.0,40.0,20.0,
129,5.0,5.0,5.0,1.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
130,5.0,5.0,5.0,6.0,5.0,16.0,5.0,12.0,5.0,34.0,5.0,5.0,5.0,
131,5.0,6.0,5.0,7.0,5.0,15.0,5.0,27.0,5.0,35.0,5.0,5.0,5.0,
132,5.0,4.0,5.0,7.0,5.0,11.0,5.0,12.0,5.0,25.0,5.0,21.0,5.0,
133,5.0,5.0,5.0,0.0,5.0,16.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,
134,5.0,5.0,5.0,1.0,5.0,16.0,5.0,12.0,5.0,34.0,5.0,5.0,5.0,
135,5.0,10.0,5.0,0.0,5.0,16.0,5.0,11.0,5.0,35.0,5.0,1.0,5.0,
136,5.0,5.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,0.0,5.0,5.0,5.0,
137,5.0,5.0,5.0,7.0,5.0,16.0,5.0,0.0,5.0,35.0,5.0,0.0,5.0,
138,10.0,5.0,10.0,10.0,10.0,16.0,10.0,16.0,10.0,10.0,10.0,0.0,10.0,
139,5.0,5.0,5.0,7.0,5.0,16.0,5.0,16.0,5.0,25.0,5.0,5.0,5.0,
140,5.0,25.0,5.0,7.0,5.0,11.0,5.0,12.0,5.0,34.0,5.0,39.0,5.0,
141,5.0,5.0,5.0,7.0,5.0,3.0,5.0,26.0,5.0,35.0,5.0,5.0,5.0,
142,0.0,6.0,0.0,7.0,0.0,16.0,0.0,12.0,0.0,31.0,0.0,5.0,0.0,
143,5.0,5.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
144,5.0,5.0,5.0,7.0,5.0,16.0,5.0,5.0,5.0,35.0,5.0,45.0,5.0,
145,0.0,5.0,0.0,7.0,0.0,16.0,0.0,12.0,0.0,34.0,0.0,5.0,0.0,
146,5.0,5.0,5.0,7.0,5.0,16.0,5.0,7.0,5.0,35.0,5.0,5.0,5.0,
147,5.0,11.0,5.0,6.0,5.0,16.0,5.0,12.0,5.0,25.0,5.0,5.0,5.0,
148,5.0,5.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
149,5.0,5.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,30.0,5.0,5.0,5.0,
150,5.0,5.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,0.0,5.0,0.0,5.0,
151,5.0,6.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
152,5.0,5.0,5.0,6.0,5.0,10.0,5.0,12.0,5.0,35.0,5.0,0.0,5.0,
153,10.0,5.0,10.0,1.0,10.0,16.0,10.0,21.0,10.0,35.0,10.0,0.0,10.0,
154,10.0,15.0,10.0,7.0,10.0,12.0,10.0,12.0,10.0,35.0,10.0,0.0,10.0,
155,5.0,5.0,5.0,5.0,5.0,16.0,5.0,16.0,5.0,35.0,5.0,0.0,5.0,
156,5.0,5.0,5.0,1.0,5.0,12.0,5.0,7.0,5.0,35.0,5.0,5.0,5.0,
157,5.0,5.0,5.0,1.0,5.0,10.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,
158,0.0,5.0,0.0,5.0,0.0,16.0,0.0,12.0,0.0,35.0,0.0,9.0,0.0,
159,0.0,5.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,35.0,0.0,10.0,0.0,
160,5.0,5.0,5.0,7.0,5.0,4.0,5.0,16.0,5.0,35.0,5.0,4.0,5.0,
161,5.0,16.0,5.0,7.0,5.0,16.0,5.0,17.0,5.0,35.0,5.0,34.0,5.0,
162,5.0,5.0,5.0,6.0,5.0,26.0,5.0,12.0,5.0,35.0,5.0,44.0,5.0,
163,5.0,5.0,5.0,1.0,5.0,16.0,5.0,7.0,5.0,35.0,5.0,35.0,5.0,
164,0.0,5.0,0.0,7.0,0.0,16.0,0.0,12.0,0.0,35.0,0.0,5.0,0.0,
165,5.0,5.0,5.0,7.0,5.0,7.0,5.0,17.0,5.0,35.0,5.0,5.0,5.0,
166,5.0,5.0,5.0,7.0,5.0,11.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
167,10.0,5.0,10.0,21.0,10.0,21.0,10.0,12.0,10.0,10.0,10.0,0.0,10.0,
168,0.0,5.0,0.0,10.0,0.0,11.0,0.0,12.0,0.0,10.0,0.0,5.0,0.0,
169,5.0,5.0,5.0,7.0,5.0,17.0,5.0,12.0,5.0,35.0,5.0,25.0,5.0,
170,1.0,5.0,1.0,0.0,1.0,10.0,1.0,12.0,1.0,35.0,1.0,0.0,1.0,
171,5.0,1.0,5.0,6.0,5.0,1.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
172,15.0,5.0,15.0,7.0,15.0,4.0,15.0,12.0,15.0,6.0,15.0,5.0,15.0,
173,5.0,5.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,2.0,5.0,5.0,5.0,
174,5.0,14.0,5.0,7.0,5.0,16.0,5.0,10.0,5.0,35.0,5.0,5.0,5.0,
175,5.0,5.0,5.0,7.0,5.0,16.0,5.0,22.0,5.0,15.0,5.0,1.0,5.0,
176,5.0,5.0,5.0,1.0,5.0,15.0,5.0,6.0,5.0,0.0,5.0,5.0,5.0,
177,10.0,5.0,10.0,5.0,10.0,4.0,10.0,11.0,10.0,4.0,10.0,0.0,10.0,
178,0.0,10.0,0.0,7.0,0.0,16.0,0.0,12.0,0.0,35.0,0.0,1.0,0.0,
179,5.0,5.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,0.0,5.0,
180,5.0,5.0,5.0,6.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,0.0,5.0,
181,5.0,5.0,5.0,0.0,5.0,16.0,5.0,12.0,5.0,17.0,5.0,0.0,5.0,
182,5.0,5.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,0.0,5.0,
183,5.0,10.0,5.0,7.0,5.0,6.0,5.0,12.0,5.0,35.0,5.0,0.0,5.0,
184,5.0,0.0,5.0,1.0,5.0,21.0,5.0,12.0,5.0,31.0,5.0,0.0,5.0,
185,5.0,5.0,5.0,7.0,5.0,16.0,5.0,1.0,5.0,35.0,5.0,2.0,5.0,
186,5.0,5.0,5.0,7.0,5.0,16.0,5.0,15.0,5.0,1.0,5.0,0.0,5.0,
187,5.0,5.0,5.0,6.0,5.0,16.0,5.0,0.0,5.0,35.0,5.0,0.0,5.0,
188,5.0,5.0,5.0,7.0,5.0,1.0,5.0,12.0,5.0,30.0,5.0,1.0,5.0,
189,5.0,10.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,0.0,5.0,
190,0.0,5.0,0.0,7.0,0.0,25.0,0.0,12.0,0.0,35.0,0.0,0.0,0.0,
191,0.0,5.0,0.0,7.0,0.0,16.0,0.0,12.0,0.0,16.0,0.0,0.0,0.0,
192,0.0,5.0,0.0,7.0,0.0,20.0,0.0,12.0,0.0,35.0,0.0,5.0,0.0,
193,0.0,5.0,0.0,7.0,0.0,15.0,0.0,12.0,0.0,26.0,0.0,5.0,0.0,
194,0.0,10.0,0.0,7.0,0.0,11.0,0.0,12.0,0.0,35.0,0.0,15.0,0.0,
195,0.0,5.0,0.0,2.0,0.0,11.0,0.0,5.0,0.0,36.0,0.0,24.0,0.0,
196,0.0,5.0,0.0,7.0,0.0,16.0,0.0,12.0,0.0,35.0,0.0,0.0,0.0,
197,0.0,5.0,0.0,7.0,0.0,16.0,0.0,12.0,0.0,35.0,0.0,0.0,0.0,
198,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,
199,6.0,6.0,6.0,7.0,6.0,16.0,6.0,12.0,6.0,34.0,6.0,5.0,6.0,
200,5.0,5.0,5.0,0.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
201,5.0,5.0,5.0,7.0,5.0,21.0,5.0,12.0,5.0,24.0,5.0,9.0,5.0,
202,5.0,0.0,5.0,7.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,0.0,5.0,
203,5.0,5.0,5.0,7.0,5.0,7.0,5.0,12.0,5.0,35.0,5.0,10.0,5.0,
204,1.0,5.0,1.0,7.0,1.0,16.0,1.0,6.0,1.0,35.0,1.0,15.0,1.0,
205,14.0,10.0,14.0,7.0,14.0,16.0,14.0,40.0,14.0,35.0,14.0,5.0,14.0,
206,5.0,9.0,5.0,1.0,5.0,16.0,5.0,40.0,5.0,35.0,5.0,0.0,5.0,
207,5.0,26.0,5.0,10.0,5.0,11.0,5.0,25.0,5.0,35.0,5.0,5.0,5.0,
208,5.0,5.0,5.0,7.0,5.0,16.0,5.0,40.0,5.0,35.0,5.0,5.0,5.0,
209,5.0,5.0,5.0,1.0,5.0,21.0,5.0,33.0,5.0,20.0,5.0,31.0,5.0,
210,5.0,5.0,5.0,7.0,5.0,16.0,5.0,22.0,5.0,36.0,5.0,5.0,5.0,
211,5.0,5.0,5.0,7.0,5.0,14.0,5.0,16.0,5.0,30.0,5.0,5.0,5.0,
212,5.0,5.0,5.0,7.0,5.0,13.0,5.0,35.0,5.0,35.0,5.0,5.0,5.0,
213,5.0,0.0,5.0,1.0,5.0,16.0,5.0,6.0,5.0,35.0,5.0,5.0,5.0,
214,5.0,0.0,5.0,7.0,5.0,21.0,5.0,40.0,5.0,35.0,5.0,5.0,5.0,
215,5.0,10.0,5.0,7.0,5.0,16.0,5.0,40.0,5.0,35.0,5.0,5.0,5.0,
216,5.0,5.0,5.0,7.0,5.0,0.0,5.0,5.0,5.0,35.0,5.0,5.0,5.0,
217,5.0,10.0,5.0,7.0,5.0,5.0,5.0,31.0,5.0,10.0,5.0,5.0,5.0,
218,13.0,5.0,13.0,7.0,13.0,16.0,13.0,0.0,13.0,35.0,13.0,15.0,13.0,
219,0.0,16.0,0.0,5.0,0.0,17.0,0.0,29.0,0.0,35.0,0.0,5.0,0.0,
220,10.0,5.0,10.0,1.0,10.0,16.0,10.0,40.0,10.0,30.0,10.0,5.0,10.0,
221,5.0,5.0,5.0,25.0,5.0,1.0,5.0,16.0,5.0,35.0,5.0,0.0,5.0,
222,0.0,5.0,0.0,9.0,0.0,11.0,0.0,12.0,0.0,30.0,0.0,5.0,0.0,
223,0.0,5.0,0.0,20.0,0.0,16.0,0.0,12.0,0.0,35.0,0.0,5.0,0.0,
224,21.0,7.0,21.0,15.0,21.0,11.0,21.0,12.0,21.0,35.0,21.0,5.0,21.0,
225,5.0,5.0,5.0,15.0,5.0,4.0,5.0,16.0,5.0,35.0,5.0,45.0,5.0,
226,5.0,5.0,5.0,15.0,5.0,8.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
227,5.0,5.0,5.0,10.0,5.0,16.0,5.0,6.0,5.0,35.0,5.0,10.0,5.0,
228,5.0,5.0,5.0,15.0,5.0,16.0,5.0,7.0,5.0,35.0,5.0,5.0,5.0,
229,5.0,5.0,5.0,15.0,5.0,16.0,5.0,15.0,5.0,35.0,5.0,5.0,5.0,
230,5.0,5.0,5.0,10.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,10.0,5.0,
231,5.0,10.0,5.0,15.0,5.0,6.0,5.0,1.0,5.0,35.0,5.0,5.0,5.0,
232,15.0,0.0,15.0,15.0,15.0,11.0,15.0,12.0,15.0,35.0,15.0,5.0,15.0,
233,26.0,5.0,26.0,10.0,26.0,6.0,26.0,16.0,26.0,35.0,26.0,5.0,26.0,
234,5.0,5.0,5.0,15.0,5.0,16.0,5.0,12.0,5.0,29.0,5.0,5.0,5.0,
235,5.0,0.0,5.0,15.0,5.0,16.0,5.0,10.0,5.0,35.0,5.0,10.0,5.0,
236,5.0,5.0,5.0,15.0,5.0,16.0,5.0,21.0,5.0,35.0,5.0,5.0,5.0,
237,0.0,0.0,0.0,15.0,0.0,16.0,0.0,24.0,0.0,35.0,0.0,5.0,0.0,
238,5.0,5.0,5.0,15.0,5.0,16.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
239,5.0,5.0,5.0,15.0,5.0,21.0,5.0,12.0,5.0,35.0,5.0,0.0,5.0,
240,5.0,5.0,5.0,15.0,5.0,15.0,5.0,12.0,5.0,34.0,5.0,5.0,5.0,
241,20.0,5.0,20.0,15.0,20.0,21.0,20.0,16.0,20.0,34.0,20.0,5.0,20.0,
242,5.0,5.0,5.0,15.0,5.0,2.0,5.0,12.0,5.0,0.0,5.0,7.0,5.0,
243,1.0,5.0,1.0,15.0,1.0,11.0,1.0,12.0,1.0,35.0,1.0,14.0,1.0,
244,5.0,5.0,5.0,15.0,5.0,16.0,5.0,17.0,5.0,35.0,5.0,5.0,5.0,
245,5.0,5.0,5.0,0.0,5.0,16.0,5.0,0.0,5.0,26.0,5.0,5.0,5.0,
246,5.0,5.0,5.0,15.0,5.0,11.0,5.0,12.0,5.0,35.0,5.0,5.0,5.0,
247,5.0,15.0,5.0,15.0,5.0,20.0,5.0,12.0,5.0,29.0,5.0,5.0,5.0,
248,5.0,5.0,5.0,15.0,5.0,25.0,5.0,12.0,5.0,5.0,5.0,5.0,5.0,
249,1.0,1.0,1.0,15.0,1.0,16.0,1.0,0.0,1.0,35.0,1.0,5.0,1.0,
250,5.0,10.0,5.0,15.0,5.0,16.0,5.0,12.0,5.0,30.0,5.0,1.0,5.0,
