0,833.0,833.0,880.0,1124.0,198.0,833.0,833.0,833.0,496.0,44.0,833.0,833.0,833.0,833.0,10.0,4.0,4.0,567.0,737.0,737.0,737.0,739.0,568.0,198.0,198.0,198.0,784.0,664.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,183.0,833.0,833.0,496.0,496.0,496.0,833.0,0.0,833.0,623.0,623.0,623.0,1179.0,0.0,642.0,0.0,642.0,833.0,833.0,1284.0,81.0,1290.0,848.0,0.0,115.0,265.0,314.0,314.0,25.0,683.0,683.0,0.0,631.0,235.0,833.0,833.0,200.0,413.0,200.0,432.0,1463.0,660.0,833.0,693.0,265.0,265.0,265.0,488.0,488.0,396.0,96.0,96.0,485.0,483.0,833.0,346.0,833.0,1321.0,462.0,56.0,265.0,235.0,833.0,833.0,0.0,692.0,692.0,1059.0,1059.0,0.0,0.0,615.0,833.0,833.0,833.0,833.0,1698.0,848.0,848.0,0.0,538.0,0.0,96.0,0.0,833.0,833.0,833.0,1327.0,934.0,223.0,137.0,4.0,1124.0,1124.0
1,833.0,833.0,880.0,1124.0,198.0,218.0,833.0,833.0,833.0,44.0,833.0,833.0,833.0,833.0,4.0,4.0,4.0,737.0,737.0,737.0,0.0,833.0,833.0,198.0,198.0,198.0,664.0,565.0,2054.0,44.0,44.0,0.0,0.0,0.0,0.0,183.0,0.0,833.0,833.0,496.0,31.0,496.0,922.0,833.0,833.0,623.0,623.0,656.0,867.0,867.0,642.0,642.0,642.0,833.0,833.0,1290.0,1260.0,1290.0,0.0,848.0,265.0,265.0,314.0,314.0,314.0,683.0,683.0,254.0,631.0,235.0,0.0,833.0,200.0,12.0,200.0,404.0,432.0,432.0,12.0,833.0,265.0,265.0,265.0,488.0,488.0,365.0,0.0,96.0,483.0,483.0,833.0,831.0,833.0,510.0,920.0,700.0,265.0,265.0,833.0,833.0,692.0,692.0,692.0,1059.0,494.0,0.0,0.0,0.0,833.0,833.0,833.0,833.0,833.0,848.0,848.0,0.0,0.0,0.0,96.0,96.0,833.0,197.0,3194.0,51.0,934.0,4.0,4.0,4.0,1124.0,1124.0
2,833.0,833.0,880.0,1124.0,198.0,1092.0,501.0,833.0,833.0,44.0,833.0,833.0,131.0,833.0,4.0,4.0,4.0,732.0,910.0,737.0,833.0,833.0,833.0,198.0,229.0,198.0,664.0,664.0,44.0,44.0,44.0,410.0,0.0,0.0,0.0,0.0,0.0,833.0,810.0,496.0,496.0,496.0,152.0,833.0,833.0,623.0,623.0,623.0,873.0,867.0,642.0,642.0,642.0,833.0,833.0,1290.0,23.0,489.0,716.0,848.0,478.0,265.0,314.0,396.0,314.0,683.0,683.0,200.0,631.0,235.0,833.0,833.0,200.0,200.0,200.0,432.0,432.0,432.0,833.0,0.0,265.0,265.0,265.0,488.0,488.0,96.0,96.0,186.0,483.0,483.0,833.0,176.0,833.0,920.0,920.0,265.0,265.0,285.0,833.0,833.0,641.0,692.0,692.0,1059.0,1059.0,0.0,79.0,0.0,949.0,833.0,0.0,821.0,833.0,848.0,848.0,0.0,1363.0,0.0,96.0,96.0,833.0,605.0,1074.0,934.0,934.0,4.0,4.0,4.0,1124.0,985.0
3,833.0,833.0,880.0,1124.0,198.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,942.0,1147.0,4.0,4.0,4.0,831.0,621.0,265.0,843.0,833.0,833.0,198.0,198.0,198.0,762.0,817.0,44.0,44.0,44.0,0.0,0.0,130.0,0.0,183.0,183.0,833.0,833.0,496.0,496.0,496.0,833.0,123.0,833.0,623.0,623.0,623.0,867.0,972.0,119.0,642.0,67.0,833.0,143.0,1290.0,1290.0,1290.0,848.0,843.0,265.0,265.0,314.0,314.0,498.0,683.0,634.0,254.0,631.0,31.0,833.0,833.0,1604.0,200.0,81.0,432.0,432.0,432.0,833.0,228.0,265.0,265.0,5.0,488.0,0.0,96.0,30.0,243.0,483.0,483.0,833.0,833.0,833.0,0.0,920.0,265.0,265.0,265.0,833.0,833.0,692.0,692.0,692.0,1059.0,1059.0,705.0,1686.0,0.0,833.0,833.0,833.0,833.0,894.0,848.0,848.0,0.0,0.0,0.0,239.0,96.0,833.0,916.0,833.0,411.0,496.0,4.0,4.0,4.0,1124.0,1124.0
4,833.0,833.0,833.0,1124.0,198.0,833.0,651.0,591.0,833.0,833.0,739.0,716.0,833.0,833.0,4.0,4.0,17.0,665.0,737.0,737.0,833.0,833.0,833.0,198.0,198.0,198.0,620.0,664.0,44.0,26.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,833.0,496.0,496.0,496.0,833.0,258.0,833.0,623.0,623.0,623.0,867.0,867.0,642.0,642.0,642.0,833.0,833.0,1290.0,1290.0,0.0,848.0,143.0,265.0,265.0,314.0,314.0,810.0,769.0,683.0,254.0,631.0,235.0,573.0,833.0,198.0,466.0,200.0,432.0,432.0,432.0,833.0,32.0,265.0,265.0,265.0,488.0,488.0,147.0,96.0,96.0,483.0,825.0,0.0,833.0,833.0,920.0,920.0,265.0,265.0,265.0,833.0,833.0,0.0,692.0,692.0,1059.0,1059.0,0.0,0.0,0.0,609.0,833.0,833.0,833.0,833.0,848.0,874.0,0.0,0.0,496.0,96.0,29.0,877.0,833.0,1081.0,1284.0,934.0,233.0,4.0,0.0,575.0,1124.0
5,833.0,833.0,833.0,1124.0,198.0,295.0,833.0,882.0,833.0,911.0,833.0,833.0,833.0,833.0,4.0,4.0,4.0,737.0,737.0,737.0,833.0,833.0,833.0,198.0,739.0,198.0,642.0,664.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,833.0,496.0,496.0,496.0,833.0,833.0,833.0,643.0,983.0,623.0,867.0,867.0,642.0,0.0,976.0,833.0,833.0,0.0,1290.0,1290.0,374.0,848.0,265.0,46.0,314.0,314.0,314.0,683.0,683.0,254.0,631.0,235.0,833.0,833.0,392.0,200.0,200.0,0.0,432.0,526.0,13.0,44.0,265.0,265.0,265.0,488.0,48.0,96.0,96.0,96.0,483.0,483.0,833.0,833.0,921.0,799.0,920.0,854.0,348.0,265.0,833.0,88.0,0.0,692.0,692.0,83.0,1059.0,0.0,0.0,0.0,833.0,833.0,833.0,430.0,810.0,848.0,848.0,0.0,0.0,0.0,96.0,8.0,342.0,833.0,833.0,934.0,1126.0,4.0,4.0,322.0,1102.0,1124.0
6,833.0,934.0,833.0,1124.0,1299.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,4.0,4.0,4.0,737.0,737.0,737.0,922.0,833.0,833.0,281.0,198.0,205.0,664.0,664.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,833.0,496.0,406.0,496.0,833.0,833.0,833.0,395.0,623.0,623.0,867.0,867.0,642.0,642.0,642.0,833.0,833.0,1290.0,1290.0,140.0,848.0,87.0,265.0,421.0,314.0,54.0,1600.0,683.0,34.0,217.0,631.0,1318.0,833.0,833.0,200.0,517.0,200.0,432.0,432.0,250.0,833.0,209.0,265.0,265.0,314.0,2203.0,488.0,96.0,38.0,96.0,483.0,483.0,847.0,833.0,833.0,920.0,920.0,33.0,265.0,242.0,833.0,875.0,692.0,692.0,692.0,1059.0,1059.0,0.0,0.0,0.0,833.0,833.0,833.0,833.0,833.0,848.0,848.0,0.0,0.0,0.0,96.0,96.0,321.0,833.0,833.0,934.0,934.0,4.0,4.0,1124.0,588.0,1124.0
7,833.0,934.0,78.0,1124.0,833.0,833.0,835.0,833.0,1149.0,833.0,1135.0,833.0,833.0,833.0,4.0,105.0,125.0,828.0,737.0,293.0,833.0,1920.0,833.0,198.0,198.0,198.0,664.0,664.0,156.0,1185.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,942.0,496.0,496.0,496.0,833.0,833.0,833.0,623.0,623.0,623.0,867.0,867.0,642.0,642.0,642.0,833.0,349.0,1290.0,1326.0,1290.0,2213.0,848.0,265.0,265.0,314.0,48.0,314.0,395.0,683.0,144.0,631.0,235.0,833.0,833.0,200.0,200.0,175.0,901.0,432.0,432.0,833.0,1.0,265.0,265.0,265.0,488.0,488.0,96.0,96.0,96.0,483.0,483.0,833.0,833.0,833.0,920.0,920.0,265.0,265.0,183.0,0.0,833.0,692.0,0.0,1201.0,1059.0,0.0,0.0,0.0,516.0,833.0,833.0,833.0,833.0,833.0,848.0,234.0,0.0,0.0,0.0,96.0,96.0,833.0,833.0,833.0,934.0,0.0,0.0,4.0,1124.0,1124.0,1124.0
8,833.0,934.0,833.0,1124.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,840.0,833.0,833.0,4.0,4.0,4.0,737.0,0.0,737.0,833.0,833.0,980.0,198.0,198.0,198.0,394.0,664.0,44.0,221.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,170.0,496.0,291.0,499.0,542.0,833.0,833.0,623.0,623.0,514.0,867.0,867.0,642.0,642.0,45.0,833.0,833.0,1290.0,1290.0,1290.0,848.0,848.0,265.0,1042.0,314.0,332.0,0.0,683.0,683.0,254.0,582.0,235.0,833.0,827.0,200.0,200.0,2349.0,432.0,432.0,432.0,833.0,80.0,265.0,337.0,265.0,488.0,38.0,96.0,63.0,0.0,483.0,483.0,833.0,833.0,833.0,920.0,713.0,265.0,844.0,265.0,833.0,833.0,692.0,378.0,692.0,1059.0,1059.0,0.0,622.0,0.0,833.0,833.0,833.0,2012.0,895.0,848.0,1887.0,0.0,201.0,0.0,96.0,96.0,698.0,833.0,833.0,934.0,291.0,583.0,4.0,1124.0,1124.0,1124.0
9,833.0,934.0,833.0,488.0,833.0,833.0,833.0,833.0,833.0,431.0,833.0,833.0,833.0,833.0,4.0,4.0,4.0,1362.0,737.0,737.0,833.0,1757.0,709.0,198.0,198.0,198.0,664.0,352.0,44.0,44.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,833.0,496.0,481.0,496.0,833.0,833.0,287.0,212.0,623.0,874.0,867.0,1013.0,642.0,642.0,642.0,0.0,0.0,1290.0,1290.0,1290.0,161.0,0.0,577.0,973.0,314.0,361.0,683.0,683.0,683.0,254.0,710.0,235.0,833.0,833.0,200.0,200.0,432.0,432.0,218.0,0.0,833.0,833.0,265.0,265.0,265.0,488.0,516.0,96.0,116.0,483.0,136.0,483.0,833.0,833.0,833.0,920.0,0.0,265.0,637.0,265.0,476.0,833.0,272.0,422.0,327.0,1059.0,1059.0,0.0,340.0,0.0,833.0,833.0,833.0,833.0,867.0,848.0,848.0,0.0,0.0,0.0,96.0,96.0,31.0,833.0,833.0,3678.0,934.0,4.0,4.0,1124.0,1124.0,1124.0
