,0,1,2,3,4,5,6,7,8,9,10,11,12,13
31,5.0,7.0,5.0,20.0,5.0,9.0,5.0,5.0,5.0,21.0,5.0,44.0,5.0,0.0
32,5.0,7.0,5.0,20.0,5.0,10.0,5.0,10.0,5.0,4.0,5.0,44.0,5.0,0.0
33,5.0,7.0,5.0,16.0,5.0,14.0,5.0,0.0,5.0,14.0,5.0,39.0,5.0,4.0
34,5.0,7.0,5.0,20.0,5.0,14.0,5.0,5.0,5.0,20.0,5.0,44.0,5.0,0.0
35,5.0,7.0,5.0,20.0,5.0,15.0,5.0,5.0,5.0,1.0,5.0,38.0,5.0,23.0
36,5.0,7.0,5.0,16.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,5.0
37,5.0,7.0,5.0,16.0,5.0,15.0,5.0,5.0,5.0,0.0,5.0,19.0,5.0,0.0
38,5.0,7.0,5.0,8.0,5.0,14.0,5.0,25.0,5.0,0.0,5.0,44.0,5.0,0.0
39,5.0,7.0,5.0,21.0,5.0,14.0,5.0,30.0,5.0,0.0,5.0,44.0,5.0,0.0
40,0.0,5.0,0.0,20.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,44.0,0.0,0.0
41,0.0,5.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,44.0,0.0,0.0
42,0.0,5.0,0.0,20.0,0.0,9.0,0.0,5.0,0.0,12.0,0.0,34.0,0.0,26.0
43,0.0,5.0,0.0,7.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,44.0,0.0,0.0
44,0.0,0.0,0.0,20.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,28.0,0.0,5.0
45,0.0,5.0,0.0,20.0,0.0,14.0,0.0,15.0,0.0,0.0,0.0,25.0,0.0,0.0
46,0.0,5.0,0.0,20.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,44.0,0.0,0.0
47,0.0,5.0,0.0,20.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,44.0,0.0,0.0
48,0.0,5.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,44.0,0.0,0.0
49,5.0,5.0,5.0,20.0,5.0,14.0,5.0,20.0,5.0,0.0,5.0,21.0,5.0,0.0
50,5.0,0.0,5.0,20.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,39.0,5.0,0.0
51,5.0,5.0,5.0,20.0,5.0,10.0,5.0,0.0,5.0,0.0,5.0,44.0,5.0,0.0
52,0.0,5.0,0.0,15.0,0.0,14.0,0.0,16.0,0.0,0.0,0.0,39.0,0.0,5.0
53,5.0,5.0,5.0,1.0,5.0,13.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
54,5.0,5.0,5.0,20.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,30.0
55,5.0,5.0,5.0,20.0,5.0,11.0,5.0,0.0,5.0,0.0,5.0,39.0,5.0,0.0
56,20.0,10.0,20.0,6.0,20.0,14.0,20.0,0.0,20.0,0.0,20.0,49.0,20.0,0.0
57,20.0,5.0,20.0,1.0,20.0,14.0,20.0,1.0,20.0,11.0,20.0,44.0,20.0,0.0
58,20.0,5.0,20.0,0.0,20.0,9.0,20.0,5.0,20.0,0.0,20.0,15.0,20.0,1.0
59,20.0,21.0,20.0,20.0,20.0,10.0,20.0,5.0,20.0,0.0,20.0,44.0,20.0,0.0
60,20.0,10.0,20.0,0.0,20.0,14.0,20.0,5.0,20.0,0.0,20.0,44.0,20.0,0.0
61,20.0,5.0,20.0,20.0,20.0,14.0,20.0,5.0,20.0,0.0,20.0,25.0,20.0,0.0
62,20.0,5.0,20.0,20.0,20.0,19.0,20.0,5.0,20.0,0.0,20.0,44.0,20.0,0.0
63,20.0,20.0,20.0,10.0,20.0,9.0,20.0,5.0,20.0,0.0,20.0,44.0,20.0,0.0
64,20.0,5.0,20.0,20.0,20.0,14.0,20.0,5.0,20.0,0.0,20.0,39.0,20.0,0.0
65,5.0,5.0,5.0,20.0,5.0,6.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,1.0
66,11.0,0.0,11.0,4.0,11.0,14.0,11.0,5.0,11.0,0.0,11.0,44.0,11.0,5.0
67,11.0,1.0,11.0,1.0,11.0,14.0,11.0,5.0,11.0,0.0,11.0,29.0,11.0,1.0
68,11.0,10.0,11.0,20.0,11.0,14.0,11.0,5.0,11.0,0.0,11.0,44.0,11.0,0.0
69,11.0,5.0,11.0,20.0,11.0,14.0,11.0,5.0,11.0,0.0,11.0,5.0,11.0,0.0
70,11.0,5.0,11.0,5.0,11.0,14.0,11.0,5.0,11.0,6.0,11.0,44.0,11.0,0.0
71,11.0,6.0,11.0,20.0,11.0,9.0,11.0,5.0,11.0,0.0,11.0,44.0,11.0,5.0
72,11.0,0.0,11.0,20.0,11.0,14.0,11.0,5.0,11.0,0.0,11.0,13.0,11.0,0.0
73,11.0,0.0,11.0,20.0,11.0,19.0,11.0,5.0,11.0,0.0,11.0,1.0,11.0,0.0
74,11.0,5.0,11.0,20.0,11.0,14.0,11.0,5.0,11.0,0.0,11.0,49.0,11.0,0.0
75,10.0,0.0,10.0,20.0,10.0,14.0,10.0,6.0,10.0,0.0,10.0,39.0,10.0,0.0
76,5.0,5.0,5.0,20.0,5.0,0.0,5.0,10.0,5.0,0.0,5.0,14.0,5.0,0.0
77,1.0,5.0,1.0,20.0,1.0,14.0,1.0,5.0,1.0,0.0,1.0,44.0,1.0,0.0
78,0.0,5.0,0.0,4.0,0.0,19.0,0.0,5.0,0.0,0.0,0.0,44.0,0.0,0.0
79,5.0,5.0,5.0,20.0,5.0,14.0,5.0,10.0,5.0,0.0,5.0,44.0,5.0,0.0
80,1.0,15.0,1.0,11.0,1.0,14.0,1.0,5.0,1.0,0.0,1.0,44.0,1.0,0.0
81,30.0,5.0,30.0,20.0,30.0,19.0,30.0,10.0,30.0,0.0,30.0,44.0,30.0,0.0
82,4.0,15.0,4.0,10.0,4.0,14.0,4.0,5.0,4.0,0.0,4.0,11.0,4.0,0.0
83,5.0,5.0,5.0,15.0,5.0,14.0,5.0,0.0,5.0,0.0,5.0,44.0,5.0,0.0
84,5.0,1.0,5.0,20.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
85,5.0,0.0,5.0,20.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,40.0,5.0,0.0
86,5.0,20.0,5.0,20.0,5.0,14.0,5.0,0.0,5.0,0.0,5.0,25.0,5.0,12.0
87,5.0,5.0,5.0,20.0,5.0,10.0,5.0,10.0,5.0,0.0,5.0,9.0,5.0,1.0
88,5.0,5.0,5.0,20.0,5.0,9.0,5.0,5.0,5.0,1.0,5.0,44.0,5.0,0.0
89,5.0,5.0,5.0,10.0,5.0,14.0,5.0,14.0,5.0,0.0,5.0,9.0,5.0,6.0
90,5.0,5.0,5.0,20.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
91,5.0,1.0,5.0,20.0,5.0,7.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
92,5.0,0.0,5.0,21.0,5.0,6.0,5.0,10.0,5.0,0.0,5.0,15.0,5.0,0.0
93,5.0,5.0,5.0,10.0,5.0,14.0,5.0,0.0,5.0,0.0,5.0,44.0,5.0,0.0
94,0.0,3.0,0.0,15.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
95,5.0,5.0,5.0,0.0,5.0,11.0,5.0,5.0,5.0,0.0,5.0,49.0,5.0,0.0
96,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,39.0,5.0,0.0
97,5.0,5.0,5.0,21.0,5.0,14.0,5.0,21.0,5.0,0.0,5.0,44.0,5.0,17.0
98,5.0,5.0,5.0,5.0,5.0,14.0,5.0,10.0,5.0,0.0,5.0,3.0,5.0,0.0
99,5.0,5.0,5.0,6.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,14.0,5.0,0.0
100,5.0,6.0,5.0,11.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
101,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
102,5.0,5.0,5.0,15.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,6.0,5.0,0.0
103,5.0,5.0,5.0,11.0,5.0,14.0,5.0,0.0,5.0,0.0,5.0,44.0,5.0,0.0
104,5.0,5.0,5.0,11.0,5.0,18.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,4.0
105,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
106,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
107,0.0,5.0,0.0,2.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,44.0,0.0,0.0
108,5.0,5.0,5.0,15.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,1.0
109,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,1.0,5.0,44.0,5.0,1.0
110,10.0,5.0,10.0,11.0,10.0,14.0,10.0,5.0,10.0,0.0,10.0,49.0,10.0,6.0
111,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,9.0
112,0.0,5.0,0.0,11.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0
113,0.0,15.0,0.0,11.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,44.0,0.0,0.0
114,5.0,5.0,5.0,11.0,5.0,21.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
115,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
116,5.0,5.0,5.0,25.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
117,10.0,5.0,10.0,11.0,10.0,14.0,10.0,5.0,10.0,0.0,10.0,39.0,10.0,0.0
118,5.0,5.0,5.0,11.0,5.0,14.0,5.0,0.0,5.0,0.0,5.0,44.0,5.0,0.0
119,5.0,5.0,5.0,11.0,5.0,20.0,5.0,5.0,5.0,0.0,5.0,15.0,5.0,0.0
120,5.0,5.0,5.0,15.0,5.0,16.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
121,9.0,5.0,9.0,11.0,9.0,14.0,9.0,5.0,9.0,0.0,9.0,34.0,9.0,0.0
122,20.0,5.0,20.0,11.0,20.0,14.0,20.0,5.0,20.0,0.0,20.0,5.0,20.0,0.0
123,10.0,10.0,10.0,11.0,10.0,9.0,10.0,5.0,10.0,0.0,10.0,24.0,10.0,0.0
124,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,19.0,5.0,0.0
125,5.0,5.0,5.0,9.0,5.0,9.0,5.0,5.0,5.0,0.0,5.0,24.0,5.0,0.0
126,5.0,5.0,5.0,11.0,5.0,14.0,5.0,0.0,5.0,0.0,5.0,24.0,5.0,0.0
127,5.0,6.0,5.0,11.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,11.0,5.0,0.0
128,0.0,0.0,0.0,11.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,21.0,0.0,0.0
129,0.0,5.0,0.0,11.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,24.0,0.0,0.0
130,0.0,0.0,0.0,11.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0
131,0.0,5.0,0.0,1.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0
132,0.0,20.0,0.0,11.0,0.0,14.0,0.0,7.0,0.0,0.0,0.0,24.0,0.0,24.0
133,0.0,5.0,0.0,11.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,24.0,0.0,0.0
134,0.0,27.0,0.0,11.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,24.0,0.0,0.0
135,0.0,5.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
136,0.0,0.0,0.0,6.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0,19.0,0.0,0.0
137,5.0,14.0,5.0,25.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,24.0,5.0,0.0
138,5.0,5.0,5.0,11.0,5.0,14.0,5.0,1.0,5.0,0.0,5.0,39.0,5.0,0.0
139,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
140,16.0,5.0,16.0,15.0,16.0,14.0,16.0,5.0,16.0,0.0,16.0,20.0,16.0,0.0
141,0.0,5.0,0.0,11.0,0.0,14.0,0.0,15.0,0.0,0.0,0.0,44.0,0.0,0.0
142,5.0,5.0,5.0,11.0,5.0,15.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
143,8.0,15.0,8.0,11.0,8.0,13.0,8.0,5.0,8.0,0.0,8.0,15.0,8.0,0.0
144,4.0,15.0,4.0,11.0,4.0,14.0,4.0,10.0,4.0,0.0,4.0,44.0,4.0,0.0
145,5.0,5.0,5.0,15.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
146,10.0,21.0,10.0,20.0,10.0,19.0,10.0,5.0,10.0,0.0,10.0,20.0,10.0,0.0
147,5.0,0.0,5.0,11.0,5.0,14.0,5.0,15.0,5.0,0.0,5.0,44.0,5.0,0.0
148,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,1.0
149,5.0,5.0,5.0,11.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,6.0,5.0,0.0
150,5.0,9.0,5.0,15.0,5.0,4.0,5.0,7.0,5.0,7.0,5.0,48.0,5.0,0.0
151,5.0,5.0,5.0,20.0,5.0,1.0,5.0,5.0,5.0,7.0,5.0,40.0,5.0,0.0
152,5.0,5.0,5.0,19.0,5.0,18.0,5.0,0.0,5.0,7.0,5.0,44.0,5.0,25.0
153,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,20.0,5.0,44.0,5.0,10.0
154,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,18.0,5.0,44.0,5.0,0.0
155,0.0,5.0,0.0,11.0,0.0,9.0,0.0,5.0,0.0,7.0,0.0,44.0,0.0,0.0
156,10.0,5.0,10.0,11.0,10.0,5.0,10.0,5.0,10.0,7.0,10.0,44.0,10.0,5.0
157,5.0,5.0,5.0,5.0,5.0,14.0,5.0,10.0,5.0,12.0,5.0,39.0,5.0,0.0
158,1.0,5.0,1.0,11.0,1.0,14.0,1.0,5.0,1.0,0.0,1.0,44.0,1.0,0.0
159,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,7.0,5.0,44.0,5.0,0.0
160,5.0,5.0,5.0,11.0,5.0,1.0,5.0,10.0,5.0,4.0,5.0,44.0,5.0,0.0
161,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,7.0,5.0,44.0,5.0,0.0
162,0.0,5.0,0.0,6.0,0.0,14.0,0.0,5.0,0.0,7.0,0.0,10.0,0.0,0.0
163,0.0,20.0,0.0,10.0,0.0,14.0,0.0,4.0,0.0,7.0,0.0,44.0,0.0,0.0
164,21.0,5.0,21.0,11.0,21.0,0.0,21.0,5.0,21.0,7.0,21.0,1.0,21.0,0.0
165,5.0,16.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,7.0,5.0,44.0,5.0,1.0
166,5.0,5.0,5.0,1.0,5.0,0.0,5.0,5.0,5.0,3.0,5.0,44.0,5.0,0.0
167,5.0,5.0,5.0,11.0,5.0,13.0,5.0,5.0,5.0,25.0,5.0,39.0,5.0,0.0
168,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,11.0,5.0,10.0,5.0,0.0
169,0.0,0.0,0.0,11.0,0.0,15.0,0.0,5.0,0.0,7.0,0.0,19.0,0.0,0.0
170,5.0,5.0,5.0,11.0,5.0,14.0,5.0,0.0,5.0,7.0,5.0,9.0,5.0,1.0
171,5.0,5.0,5.0,1.0,5.0,14.0,5.0,5.0,5.0,7.0,5.0,39.0,5.0,11.0
172,5.0,5.0,5.0,11.0,5.0,0.0,5.0,0.0,5.0,10.0,5.0,44.0,5.0,0.0
173,10.0,5.0,10.0,11.0,10.0,14.0,10.0,5.0,10.0,7.0,10.0,15.0,10.0,0.0
174,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,7.0,5.0,15.0,5.0,1.0
175,5.0,10.0,5.0,6.0,5.0,14.0,5.0,5.0,5.0,17.0,5.0,44.0,5.0,0.0
176,5.0,5.0,5.0,11.0,5.0,18.0,5.0,5.0,5.0,9.0,5.0,44.0,5.0,0.0
177,6.0,14.0,6.0,11.0,6.0,14.0,6.0,5.0,6.0,7.0,6.0,44.0,6.0,0.0
178,5.0,15.0,5.0,11.0,5.0,9.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
179,10.0,5.0,10.0,15.0,10.0,14.0,10.0,5.0,10.0,7.0,10.0,44.0,10.0,0.0
180,5.0,5.0,5.0,12.0,5.0,14.0,5.0,5.0,5.0,6.0,5.0,44.0,5.0,1.0
181,0.0,5.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,44.0,0.0,0.0
182,5.0,10.0,5.0,11.0,5.0,1.0,5.0,4.0,5.0,7.0,5.0,39.0,5.0,0.0
183,5.0,25.0,5.0,6.0,5.0,14.0,5.0,0.0,5.0,7.0,5.0,44.0,5.0,1.0
184,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0
185,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,1.0,5.0,44.0,5.0,0.0
186,10.0,5.0,10.0,11.0,10.0,25.0,10.0,5.0,10.0,15.0,10.0,39.0,10.0,0.0
187,5.0,10.0,5.0,7.0,5.0,19.0,5.0,5.0,5.0,18.0,5.0,44.0,5.0,0.0
188,5.0,5.0,5.0,15.0,5.0,10.0,5.0,5.0,5.0,7.0,5.0,44.0,5.0,0.0
189,5.0,5.0,5.0,15.0,5.0,14.0,5.0,5.0,5.0,7.0,5.0,49.0,5.0,0.0
190,5.0,10.0,5.0,11.0,5.0,9.0,5.0,5.0,5.0,12.0,5.0,44.0,5.0,0.0
191,5.0,5.0,5.0,1.0,5.0,14.0,5.0,15.0,5.0,10.0,5.0,44.0,5.0,0.0
192,5.0,5.0,5.0,11.0,5.0,14.0,5.0,0.0,5.0,2.0,5.0,44.0,5.0,6.0
193,5.0,5.0,5.0,10.0,5.0,14.0,5.0,5.0,5.0,12.0,5.0,44.0,5.0,0.0
194,5.0,6.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,0.0
195,3.0,6.0,3.0,1.0,3.0,14.0,3.0,5.0,3.0,11.0,3.0,39.0,3.0,0.0
196,5.0,5.0,5.0,11.0,5.0,10.0,5.0,5.0,5.0,0.0,5.0,44.0,5.0,0.0
197,5.0,5.0,5.0,11.0,5.0,14.0,5.0,5.0,5.0,1.0,5.0,39.0,5.0,0.0
198,14.0,5.0,14.0,16.0,14.0,15.0,14.0,5.0,14.0,7.0,14.0,40.0,14.0,0.0
199,14.0,5.0,14.0,11.0,14.0,14.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,0.0
200,14.0,12.0,14.0,11.0,14.0,1.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,0.0
201,14.0,5.0,14.0,11.0,14.0,7.0,14.0,5.0,14.0,2.0,14.0,44.0,14.0,0.0
202,14.0,10.0,14.0,11.0,14.0,1.0,14.0,16.0,14.0,7.0,14.0,44.0,14.0,15.0
203,14.0,5.0,14.0,11.0,14.0,5.0,14.0,0.0,14.0,7.0,14.0,15.0,14.0,0.0
204,14.0,5.0,14.0,11.0,14.0,14.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,0.0
205,14.0,5.0,14.0,5.0,14.0,14.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,0.0
206,14.0,5.0,14.0,5.0,14.0,4.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,0.0
207,14.0,5.0,14.0,5.0,14.0,15.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,1.0
208,14.0,1.0,14.0,15.0,14.0,14.0,14.0,0.0,14.0,7.0,14.0,39.0,14.0,12.0
209,14.0,5.0,14.0,11.0,14.0,14.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,0.0
210,14.0,10.0,14.0,9.0,14.0,14.0,14.0,17.0,14.0,7.0,14.0,44.0,14.0,7.0
211,14.0,5.0,14.0,11.0,14.0,5.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,16.0
212,14.0,10.0,14.0,10.0,14.0,14.0,14.0,5.0,14.0,7.0,14.0,39.0,14.0,2.0
213,14.0,5.0,14.0,9.0,14.0,14.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,9.0
214,14.0,10.0,14.0,11.0,14.0,14.0,14.0,5.0,14.0,15.0,14.0,44.0,14.0,6.0
215,14.0,5.0,14.0,11.0,14.0,14.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,26.0
216,14.0,0.0,14.0,13.0,14.0,15.0,14.0,5.0,14.0,4.0,14.0,39.0,14.0,7.0
217,14.0,5.0,14.0,11.0,14.0,14.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,7.0
218,14.0,5.0,14.0,11.0,14.0,5.0,14.0,0.0,14.0,7.0,14.0,34.0,14.0,7.0
219,14.0,5.0,14.0,10.0,14.0,5.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,2.0
220,14.0,0.0,14.0,11.0,14.0,5.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,12.0
221,14.0,5.0,14.0,11.0,14.0,5.0,14.0,5.0,14.0,7.0,14.0,7.0,14.0,7.0
222,14.0,15.0,14.0,11.0,14.0,5.0,14.0,5.0,14.0,6.0,14.0,44.0,14.0,7.0
223,14.0,5.0,14.0,1.0,14.0,5.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,10.0
224,14.0,0.0,14.0,11.0,14.0,5.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,7.0
225,14.0,5.0,14.0,11.0,14.0,1.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,7.0
226,14.0,7.0,14.0,11.0,14.0,5.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,7.0
227,14.0,5.0,14.0,11.0,14.0,1.0,14.0,0.0,14.0,7.0,14.0,49.0,14.0,7.0
228,14.0,20.0,14.0,11.0,14.0,10.0,14.0,5.0,14.0,5.0,14.0,1.0,14.0,1.0
229,14.0,25.0,14.0,11.0,14.0,5.0,14.0,5.0,14.0,20.0,14.0,44.0,14.0,7.0
230,14.0,5.0,14.0,5.0,14.0,5.0,14.0,5.0,14.0,7.0,14.0,15.0,14.0,12.0
231,14.0,5.0,14.0,11.0,14.0,5.0,14.0,5.0,14.0,3.0,14.0,44.0,14.0,1.0
232,14.0,1.0,14.0,10.0,14.0,5.0,14.0,5.0,14.0,3.0,14.0,44.0,14.0,10.0
233,14.0,5.0,14.0,11.0,14.0,5.0,14.0,5.0,14.0,7.0,14.0,39.0,14.0,7.0
234,14.0,5.0,14.0,16.0,14.0,14.0,14.0,5.0,14.0,25.0,14.0,21.0,14.0,9.0
235,14.0,5.0,14.0,11.0,14.0,14.0,14.0,5.0,14.0,7.0,14.0,44.0,14.0,7.0
236,14.0,5.0,14.0,1.0,14.0,15.0,14.0,5.0,14.0,7.0,14.0,24.0,14.0,7.0
237,14.0,5.0,14.0,11.0,14.0,14.0,14.0,5.0,14.0,10.0,14.0,44.0,14.0,7.0
238,14.0,5.0,14.0,11.0,14.0,14.0,14.0,5.0,14.0,10.0,14.0,44.0,14.0,13.0
239,5.0,6.0,5.0,6.0,5.0,14.0,5.0,5.0,5.0,15.0,5.0,44.0,5.0,5.0
